Main_PRID,Language,Extracted_PRID,Extracted_Language
1760000,NaN,1759937,English
1760000,NaN,1760066,Urdu
1760000,NaN,1760278,Hindi
1760000,NaN,1759983,Marathi
1760000,NaN,1760316,Punjabi
1760001,NaN,1759694,English
1760001,NaN,1759832,Hindi
1760001,NaN,1759802,Punjabi
1760001,NaN,1759760,Telugu
1760002,NaN,1759954,English
1760002,NaN,1760136,Urdu
1760002,NaN,1760170,Bengali
1760002,NaN,1760197,Punjabi
1760002,NaN,1760004,Gujarati
1760002,NaN,1760027,Tamil
1760002,NaN,1760114,Telugu
1760002,NaN,1760688,Kannada
1760002,NaN,1759993,Malayalam
1760003,NaN,1759967,English
1760003,NaN,1760105,Urdu
1760003,NaN,1760033,Hindi
1760005,NaN,1759820,English
1760005,NaN,1759863,Urdu
1760005,NaN,1759891,Marathi
1760005,NaN,1759849,Hindi
1760005,NaN,1759912,Manipuri
1760005,NaN,1760155,Bengali
1760005,NaN,1761107,Assamese
1760005,NaN,1759941,Punjabi
1760005,NaN,1759868,Gujarati
1760005,NaN,1760011,Odia
1760005,NaN,1759869,Tamil
1760005,NaN,1759904,Telugu
1760005,NaN,1759848,Malayalam
1760006,NaN,1759884,English
1760006,NaN,1759895,Urdu
1760006,NaN,1759938,Marathi
1760006,NaN,1759906,Hindi
1760006,NaN,1760053,Punjabi
1760006,NaN,1759985,Telugu
1760007,NaN,1760727,Urdu
1760007,NaN,1760277,Hindi
1760007,NaN,1760135,Marathi
1760007,NaN,1760308,Punjabi
1760007,NaN,1760111,Tamil
1760008,NaN,1759889,English
1760008,NaN,1759974,Hindi
1760008,NaN,1760165,Bengali
1760008,NaN,1760043,Punjabi
1760008,NaN,1760112,Telugu
1760008,NaN,1759992,Malayalam
1760009,NaN,1760100,Hindi
1760009,NaN,1761254,Punjabi
1760009,NaN,1760092,Tamil
1760009,NaN,1760183,Kannada
1760010,NaN,1760130,Hindi
1760010,NaN,1761253,Punjabi
1760010,NaN,1760099,Tamil
1760012,NaN,1759946,English
1760012,NaN,1760045,Hindi
1760012,NaN,1760507,Punjabi
1760012,NaN,1760101,Tamil
1760012,NaN,1760485,Telugu
1760013,NaN,1763893,Assamese
1760013,NaN,1759890,English
1760013,NaN,1759923,Urdu
1760013,NaN,1759935,Marathi
1760013,NaN,1759922,Hindi
1760013,NaN,1759949,Manipuri
1760013,NaN,1760159,Bengali
1760013,NaN,1760042,Punjabi
1760013,NaN,1759899,Gujarati
1760013,NaN,1760285,Odia
1760013,NaN,1759920,Tamil
1760013,NaN,1759919,Telugu
1760013,NaN,1759905,Malayalam
1760014,NaN,1761707,Urdu
1760014,NaN,1760124,Hindi
1760014,NaN,1760094,Gujarati
1760015,NaN,1759909,English
1760015,NaN,1760178,Urdu
1760015,NaN,1759942,Marathi
1760015,NaN,1759957,Hindi
1760015,NaN,1760265,Manipuri
1760015,NaN,1760164,Bengali
1760015,NaN,1760188,Punjabi
1760015,NaN,1759940,Gujarati
1760015,NaN,1759947,Tamil
1760015,NaN,1760302,Telugu
1760015,NaN,1759986,Malayalam
1760016,NaN,1760140,Marathi
1760016,NaN,1760527,Hindi
1760017,NaN,1760097,Hindi
1760017,NaN,1760192,Punjabi
1760018,NaN,1759913,English
1760018,NaN,1759959,Urdu
1760018,NaN,1759969,Marathi
1760018,NaN,1759979,Hindi
1760018,NaN,1760160,Bengali
1760018,NaN,1760126,Manipuri
1760018,NaN,1761093,Assamese
1760018,NaN,1760146,Punjabi
1760018,NaN,1759975,Gujarati
1760018,NaN,1759999,Odia
1760018,NaN,1760090,Telugu
1760018,NaN,1760186,Kannada
1760018,NaN,1759970,Malayalam
1760019,NaN,1759964,English
1760019,NaN,1760133,Urdu
1760019,NaN,1760023,Tamil
1760020,NaN,1760022,Tamil
1760020,NaN,1759965,English
1760020,NaN,1760106,Urdu
1760021,NaN,1759911,English
1760021,NaN,1760118,Urdu
1760021,NaN,1759980,Marathi
1760021,NaN,1760167,Bengali
1760021,NaN,1760062,Punjabi
1760021,NaN,1759955,Tamil
1760024,NaN,1760139,Hindi
1760025,NaN,1759963,English
1760025,NaN,1760179,Urdu
1760025,NaN,1760193,Punjabi
1760025,NaN,1760059,Tamil
1760026,NaN,1759995,English
1760028,NaN,NaN,NaN
1760029,NaN,1759654,English
1760029,NaN,1759842,Urdu
1760029,NaN,1759741,Hindi
1760029,NaN,1759785,Tamil
1760029,NaN,1759761,Telugu
1760029,NaN,1759817,Kannada
1760030,NaN,1759926,English
1760030,NaN,1760180,Urdu
1760030,NaN,1760407,Hindi
1760030,NaN,1760080,Telugu
1760031,NaN,1759616,English
1760031,NaN,1759896,Urdu
1760031,NaN,1759777,Hindi
1760031,NaN,1759740,Bengali
1760032,NaN,1759687,English
1760032,NaN,1759844,Urdu
1760032,NaN,1760227,Hindi
1760034,NaN,NaN,NaN
1760035,NaN,1760241,Hindi
1760035,NaN,1760189,Punjabi
1760036,NaN,1760725,Urdu
1760036,NaN,1760121,Hindi
1760036,NaN,1760125,Tamil
