Main_PRID,Language,Extracted_PRID,Extracted_Language
1700000,NaN,1699945,English
1700000,NaN,1700126,Urdu
1700000,NaN,1700011,Tamil
1700001,NaN,1700069,Urdu
1700001,NaN,1700393,Hindi
1700002,NaN,1700153,Urdu
1700002,NaN,1700041,Hindi
1700003,NaN,1699960,English
1700003,NaN,1715891,Urdu
1700003,NaN,1700086,Hindi
1700003,NaN,1699993,Malayalam
1700004,NaN,1699929,English
1700004,NaN,1700076,Urdu
1700004,NaN,1700017,Hindi
1700004,NaN,1699955,Marathi
1700004,NaN,1699989,Manipuri
1700004,NaN,1699977,Telugu
1700005,NaN,1699939,English
1700005,NaN,1700016,Urdu
1700005,NaN,1699982,Marathi
1700005,NaN,1699973,Hindi
1700006,NaN,1699958,English
1700007,NaN,1699886,English
1700007,NaN,1700075,Urdu
1700007,NaN,1699914,Marathi
1700007,NaN,1699943,Manipuri
1700007,NaN,1699974,Tamil
1700007,NaN,1699981,Telugu
1700008,NaN,1700099,Urdu
1700008,NaN,1700032,Marathi
1700008,NaN,1700082,Hindi
1700009,NaN,1699947,English
1700009,NaN,1700083,Urdu
1700009,NaN,1699979,Hindi
1700009,NaN,1699971,Malayalam
1700010,NaN,1699762,English
1700010,NaN,1699817,Urdu
1700010,NaN,1699808,Hindi
1700010,NaN,1699799,Bengali
1700010,NaN,1699788,Tamil
1700012,NaN,1700242,Malayalam
1700012,NaN,1699931,English
1700012,NaN,1700073,Urdu
1700012,NaN,1699934,Hindi
1700012,NaN,1700044,Marathi
1700012,NaN,1700036,Assamese
1700012,NaN,1702354,Bengali
1700012,NaN,1700205,Punjabi
1700012,NaN,1700091,Gujarati
1700012,NaN,1700053,Odia
1700012,NaN,1700470,Tamil
1700012,NaN,1700184,Telugu
1700012,NaN,1701078,Kannada
1700013,NaN,1700687,Kannada
1700013,NaN,1699972,English
1700013,NaN,1700064,Urdu
1700013,NaN,1700029,Marathi
1700013,NaN,1700051,Bengali
1700013,NaN,1700100,Assamese
1700013,NaN,1700110,Manipuri
1700013,NaN,1700027,Punjabi
1700013,NaN,1700094,Gujarati
1700013,NaN,1700023,Odia
1700013,NaN,1700019,Tamil
1700013,NaN,1699996,Telugu
1700013,NaN,1700060,Malayalam
1700014,NaN,1699898,English
1700014,NaN,1699933,Hindi
1700014,NaN,1699946,Tamil
1700014,NaN,1699911,Telugu
1700014,NaN,1699957,Malayalam
1700015,NaN,1700066,Urdu
1700015,NaN,1700031,Hindi
1700018,NaN,1700101,Urdu
1700018,NaN,1700088,Hindi
1700020,NaN,1700133,Urdu
1700020,NaN,1700043,Hindi
1700020,NaN,1700120,Bengali
1700021,NaN,1700207,Tamil
1700022,NaN,1700114,Urdu
1700022,NaN,1700095,Hindi
1700024,NaN,1700102,Urdu
1700024,NaN,1700093,Hindi
1700025,NaN,1700127,Urdu
1700025,NaN,1700089,Hindi
1700025,NaN,1700056,Bengali
1700026,NaN,1699887,English
1700026,NaN,1699899,Urdu
1700026,NaN,1699935,Marathi
1700026,NaN,1699901,Hindi
1700026,NaN,1699964,Bengali
1700026,NaN,1700033,Manipuri
1700026,NaN,1700040,Assamese
1700026,NaN,1699912,Gujarati
1700026,NaN,1699944,Odia
1700026,NaN,1699920,Tamil
1700026,NaN,1699909,Telugu
1700026,NaN,1699941,Kannada
1700026,NaN,1699921,Malayalam
1700028,NaN,1699907,English
1700028,NaN,1700067,Urdu
1700028,NaN,1699927,Hindi
1700028,NaN,1699984,Marathi
1700028,NaN,1700112,Manipuri
1700028,NaN,1700157,Bengali
1700028,NaN,1700999,Assamese
1700028,NaN,1699976,Gujarati
1700028,NaN,1700057,Odia
1700028,NaN,1700251,Tamil
1700028,NaN,1700113,Telugu
1700028,NaN,1700669,Kannada
1700028,NaN,1700340,Malayalam
1700030,NaN,1699928,English
1700030,NaN,1700068,Urdu
1700030,NaN,1699978,Tamil
1700030,NaN,1699953,Malayalam
1700034,NaN,1700052,Marathi
1700034,NaN,1700131,Hindi
1700035,NaN,1700117,Urdu
1700035,NaN,1700090,Hindi
1700035,NaN,1700045,Manipuri
1700035,NaN,1700329,Punjabi
1700037,NaN,1699983,English
1700037,NaN,1700081,Urdu
1700037,NaN,1700182,Manipuri
1700038,NaN,1699922,English
1700038,NaN,1700134,Urdu
1700038,NaN,1700054,Bengali
1700038,NaN,1699975,Tamil
1700039,NaN,1700141,Urdu
1700039,NaN,1700096,Hindi
1700042,NaN,1699987,English
1700042,NaN,1700065,Urdu
1700042,NaN,1699994,Hindi
1700042,NaN,1700116,Marathi
1700042,NaN,1700367,Assamese
1700042,NaN,1700047,Bengali
1700042,NaN,1700063,Punjabi
1700042,NaN,1700123,Gujarati
1700042,NaN,1700109,Odia
1700042,NaN,1700254,Tamil
1700042,NaN,1700193,Telugu
1700042,NaN,1700212,Kannada
1700042,NaN,1700229,Malayalam
1700046,NaN,1699895,English
1700046,NaN,1699913,Urdu
1700046,NaN,1699949,Marathi
1700046,NaN,1699950,Hindi
1700046,NaN,1699963,Assamese
1700046,NaN,1699985,Manipuri
1700046,NaN,1700048,Punjabi
1700046,NaN,1699940,Gujarati
1700046,NaN,1699925,Odia
1700046,NaN,1699966,Tamil
1700046,NaN,1699936,Telugu
1700046,NaN,1699937,Kannada
1700046,NaN,1699954,Malayalam
1700049,NaN,1699878,English
1700049,NaN,1699896,Urdu
1700049,NaN,1699894,Hindi
1700049,NaN,1699916,Tamil
1700050,NaN,1699904,English
1700050,NaN,1700323,Urdu
1700050,NaN,1700085,Hindi
1700050,NaN,1699948,Tamil
1700050,NaN,1699956,Malayalam
1700055,NaN,1699807,English
1700055,NaN,1699890,Urdu
1700055,NaN,1699858,Hindi
1700055,NaN,1700072,Manipuri
1700058,NaN,1700059,Bengali
1700061,NaN,1699880,English
1700061,NaN,1701661,Urdu
1700061,NaN,1699970,Hindi
1700061,NaN,1699968,Tamil
1700061,NaN,1699906,Malayalam
1700062,NaN,1699932,Hindi
1700062,NaN,1699910,English
1700062,NaN,1700080,Urdu
1700062,NaN,1699951,Tamil
1700070,NaN,1700166,Urdu
1700070,NaN,1700381,Hindi
1700071,NaN,1699807,English
1700071,NaN,1699890,Urdu
1700071,NaN,1699858,Hindi
1700071,NaN,1700072,Manipuri
1700071,NaN,1700055,Bengali
1700074,NaN,1699997,English
1700074,NaN,1700079,Urdu
1700074,NaN,1700107,Manipuri
1700077,NaN,1699992,English
1700077,NaN,1709449,Hindi
1700078,NaN,1699885,English
1700078,NaN,1699930,Hindi
1700078,NaN,1699902,Marathi
1700078,NaN,1699942,Manipuri
1700078,NaN,1700103,Assamese
1700078,NaN,1700298,Punjabi
1700078,NaN,1699900,Gujarati
1700078,NaN,1699918,Tamil
1700078,NaN,1699924,Telugu
1700078,NaN,1699938,Malayalam
1700084,NaN,1696959,Telugu
1700084,NaN,1696307,English
1700084,NaN,1696458,Urdu
1700084,NaN,1696785,Marathi
1700084,NaN,1696310,Hindi
1700084,NaN,1697064,Bengali
1700084,NaN,1703003,Assamese
1700084,NaN,1698666,Punjabi
1700084,NaN,1697068,Gujarati
1700084,NaN,1696760,Odia
1700084,NaN,1697484,Tamil
1700084,NaN,1698054,Kannada
1700084,NaN,1697527,Malayalam
1700087,NaN,1699716,Assamese
1700087,NaN,1699543,English
1700087,NaN,1699567,Urdu
1700087,NaN,1699579,Marathi
1700087,NaN,1699597,Hindi
1700087,NaN,1699606,Bengali
1700087,NaN,1699660,Punjabi
1700087,NaN,1699564,Gujarati
1700087,NaN,1699632,Odia
1700087,NaN,1699624,Tamil
1700087,NaN,1699618,Telugu
1700087,NaN,1699704,Kannada
1700087,NaN,1699563,Malayalam
1700092,NaN,1699544,English
1700092,NaN,1699566,Urdu
1700092,NaN,1699582,Marathi
1700092,NaN,1699917,Hindi
1700092,NaN,1699608,Bengali
1700092,NaN,1699717,Assamese
1700092,NaN,1699772,Punjabi
1700092,NaN,1699565,Gujarati
1700092,NaN,1699633,Odia
1700092,NaN,1699623,Tamil
1700092,NaN,1699617,Telugu
1700092,NaN,1699705,Kannada
1700092,NaN,1699659,Malayalam
1700097,NaN,1699451,English
1700097,NaN,1699561,Urdu
1700097,NaN,1699515,Marathi
1700097,NaN,1699547,Hindi
1700097,NaN,1699501,Manipuri
1700097,NaN,1699542,Bengali
1700097,NaN,1699590,Assamese
1700097,NaN,1699536,Punjabi
1700097,NaN,1699514,Gujarati
1700097,NaN,1699518,Odia
1700097,NaN,1699529,Tamil
1700097,NaN,1699588,Telugu
1700097,NaN,1699482,Malayalam
1700098,NaN,1699459,English
1700098,NaN,1699553,Urdu
1700098,NaN,1699548,Hindi
1700098,NaN,1699584,Marathi
1700098,NaN,1699569,Manipuri
1700098,NaN,1699598,Bengali
1700098,NaN,1699593,Assamese
1700098,NaN,1699537,Punjabi
1700098,NaN,1699725,Gujarati
