Main_PRID,Language,Extracted_PRID,Extracted_Language
1610000,NaN,1609942,English
1610000,NaN,1610024,Hindi
1610000,NaN,1610058,Marathi
1610000,NaN,1610091,Assamese
1610000,NaN,1610090,Bengali
1610000,NaN,1610315,Manipuri
1610000,NaN,1610141,Punjabi
1610000,NaN,1610071,Gujarati
1610000,NaN,1610029,Odia
1610000,NaN,1610044,Telugu
1610000,NaN,1610061,Kannada
1610000,NaN,1610081,Malayalam
1610001,NaN,1609887,English
1610001,NaN,1609914,Hindi
1610001,NaN,1609977,Marathi
1610001,NaN,1609938,Assamese
1610001,NaN,1609998,Bengali
1610001,NaN,1610008,Punjabi
1610001,NaN,1610066,Odia
1610001,NaN,1609974,Tamil
1610001,NaN,1609945,Telugu
1610001,NaN,1610026,Kannada
1610001,NaN,1609933,Malayalam
1610002,NaN,1609961,English
1610003,NaN,1610082,Hindi
1610003,NaN,1610263,Assamese
1610003,NaN,1610272,Tamil
1610003,NaN,1610120,Telugu
1610003,NaN,1610135,Malayalam
1610004,NaN,1609874,English
1610004,NaN,1609920,Hindi
1610004,NaN,1609975,Marathi
1610004,NaN,1609962,Bengali
1610004,NaN,1609959,Assamese
1610004,NaN,1610359,Manipuri
1610004,NaN,1610104,Punjabi
1610004,NaN,1609987,Gujarati
1610004,NaN,1609973,Tamil
1610004,NaN,1609935,Telugu
1610004,NaN,1610033,Kannada
1610004,NaN,1609915,Malayalam
1610005,NaN,1609797,English
1610005,NaN,1609894,Marathi
1610005,NaN,1609800,Hindi
1610005,NaN,1610018,Assamese
1610005,NaN,1609891,Gujarati
1610005,NaN,1609868,Tamil
1610005,NaN,1609896,Telugu
1610005,NaN,1609897,Telugu
1610005,NaN,1609952,Kannada
1610006,NaN,1610354,Manipuri
1610006,NaN,1611549,Urdu
1610006,NaN,1611560,Marathi
1610006,NaN,1610036,Hindi
1610006,NaN,1610129,Assamese
1610006,NaN,1610078,Bengali
1610006,NaN,1610102,Punjabi
1610006,NaN,1610069,Gujarati
1610006,NaN,1610088,Odia
1610006,NaN,1610190,Tamil
1610006,NaN,1610114,Telugu
1610006,NaN,1610048,Kannada
1610006,NaN,1610131,Malayalam
1610007,NaN,1609882,English
1610007,NaN,1609988,Marathi
1610007,NaN,1609995,Hindi
1610007,NaN,1610123,Assamese
1610007,NaN,1610086,Bengali
1610007,NaN,1609997,Tamil
1610007,NaN,1609948,Telugu
1610007,NaN,1610040,Kannada
1610007,NaN,1610148,Malayalam
1610009,NaN,1609860,English
1610009,NaN,1609984,Marathi
1610009,NaN,1609909,Hindi
1610009,NaN,1610070,Bengali
1610009,NaN,1610041,Punjabi
1610009,NaN,1609965,Gujarati
1610009,NaN,1610023,Odia
1610009,NaN,1609971,Tamil
1610009,NaN,1609953,Telugu
1610009,NaN,1610046,Kannada
1610009,NaN,1609905,Malayalam
1610010,NaN,1609878,English
1610010,NaN,1610250,Marathi
1610010,NaN,1609880,Hindi
1610010,NaN,1609944,Assamese
1610010,NaN,1609968,Gujarati
1610010,NaN,1610031,Tamil
1610010,NaN,1609951,Telugu
1610010,NaN,1610057,Kannada
1610011,NaN,1609670,English
1610012,NaN,1609901,English
1610012,NaN,1609950,Hindi
1610012,NaN,1610105,Bengali
1610012,NaN,1610079,Assamese
1610012,NaN,1616671,Manipuri
1610012,NaN,1610042,Punjabi
1610012,NaN,1610030,Tamil
1610012,NaN,1609980,Telugu
1610012,NaN,1610177,Kannada
1610013,NaN,1609827,English
1610013,NaN,1609923,Urdu
1610013,NaN,1609867,Hindi
1610013,NaN,1609890,Assamese
1610013,NaN,1610056,Punjabi
1610013,NaN,1609898,Gujarati
1610013,NaN,1609870,Tamil
1610013,NaN,1610051,Kannada
1610014,NaN,1609850,English
1610014,NaN,1609927,Urdu
1610014,NaN,1609957,Marathi
1610014,NaN,1609875,Hindi
1610014,NaN,1609979,Bengali
1610014,NaN,1609949,Assamese
1610014,NaN,1609940,Punjabi
1610014,NaN,1609943,Gujarati
1610014,NaN,1609993,Tamil
1610014,NaN,1610015,Telugu
1610014,NaN,1610087,Kannada
1610014,NaN,1609976,Malayalam
1610016,NaN,1609831,English
1610016,NaN,1609928,Urdu
1610016,NaN,1609879,Hindi
1610016,NaN,1610025,Assamese
1610016,NaN,1609931,Punjabi
1610016,NaN,1609902,Gujarati
1610016,NaN,1609930,Tamil
1610016,NaN,1610175,Kannada
1610017,NaN,1609842,English
1610017,NaN,1609845,Hindi
1610017,NaN,1609991,Marathi
1610017,NaN,1610022,Assamese
1610017,NaN,1610053,Punjabi
1610017,NaN,1609992,Gujarati
1610017,NaN,1610108,Telugu
1610017,NaN,1610059,Kannada
1610017,NaN,1610027,Malayalam
1610019,NaN,1610122,Assamese
1610019,NaN,1610055,Kannada
1610019,NaN,1609932,English
1610019,NaN,1610043,Hindi
1610019,NaN,1610116,Marathi
1610019,NaN,1610112,Bengali
1610019,NaN,1610049,Gujarati
1610019,NaN,1610110,Telugu
1610020,NaN,1609659,English
1610021,NaN,1609958,English
1610028,NaN,1610098,Hindi
1610028,NaN,1610269,Tamil
1610028,NaN,1610136,Telugu
1610032,NaN,1610153,Marathi
1610032,NaN,1610115,Hindi
1610032,NaN,1610438,Bengali
1610032,NaN,1610099,Assamese
1610032,NaN,1610074,Gujarati
1610032,NaN,1610231,Tamil
1610032,NaN,1610121,Telugu
1610032,NaN,1610130,Malayalam
1610034,NaN,1609855,English
1610034,NaN,1609925,Urdu
1610034,NaN,1609877,Hindi
1610034,NaN,1609999,Assamese
1610034,NaN,1610139,Punjabi
1610034,NaN,1609926,Gujarati
1610034,NaN,1609929,Tamil
1610035,NaN,1609982,English
1610035,NaN,1610097,Gujarati
1610035,NaN,1610077,Hindi
1610035,NaN,1610092,Bengali
1610035,NaN,1610270,Tamil
1610035,NaN,1610119,Telugu
1610037,NaN,1609961,English
1610037,NaN,1610067,Hindi
1610037,NaN,1610002,Bengali
1610037,NaN,1610200,Tamil
1610038,NaN,1610198,Tamil
1610038,NaN,1610106,Telugu
1610038,NaN,1610107,Telugu
1610038,NaN,1609963,English
1610038,NaN,1610080,Marathi
1610038,NaN,1610158,Bengali
1610038,NaN,1610068,Assamese
1610038,NaN,1610050,Gujarati
1610038,NaN,1610266,Kannada
1610039,NaN,1609958,English
1610039,NaN,1610356,Hindi
1610039,NaN,1610362,Hindi
1610039,NaN,1610060,Assamese
1610039,NaN,1610021,Bengali
1610039,NaN,1610047,Gujarati
1610039,NaN,1610194,Tamil
1610045,NaN,1609964,English
1610045,NaN,1610094,Hindi
1610045,NaN,1610232,Tamil
1610052,NaN,1609989,English
1610052,NaN,1610159,Assamese
1610052,NaN,1610163,Gujarati
1610052,NaN,1610193,Tamil
1610052,NaN,1610137,Telugu
1610054,NaN,1609919,English
1610062,NaN,1610160,Hindi
1610062,NaN,1610333,Bengali
1610062,NaN,1610186,Gujarati
1610062,NaN,1610132,Tamil
1610062,NaN,1610147,Telugu
1610063,NaN,1609939,English
1610063,NaN,1610073,Bengali
1610063,NaN,1609986,Tamil
1610064,NaN,1609759,Telugu
1610064,NaN,1609538,English
1610064,NaN,1609692,Gujarati
1610064,NaN,1609591,Hindi
1610064,NaN,1609657,Marathi
1610064,NaN,1609622,Bengali
1610064,NaN,1610143,Punjabi
1610064,NaN,1609723,Odia
1610064,NaN,1609638,Tamil
1610065,NaN,1610138,Telugu
1610065,NaN,1610127,Kannada
1610065,NaN,1610248,Bengali
1610065,NaN,1610151,Hindi
1610065,NaN,1610322,Assamese
1610065,NaN,1617109,Manipuri
1610065,NaN,1610188,Tamil
1610072,NaN,1610173,Kannada
1610072,NaN,1610076,Hindi
1610072,NaN,1610214,Assamese
1610072,NaN,1610230,Gujarati
1610072,NaN,1610187,Tamil
1610072,NaN,1610134,Telugu
1610075,NaN,1609970,English
1610083,NaN,NaN,NaN
1610084,NaN,1610054,Marathi
1610084,NaN,1609919,English
1610084,NaN,1609966,Tamil
1610085,NaN,1609970,English
1610085,NaN,1610103,Gujarati
1610085,NaN,1610117,Hindi
1610085,NaN,1610075,Marathi
1610085,NaN,1610197,Tamil
1610085,NaN,1610109,Telugu
1610089,NaN,1610124,Assamese
1610089,NaN,1610150,Hindi
1610089,NaN,1610253,Gujarati
1610089,NaN,1610268,Tamil
1610089,NaN,1610142,Telugu
1610089,NaN,1610172,Kannada
1610093,NaN,1609523,English
1610093,NaN,1609576,Urdu
1610093,NaN,1609635,Marathi
1610093,NaN,1609578,Hindi
1610093,NaN,1609641,Bengali
1610093,NaN,1609634,Assamese
1610093,NaN,1609750,Punjabi
1610093,NaN,1609689,Gujarati
1610093,NaN,1609596,Tamil
1610093,NaN,1609752,Telugu
1610095,NaN,1610203,English
1610096,NaN,1609981,English
1610096,NaN,1610118,Marathi
1610096,NaN,1610439,Assamese
1610096,NaN,1610310,Punjabi
1610096,NaN,1610209,Odia
1610096,NaN,1610113,Telugu
1610096,NaN,1610125,Kannada
1610100,NaN,1609956,English
1610100,NaN,1610233,Tamil
1610101,NaN,NaN,NaN
1610111,NaN,1610167,Gujarati
1610111,NaN,1610161,Hindi
1610111,NaN,1610320,Manipuri
1610111,NaN,1610221,Bengali
1610111,NaN,1610128,Assamese
1610111,NaN,1610556,Punjabi
1610111,NaN,1610185,Tamil
1610111,NaN,1610133,Telugu
1610111,NaN,1610140,Kannada
1610126,NaN,1609820,English
1610126,NaN,1609947,Hindi
1610126,NaN,1609967,Marathi
1610126,NaN,1609895,Assamese
1610126,NaN,1610295,Manipuri
1610126,NaN,1609990,Bengali
1610126,NaN,1609916,Gujarati
1610126,NaN,1609994,Odia
1610126,NaN,1609893,Tamil
1610126,NaN,1609937,Telugu
1610126,NaN,1609978,Malayalam
1610144,NaN,1609524,English
1610144,NaN,1609574,Urdu
1610144,NaN,1609572,Hindi
