Main_PRID,Language,Extracted_PRID,Extracted_Language
1840000,NaN,1839986,English
1840000,NaN,1840041,Marathi
1840000,NaN,1839998,Hindi
1840000,NaN,1840008,Manipuri
1840000,NaN,1840243,Punjabi
1840000,NaN,1840005,Gujarati
1840000,NaN,1840055,Tamil
1840000,NaN,1840031,Telugu
1840000,NaN,1840016,Malayalam
1840001,NaN,1839940,English
1840001,NaN,1839988,Hindi
1840001,NaN,1839949,Manipuri
1840002,NaN,1840034,Telugu
1840002,NaN,1839991,English
1840002,NaN,1840003,Urdu
1840002,NaN,1840026,Marathi
1840002,NaN,1839997,Hindi
1840002,NaN,1840009,Manipuri
1840002,NaN,1840027,Bengali
1840002,NaN,1840245,Punjabi
1840002,NaN,1840057,Tamil
1840002,NaN,1840018,Malayalam
1840004,NaN,1840039,Bengali
1840004,NaN,1839987,English
1840004,NaN,1839999,Urdu
1840004,NaN,1840038,Marathi
1840004,NaN,1839995,Hindi
1840004,NaN,1840011,Manipuri
1840004,NaN,1840244,Punjabi
1840004,NaN,1840056,Tamil
1840004,NaN,1840032,Telugu
1840004,NaN,1840017,Malayalam
1840006,NaN,1840044,Telugu
1840006,NaN,1839925,English
1840006,NaN,1840659,Hindi
1840006,NaN,1839939,Manipuri
1840006,NaN,1839968,Gujarati
1840007,NaN,1839926,English
1840007,NaN,1840052,Urdu
1840007,NaN,1840081,Marathi
1840007,NaN,1839927,Hindi
1840007,NaN,1840115,Manipuri
1840007,NaN,1840971,Bengali
1840007,NaN,1840198,Assamese
1840007,NaN,1840121,Punjabi
1840007,NaN,1840146,Odia
1840007,NaN,1840420,Tamil
1840007,NaN,1841367,Telugu
1840007,NaN,1842398,Kannada
1840007,NaN,1840150,Malayalam
1840010,NaN,1839943,English
1840010,NaN,1840496,Hindi
1840012,NaN,1839873,English
1840012,NaN,1839978,Urdu
1840012,NaN,1839944,Marathi
1840012,NaN,1839977,Hindi
1840012,NaN,1840043,Telugu
1840012,NaN,1839993,Kannada
1840012,NaN,1839934,Malayalam
1840013,NaN,1840073,Urdu
1840013,NaN,1840051,Hindi
