Main_PRID,Language,Extracted_PRID,Extracted_Language
1640000,NaN,1640093,Punjabi
1640000,NaN,1639971,English
1640000,NaN,1640349,Urdu
1640000,NaN,1640127,Hindi
1640000,NaN,1640049,Assamese
1640000,NaN,1640060,Manipuri
1640000,NaN,1640036,Bengali
1640000,NaN,1640034,Gujarati
1640000,NaN,1640053,Tamil
1640000,NaN,1640059,Telugu
1640000,NaN,1640513,Kannada
1640000,NaN,1640017,Malayalam
1640001,NaN,1639978,English
1640001,NaN,1640090,Urdu
1640001,NaN,1640056,Marathi
1640001,NaN,1640042,Hindi
1640001,NaN,1640054,Bengali
1640001,NaN,1640098,Punjabi
1640001,NaN,1640015,Odia
1640001,NaN,1640023,Tamil
1640001,NaN,1640039,Telugu
1640002,NaN,1639945,English
1640002,NaN,1640003,Urdu
1640002,NaN,1640011,Marathi
1640002,NaN,1640041,Bengali
1640002,NaN,1640224,Assamese
1640002,NaN,1639982,Manipuri
1640002,NaN,1640075,Punjabi
1640002,NaN,1640062,Gujarati
1640002,NaN,1640007,Odia
1640002,NaN,1639989,Tamil
1640002,NaN,1640037,Telugu
1640002,NaN,1640218,Kannada
1640002,NaN,1640198,Malayalam
1640004,NaN,1640010,Telugu
1640004,NaN,1640045,Tamil
1640004,NaN,1640066,Bengali
1640004,NaN,1640088,Urdu
1640004,NaN,1639963,English
1640004,NaN,1640061,Marathi
1640004,NaN,1639994,Manipuri
1640004,NaN,1640100,Punjabi
1640005,NaN,1639925,English
1640005,NaN,1640083,Urdu
1640005,NaN,1640024,Hindi
1640005,NaN,1640048,Marathi
1640005,NaN,1640071,Bengali
1640005,NaN,1639993,Manipuri
1640005,NaN,1640106,Punjabi
1640005,NaN,1639997,Odia
1640005,NaN,1640019,Tamil
1640005,NaN,1640124,Telugu
1640006,NaN,1640102,Punjabi
1640006,NaN,1639996,Manipuri
1640006,NaN,1639968,English
1640006,NaN,1640089,Urdu
1640006,NaN,1639992,Tamil
1640008,NaN,1639952,English
1640008,NaN,1640191,Urdu
1640008,NaN,1640033,Marathi
1640008,NaN,1640029,Manipuri
1640008,NaN,1640076,Punjabi
1640008,NaN,1640018,Tamil
1640008,NaN,1640009,Telugu
1640012,NaN,1640111,Urdu
1640012,NaN,1640055,Hindi
1640012,NaN,1640140,Manipuri
1640012,NaN,1640196,Bengali
1640012,NaN,1640099,Punjabi
1640012,NaN,1640068,Odia
1640012,NaN,1640120,Tamil
1640012,NaN,1640069,Telugu
1640013,NaN,1640112,Urdu
1640013,NaN,1640067,Marathi
1640013,NaN,1640040,Hindi
1640013,NaN,1640170,Bengali
1640013,NaN,1640142,Manipuri
1640013,NaN,1640096,Punjabi
1640013,NaN,1640031,Tamil
