Main_PRID,Language,Extracted_PRID,Extracted_Language
1770000,NaN,1769899,Telugu
1770000,NaN,1769812,English
1770000,NaN,1769820,Urdu
1770000,NaN,1769832,Marathi
1770000,NaN,1769826,Hindi
1770000,NaN,1769818,Manipuri
1770000,NaN,1769904,Punjabi
1770000,NaN,1769824,Gujarati
1770000,NaN,1769836,Tamil
1770000,NaN,1769816,Malayalam
1770001,NaN,1769806,English
1770001,NaN,1769819,Urdu
1770001,NaN,1769831,Marathi
1770001,NaN,1769825,Hindi
1770001,NaN,1769809,Manipuri
1770001,NaN,1769903,Punjabi
1770001,NaN,1769822,Gujarati
1770001,NaN,1769834,Tamil
1770001,NaN,1769897,Telugu
1770001,NaN,1769810,Malayalam
1770002,NaN,1769929,English
1770002,NaN,1769948,Urdu
1770002,NaN,1769955,Marathi
1770002,NaN,1769937,Hindi
1770002,NaN,1769990,Manipuri
1770002,NaN,1770057,Bengali
1770002,NaN,1769950,Gujarati
1770002,NaN,1769945,Tamil
1770002,NaN,1770017,Telugu
1770002,NaN,1770193,Malayalam
1770003,NaN,1770194,Malayalam
1770003,NaN,1769938,English
1770003,NaN,1769952,Urdu
1770003,NaN,1769956,Marathi
1770003,NaN,1769946,Hindi
1770003,NaN,1770058,Bengali
1770003,NaN,1769970,Manipuri
1770003,NaN,1769951,Gujarati
1770003,NaN,1769944,Tamil
1770003,NaN,1770018,Telugu
1770004,NaN,1770020,Telugu
1770004,NaN,1769939,English
1770004,NaN,1769947,Urdu
1770004,NaN,1769958,Marathi
1770004,NaN,1769949,Hindi
1770004,NaN,1769973,Manipuri
1770004,NaN,1769953,Gujarati
1770004,NaN,1769943,Tamil
1770004,NaN,1770195,Malayalam
1770005,NaN,1769499,English
1770005,NaN,1769574,Urdu
1770005,NaN,1769546,Marathi
1770005,NaN,1769592,Hindi
1770005,NaN,1769640,Bengali
1770005,NaN,1769580,Tamil
1770005,NaN,1769675,Telugu
1770005,NaN,1769631,Malayalam
1770006,NaN,1769860,English
1770006,NaN,1769883,Urdu
1770006,NaN,1769889,Hindi
1770006,NaN,1769875,Marathi
1770006,NaN,1770243,Manipuri
1770006,NaN,1769959,Assamese
1770006,NaN,1769941,Punjabi
1770006,NaN,1769879,Gujarati
1770006,NaN,1769886,Odia
1770006,NaN,1769868,Tamil
1770006,NaN,1769916,Telugu
1770006,NaN,1770033,Kannada
1770006,NaN,1769870,Malayalam
1770007,NaN,1769901,Punjabi
1770007,NaN,1769967,Assamese
1770007,NaN,1769778,English
1770007,NaN,1769802,Urdu
1770007,NaN,1769788,Marathi
1770007,NaN,1769838,Hindi
1770007,NaN,1769853,Bengali
1770007,NaN,1769791,Gujarati
1770007,NaN,1769789,Odia
1770007,NaN,1769878,Tamil
1770007,NaN,1769856,Telugu
1770007,NaN,1770034,Kannada
1770007,NaN,1769797,Malayalam
1770008,NaN,1769847,English
1770008,NaN,1769871,Urdu
1770008,NaN,1769867,Marathi
1770008,NaN,1769864,Hindi
1770008,NaN,1769874,Tamil
1770008,NaN,1769900,Telugu
1770009,NaN,1769914,English
1770009,NaN,1769931,Urdu
1770009,NaN,1769917,Marathi
1770009,NaN,1769961,Hindi
1770009,NaN,1769989,Manipuri
1770009,NaN,1771859,Assamese
1770009,NaN,1769986,Punjabi
1770009,NaN,1769935,Gujarati
1770009,NaN,1770024,Odia
1770009,NaN,1769919,Tamil
1770009,NaN,1769924,Telugu
1770009,NaN,1770030,Kannada
1770009,NaN,1769918,Malayalam
1770010,NaN,1770111,Urdu
1770010,NaN,1770094,Hindi
1770010,NaN,1770070,Marathi
1770010,NaN,1770063,Bengali
1770010,NaN,1770050,Tamil
1770010,NaN,1770159,Telugu
1770010,NaN,1770197,Malayalam
1770011,NaN,NaN,NaN
1770012,NaN,1770028,Tamil
