Main_PRID,Language,Extracted_PRID,Extracted_Language
1715000,NaN,1714975,English
1715000,NaN,1714984,Urdu
1715000,NaN,1714981,Marathi
1715000,NaN,1715060,Hindi
1715000,NaN,1715034,Bengali
1715000,NaN,1715075,Punjabi
1715000,NaN,1714982,Gujarati
1715000,NaN,1714979,Tamil
1715001,NaN,1714983,English
1715001,NaN,1715002,Urdu
1715001,NaN,1715015,Marathi
1715001,NaN,1715056,Hindi
1715001,NaN,1715616,Assamese
1715001,NaN,1715040,Manipuri
1715001,NaN,1715096,Bengali
1715001,NaN,1715085,Punjabi
1715001,NaN,1714990,Gujarati
1715001,NaN,1715052,Odia
1715001,NaN,1714989,Tamil
1715001,NaN,1715021,Kannada
1715001,NaN,1714993,Malayalam
1715003,NaN,1715038,Urdu
1715003,NaN,1715084,Hindi
1715003,NaN,1715142,Marathi
1715003,NaN,1715108,Bengali
1715003,NaN,1715200,Punjabi
1715003,NaN,1715083,Tamil
1715003,NaN,1715014,Telugu
1715003,NaN,1715046,Malayalam
1715004,NaN,1715106,Hindi
1715004,NaN,1715079,Punjabi
1715004,NaN,1715071,Tamil
1715004,NaN,1714978,English
1715004,NaN,1715027,Urdu
1715004,NaN,1715017,Marathi
1715004,NaN,1715279,Assamese
1715004,NaN,1715094,Bengali
1715004,NaN,1715112,Odia
1715004,NaN,1715013,Telugu
1715004,NaN,1715026,Malayalam
1715005,NaN,1714890,English
1715005,NaN,1714912,Marathi
1715005,NaN,1714985,Assamese
1715005,NaN,1715202,Punjabi
1715005,NaN,1714933,Gujarati
1715006,NaN,1714991,English
1715006,NaN,1715289,Urdu
1715006,NaN,1715055,Marathi
1715006,NaN,1715120,Hindi
1715006,NaN,1715088,Punjabi
1715006,NaN,1714997,Gujarati
1715006,NaN,1715090,Tamil
1715006,NaN,1715150,Telugu
1715007,NaN,1714999,English
1715007,NaN,1716052,Urdu
1715007,NaN,1715020,Hindi
1715007,NaN,1715045,Marathi
1715007,NaN,1715255,Assamese
1715007,NaN,1715074,Punjabi
1715007,NaN,1715053,Odia
1715007,NaN,1715092,Tamil
1715007,NaN,1715028,Telugu
1715007,NaN,1715025,Malayalam
1715008,NaN,1714426,English
1715008,NaN,1714598,Hindi
1715008,NaN,1714477,Punjabi
1715009,NaN,1714902,English
1715009,NaN,1714941,Hindi
1715010,NaN,NaN,NaN
1715011,NaN,1714903,English
1715011,NaN,1714938,Hindi
1715012,NaN,1696218,English
1715012,NaN,1696391,Manipuri
1715016,NaN,1715102,Hindi
1715016,NaN,1715291,Urdu
1715016,NaN,1715237,Punjabi
1715018,NaN,1715374,Urdu
1715018,NaN,1715041,Marathi
1715018,NaN,1715184,Hindi
1715018,NaN,1715044,Manipuri
1715018,NaN,1715138,Bengali
1715018,NaN,1715124,Punjabi
1715018,NaN,1715140,Telugu
1715018,NaN,1715063,Kannada
1715019,NaN,1695208,English
1715019,NaN,1695251,Manipuri
1715022,NaN,1695568,English
1715022,NaN,1695920,Manipuri
1715023,NaN,1715054,Kannada
1715023,NaN,1714988,English
1715023,NaN,1715039,Urdu
1715023,NaN,1715104,Hindi
1715023,NaN,1715024,Marathi
1715023,NaN,1715135,Bengali
1715023,NaN,1715043,Manipuri
1715023,NaN,1715037,Punjabi
1715023,NaN,1715110,Odia
1715023,NaN,1715078,Tamil
1715023,NaN,1715030,Telugu
1715023,NaN,1715050,Malayalam
1715029,NaN,1711783,English
1715029,NaN,1711831,Hindi
1715029,NaN,1711834,Marathi
1715029,NaN,1712055,Punjabi
1715029,NaN,1711849,Telugu
1715031,NaN,1695570,English
1715031,NaN,1695695,Marathi
1715032,NaN,1714901,English
1715032,NaN,1714966,Urdu
1715032,NaN,1714980,Hindi
1715032,NaN,1714950,Bengali
1715032,NaN,1714921,Tamil
1715033,NaN,1714935,English
1715033,NaN,1714995,Urdu
1715033,NaN,1714968,Hindi
1715033,NaN,1714942,Marathi
1715033,NaN,1714963,Punjabi
1715033,NaN,1714953,Gujarati
1715033,NaN,1714960,Telugu
1715035,NaN,1715143,Bengali
1715036,NaN,1695462,English
1715036,NaN,1695486,Manipuri
1715042,NaN,1715116,Urdu
1715042,NaN,1715057,Hindi
1715042,NaN,1715061,Marathi
1715042,NaN,1715250,Manipuri
1715042,NaN,1715098,Bengali
1715042,NaN,1715287,Assamese
1715042,NaN,1715087,Punjabi
1715042,NaN,1715073,Gujarati
1715042,NaN,1715217,Odia
1715042,NaN,1715059,Tamil
1715042,NaN,1715080,Telugu
1715042,NaN,1715066,Kannada
1715042,NaN,1715051,Malayalam
1715047,NaN,1715177,Urdu
1715047,NaN,1715105,Marathi
1715047,NaN,1715122,Hindi
1715047,NaN,1715137,Bengali
1715047,NaN,1715937,Punjabi
1715047,NaN,1715148,Tamil
1715047,NaN,1715175,Telugu
1715047,NaN,1715095,Kannada
1715047,NaN,1715220,Malayalam
1715048,NaN,1715156,Urdu
1715048,NaN,1715149,Hindi
1715048,NaN,1715100,Bengali
1715048,NaN,1715126,Punjabi
1715048,NaN,1715159,Tamil
1715048,NaN,1715216,Telugu
1715049,NaN,1715109,Marathi
1715058,NaN,NaN,NaN
1715062,NaN,1715118,Hindi
1715062,NaN,1715227,Bengali
1715062,NaN,1715128,Punjabi
1715062,NaN,1715157,Tamil
1715064,NaN,1715062,English
1715064,NaN,1715118,Hindi
1715064,NaN,1715227,Bengali
1715064,NaN,1715128,Punjabi
1715064,NaN,1715157,Tamil
1715065,NaN,1714850,English
1715065,NaN,1714914,Urdu
1715065,NaN,1714878,Hindi
1715065,NaN,1714874,Marathi
1715065,NaN,1714931,Bengali
1715065,NaN,1714875,Tamil
1715065,NaN,1715178,Telugu
1715065,NaN,1714896,Kannada
1715067,NaN,1714859,English
1715067,NaN,1714939,Urdu
1715067,NaN,1714895,Marathi
1715067,NaN,1714911,Hindi
1715067,NaN,1714930,Bengali
1715067,NaN,1714876,Gujarati
1715067,NaN,1714906,Tamil
1715067,NaN,1714949,Telugu
1715067,NaN,1714948,Kannada
1715067,NaN,1714879,Malayalam
1715068,NaN,1715600,Urdu
1715068,NaN,1715180,Hindi
1715068,NaN,1715141,Telugu
1715069,NaN,1713724,English
1715069,NaN,1714247,Urdu
1715069,NaN,1713816,Hindi
1715069,NaN,1713803,Kannada
1715070,NaN,1714854,English
1715070,NaN,1714965,Urdu
1715070,NaN,1714909,Hindi
1715070,NaN,1714919,Bengali
1715070,NaN,1714886,Tamil
1715070,NaN,1714947,Kannada
1715072,NaN,1715660,Urdu
1715072,NaN,1715119,Hindi
1715072,NaN,1715139,Bengali
1715072,NaN,1716158,Punjabi
1715072,NaN,1715169,Tamil
1715072,NaN,1715144,Telugu
1715076,NaN,1715599,Urdu
1715076,NaN,1715121,Marathi
1715076,NaN,1715130,Hindi
1715076,NaN,1715228,Bengali
1715076,NaN,1715201,Punjabi
1715076,NaN,1715194,Odia
1715076,NaN,1715162,Tamil
1715076,NaN,1715132,Kannada
1715076,NaN,1715219,Malayalam
1715077,NaN,1715113,Marathi
1715081,NaN,1714852,English
1715081,NaN,1716072,Urdu
1715081,NaN,1714918,Hindi
1715081,NaN,1714957,Punjabi
1715082,NaN,1715232,Bengali
1715082,NaN,1715243,Urdu
1715082,NaN,1715158,Hindi
1715082,NaN,1715114,Marathi
1715082,NaN,1715205,Punjabi
1715082,NaN,1715165,Tamil
