Main_PRID,Language,Extracted_PRID,Extracted_Language
1528000,NaN,1527810,English
1528000,NaN,1527837,Hindi
1528000,NaN,1527907,Marathi
1528001,NaN,NaN,NaN
1528002,NaN,NaN,NaN
1528003,NaN,NaN,NaN
1528004,NaN,NaN,NaN
1528005,NaN,NaN,NaN
1528006,NaN,1527809,English
1528006,NaN,1527826,Hindi
1528006,NaN,1527858,Marathi
1528007,NaN,NaN,NaN
1528008,NaN,1527875,English
1528009,NaN,1527823,English
1528009,NaN,1527926,Hindi
1528010,NaN,1527824,English
1528010,NaN,1527902,Hindi
1528011,NaN,NaN,NaN
1528012,NaN,1527879,English
1528012,NaN,1528033,Urdu
1528013,NaN,1527876,English
1528014,NaN,1527930,English
1528015,NaN,1527918,English
1528016,NaN,NaN,NaN
1528017,NaN,1527914,English
1528018,NaN,1527919,English
1528019,NaN,1527910,English
1528020,NaN,NaN,NaN
1528021,NaN,1527691,English
1528023,NaN,1527921,English
1528024,NaN,NaN,NaN
1528025,NaN,NaN,NaN
1528026,NaN,1527788,English
1528026,NaN,1527807,Urdu
1528026,NaN,1527794,Hindi
1528026,NaN,1527829,Marathi
1528026,NaN,1527821,Gujarati
1528026,NaN,1527804,Tamil
1528027,NaN,1527787,English
1528027,NaN,1527806,Urdu
1528027,NaN,1527796,Hindi
1528027,NaN,1527830,Marathi
1528027,NaN,1527819,Gujarati
1528027,NaN,1527805,Tamil
1528028,NaN,1527713,English
1528028,NaN,1527813,Marathi
1528028,NaN,1527777,Gujarati
1528028,NaN,1527765,Tamil
1528029,NaN,NaN,NaN
1528030,NaN,NaN,NaN
1528031,NaN,NaN,NaN
1528032,NaN,NaN,NaN
1528034,NaN,1527988,English
1528035,NaN,1527948,English
1528036,NaN,1527954,English
1528036,NaN,1528049,Marathi
1528036,NaN,1528158,Tamil
1528037,NaN,1527656,English
1528038,NaN,NaN,NaN
1528039,NaN,1527661,English
1528040,NaN,1528115,Tamil
1528041,NaN,1528064,Marathi
1528041,NaN,1528116,Tamil
1528042,NaN,1528117,Tamil
1528043,NaN,1528138,Tamil
1528044,NaN,1527108,English
1528045,NaN,1528053,Urdu
1528045,NaN,1528118,Tamil
1528046,NaN,1528139,Tamil
1528047,NaN,1527986,English
1528048,NaN,NaN,NaN
1528050,NaN,1528179,Tamil
1528050,NaN,1528099,Hindi
1528050,NaN,1528062,Marathi
1528051,NaN,NaN,NaN
1528052,NaN,1528167,Tamil
1528052,NaN,1527986,English
1528052,NaN,1528047,Marathi
1528054,NaN,1527975,English
1528055,NaN,1527946,English
1528056,NaN,1527943,English
1528057,NaN,1527944,English
1528058,NaN,1527952,English
1528059,NaN,1527965,English
1528060,NaN,NaN,NaN
1528061,NaN,NaN,NaN
1528063,NaN,NaN,NaN
1528065,NaN,1527627,English
1528066,NaN,NaN,NaN
1528067,NaN,1528075,Hindi
1528067,NaN,1528132,Marathi
1528067,NaN,1528211,Assamese
1528067,NaN,1528076,Gujarati
1528067,NaN,1528120,Tamil
1528067,NaN,1528267,Kannada
1528068,NaN,1527659,English
1528069,NaN,1528101,Hindi
1528070,NaN,NaN,NaN
1528071,NaN,1528200,Tamil
1528072,NaN,1528090,Hindi
1528072,NaN,1528126,Marathi
1528072,NaN,1528210,Assamese
1528072,NaN,1528078,Gujarati
1528072,NaN,1528122,Tamil
1528072,NaN,1528266,Kannada
1528073,NaN,NaN,NaN
1528074,NaN,1528199,Tamil
1528074,NaN,1528135,Marathi
1528077,NaN,NaN,NaN
1528080,NaN,1527967,English
1528080,NaN,1528130,Tamil
1528081,NaN,1527973,English
1528081,NaN,1528125,Tamil
1528082,NaN,NaN,NaN
1528083,NaN,1528182,Tamil
1528083,NaN,1528148,Telugu
1528084,NaN,NaN,NaN
1528085,NaN,1528184,Tamil
1528086,NaN,NaN,NaN
1528087,NaN,NaN,NaN
1528088,NaN,NaN,NaN
1528089,NaN,NaN,NaN
1528091,NaN,NaN,NaN
1528092,NaN,NaN,NaN
1528093,NaN,NaN,NaN
1528094,NaN,NaN,NaN
1528095,NaN,NaN,NaN
1528096,NaN,NaN,NaN
1528097,NaN,NaN,NaN
1528098,NaN,NaN,NaN
1528100,NaN,1528079,English
1528100,NaN,1528197,Tamil
1528102,NaN,NaN,NaN
1528103,NaN,NaN,NaN
1528104,NaN,NaN,NaN
1528105,NaN,NaN,NaN
1528106,NaN,1528203,Tamil
1528107,NaN,1528202,Tamil
1528108,NaN,1528201,Tamil
1528109,NaN,NaN,NaN
1528110,NaN,1528205,Tamil
1528111,NaN,NaN,NaN
1528112,NaN,NaN,NaN
1528113,NaN,1528204,Tamil
1528114,NaN,NaN,NaN
1528119,NaN,NaN,NaN
1528121,NaN,NaN,NaN
1528123,NaN,NaN,NaN
1528124,NaN,1527960,English
1528127,NaN,NaN,NaN
1528128,NaN,NaN,NaN
1528129,NaN,NaN,NaN
1528131,NaN,NaN,NaN
1528133,NaN,NaN,NaN
1528134,NaN,NaN,NaN
1528136,NaN,NaN,NaN
1528137,NaN,NaN,NaN
1528140,NaN,NaN,NaN
1528141,NaN,NaN,NaN
1528142,NaN,NaN,NaN
1528143,NaN,NaN,NaN
1528144,NaN,NaN,NaN
1528145,NaN,NaN,NaN
1528146,NaN,NaN,NaN
1528147,NaN,NaN,NaN
1528149,NaN,1527703,English
