Main_PRID,Language,Extracted_PRID,Extracted_Language
1785000,NaN,1784912,English
1785000,NaN,1785055,Hindi
1785000,NaN,1785797,Punjabi
1785000,NaN,1785017,Telugu
1785001,NaN,1784875,English
1785001,NaN,1785040,Urdu
1785001,NaN,1784961,Tamil
1785002,NaN,1784888,English
1785002,NaN,1784958,Marathi
1785002,NaN,1784960,Tamil
1785003,NaN,1784778,English
1785003,NaN,1785154,Marathi
1785003,NaN,1784934,Hindi
1785003,NaN,1786013,Assamese
1785003,NaN,1784847,Malayalam
1785004,NaN,1784922,English
1785004,NaN,1785188,Urdu
1785004,NaN,1784947,Marathi
1785004,NaN,1785798,Punjabi
1785004,NaN,1785011,Tamil
1785005,NaN,1784872,English
1785005,NaN,1785177,Urdu
1785005,NaN,1785107,Telugu
1785006,NaN,1784904,English
1785006,NaN,1787365,Urdu
1785006,NaN,1785071,Hindi
1785006,NaN,1784992,Marathi
1785006,NaN,1785027,Bengali
1785007,NaN,1784942,Hindi
1785007,NaN,1785109,Telugu
1785007,NaN,1784830,English
1785007,NaN,1784924,Marathi
1785007,NaN,1785025,Bengali
1785007,NaN,1784971,Punjabi
1785008,NaN,1784967,English
1785008,NaN,1785036,Urdu
1785008,NaN,1784984,Hindi
1785008,NaN,1785198,Bengali
1785008,NaN,1785126,Punjabi
1785009,NaN,1784940,English
1785009,NaN,1784989,Urdu
1785009,NaN,1784948,Hindi
1785009,NaN,1785129,Punjabi
1785010,NaN,1784739,English
1785010,NaN,1784751,Urdu
1785010,NaN,1784783,Marathi
1785010,NaN,1784759,Hindi
1785010,NaN,1784881,Bengali
1785010,NaN,1785465,Assamese
1785010,NaN,1784855,Manipuri
1785010,NaN,1784921,Punjabi
1785010,NaN,1784760,Gujarati
1785010,NaN,1784756,Tamil
1785010,NaN,1784817,Telugu
1785010,NaN,1784819,Kannada
1785010,NaN,1784791,Malayalam
1785012,NaN,1784939,English
1785012,NaN,1784988,Urdu
1785012,NaN,1784991,Hindi
1785012,NaN,1785124,Punjabi
1785013,NaN,1784695,English
1785013,NaN,1784713,Urdu
1785013,NaN,1784704,Marathi
1785013,NaN,1784719,Hindi
1785013,NaN,1784869,Bengali
1785013,NaN,1784746,Manipuri
1785013,NaN,1787077,Assamese
1785013,NaN,1784843,Punjabi
1785013,NaN,1784711,Gujarati
1785013,NaN,1784938,Tamil
1785013,NaN,1784879,Telugu
1785013,NaN,1784761,Kannada
1785013,NaN,1784722,Malayalam
1785014,NaN,1784956,Tamil
1785014,NaN,1784765,English
1785014,NaN,1784824,Urdu
1785014,NaN,1784946,Marathi
1785014,NaN,1784799,Hindi
1785015,NaN,1784595,Hindi
1785015,NaN,1784594,English
1785015,NaN,1784668,Urdu
1785015,NaN,1784977,Marathi
1785015,NaN,1784706,Manipuri
1785015,NaN,1785026,Bengali
1785015,NaN,1785461,Assamese
1785015,NaN,1784979,Punjabi
1785015,NaN,1784649,Gujarati
1785015,NaN,1791198,Tamil
1785015,NaN,1785660,Telugu
1785015,NaN,1785462,Kannada
1785015,NaN,1785289,Malayalam
1785016,NaN,1784949,Tamil
1785016,NaN,1784860,English
1785016,NaN,1784951,Urdu
1785016,NaN,1784955,Marathi
1785016,NaN,1784909,Hindi
1785018,NaN,1784985,English
1785018,NaN,1785041,Urdu
1785018,NaN,1785073,Hindi
1785018,NaN,1785143,Manipuri
1785019,NaN,1784907,English
1785019,NaN,1785035,Urdu
1785019,NaN,1784986,Hindi
1785019,NaN,1784998,Tamil
1785020,NaN,1784877,English
1785020,NaN,1785033,Urdu
1785020,NaN,1784970,Hindi
1785020,NaN,1785023,Bengali
1785020,NaN,1784953,Tamil
1785021,NaN,1784793,English
1785021,NaN,1784837,Urdu
1785021,NaN,1784823,Hindi
