Main_PRID,Language,Extracted_PRID,Extracted_Language
1497972,NaN,NaN,NaN
1497973,NaN,NaN,NaN
1497974,NaN,NaN,NaN
1497975,NaN,NaN,NaN
1497976,NaN,NaN,NaN
1497977,NaN,NaN,NaN
1497978,NaN,NaN,NaN
1497980,NaN,NaN,NaN
1497981,NaN,NaN,NaN
1497982,NaN,NaN,NaN
1497983,NaN,1502047,Tamil
1497984,NaN,1502043,Tamil
1497985,NaN,1499590,Tamil
1497986,NaN,NaN,NaN
1497987,NaN,1499588,Tamil
1497988,NaN,1499211,Tamil
1497989,NaN,NaN,NaN
1497990,NaN,NaN,NaN
1497991,NaN,NaN,NaN
1497992,NaN,1499208,Tamil
1497993,NaN,NaN,NaN
1497994,NaN,NaN,NaN
1497995,NaN,1499209,Tamil
1497996,NaN,NaN,NaN
1497997,NaN,1499207,Tamil
1497998,NaN,NaN,NaN
1497999,NaN,NaN,NaN
1498000,NaN,NaN,NaN
1498001,NaN,NaN,NaN
1498002,NaN,NaN,NaN
1498003,NaN,NaN,NaN
1498004,NaN,NaN,NaN
1498005,NaN,1499195,Tamil
1498006,NaN,NaN,NaN
1498007,NaN,NaN,NaN
1498008,NaN,NaN,NaN
1498009,NaN,NaN,NaN
1498010,NaN,NaN,NaN
1498011,NaN,NaN,NaN
1498012,NaN,NaN,NaN
1498013,NaN,NaN,NaN
1498014,NaN,NaN,NaN
1498015,NaN,NaN,NaN
1498016,NaN,NaN,NaN
1498017,NaN,NaN,NaN
1498018,NaN,NaN,NaN
1498019,NaN,NaN,NaN
1498020,NaN,NaN,NaN
1498021,NaN,NaN,NaN
1498022,NaN,NaN,NaN
1498023,NaN,NaN,NaN
1498024,NaN,NaN,NaN
1498025,NaN,NaN,NaN
1498027,NaN,NaN,NaN
1498028,NaN,NaN,NaN
1498029,NaN,NaN,NaN
1498030,NaN,NaN,NaN
1498031,NaN,NaN,NaN
1498032,NaN,NaN,NaN
1498033,NaN,1499592,Tamil
1498034,NaN,1499594,Tamil
1498035,NaN,NaN,NaN
1498036,NaN,NaN,NaN
1498037,NaN,NaN,NaN
1498038,NaN,NaN,NaN
1498039,NaN,NaN,NaN
1498040,NaN,NaN,NaN
1498041,NaN,NaN,NaN
