Main_PRID,Language,Extracted_PRID,Extracted_Language
1720000,NaN,1719973,Malayalam
1720000,NaN,1719914,English
1720000,NaN,1720146,Urdu
1720000,NaN,1719986,Marathi
1720000,NaN,1720017,Hindi
1720000,NaN,1719984,Bengali
1720000,NaN,1720306,Punjabi
1720000,NaN,1719975,Telugu
1720000,NaN,1719970,Kannada
1720001,NaN,1719927,English
1720001,NaN,1720016,Urdu
1720001,NaN,1719995,Marathi
1720001,NaN,1721096,Assamese
1720001,NaN,1720024,Bengali
1720001,NaN,1719964,Manipuri
1720001,NaN,1719999,Punjabi
1720001,NaN,1719966,Gujarati
1720001,NaN,1720052,Odia
1720001,NaN,1719993,Tamil
1720001,NaN,1719979,Telugu
1720001,NaN,1719967,Kannada
1720001,NaN,1719980,Malayalam
1720002,NaN,1719936,English
1720002,NaN,1720041,Urdu
1720002,NaN,1720012,Hindi
1720002,NaN,1720299,Punjabi
1720002,NaN,1720035,Tamil
1720003,NaN,1720158,Urdu
1720003,NaN,1720090,Hindi
1720003,NaN,1720104,Bengali
1720003,NaN,1720611,Punjabi
1720003,NaN,1720096,Tamil
1720003,NaN,1720116,Telugu
1720004,NaN,1719929,English
1720004,NaN,1720315,Urdu
1720004,NaN,1719997,Hindi
1720004,NaN,1720084,Bengali
1720004,NaN,1720040,Tamil
1720004,NaN,1720067,Kannada
1720005,NaN,1719861,English
1720005,NaN,1720060,Urdu
1720005,NaN,1719961,Punjabi
1720005,NaN,1719923,Tamil
1720006,NaN,1719833,English
1720006,NaN,1720225,Urdu
1720006,NaN,1720281,Marathi
1720006,NaN,1721194,Assamese
1720006,NaN,1719881,Manipuri
1720006,NaN,1719859,Gujarati
1720006,NaN,1720137,Odia
1720006,NaN,1720081,Tamil
1720006,NaN,1720086,Telugu
1720006,NaN,1720135,Malayalam
1720007,NaN,1720181,Urdu
1720007,NaN,1720150,Hindi
1720008,NaN,1719940,English
1720008,NaN,1720098,Urdu
1720008,NaN,1720075,Hindi
1720008,NaN,1720025,Bengali
1720008,NaN,1720128,Punjabi
1720008,NaN,1720033,Tamil
1720008,NaN,1720118,Telugu
1720008,NaN,1720176,Malayalam
1720009,NaN,1719867,English
1720009,NaN,1720026,Urdu
1720009,NaN,1719901,Marathi
1720009,NaN,1719948,Hindi
1720009,NaN,1719902,Bengali
1720009,NaN,1719957,Punjabi
1720009,NaN,1719892,Gujarati
1720009,NaN,1719949,Odia
1720009,NaN,1720180,Telugu
1720009,NaN,1719917,Kannada
1720009,NaN,1719903,Malayalam
1720011,NaN,1719850,English
1720011,NaN,1720062,Urdu
1720011,NaN,1719858,Marathi
1720011,NaN,1719956,Hindi
1720011,NaN,1719989,Bengali
1720011,NaN,1720125,Punjabi
1720011,NaN,1720120,Telugu
1720013,NaN,1719802,Punjabi
1720013,NaN,1720149,Malayalam
1720013,NaN,1719601,English
1720013,NaN,1719690,Urdu
1720013,NaN,1719840,Hindi
1720013,NaN,1719677,Marathi
1720013,NaN,1719811,Bengali
1720013,NaN,1719871,Manipuri
1720013,NaN,1721011,Assamese
1720013,NaN,1719666,Gujarati
1720013,NaN,1719804,Odia
1720013,NaN,1720236,Tamil
1720014,NaN,1719836,English
1720014,NaN,1719897,Marathi
1720014,NaN,1719896,Hindi
1720014,NaN,1719869,Bengali
1720014,NaN,1720790,Punjabi
1720014,NaN,1719919,Tamil
1720014,NaN,1720121,Telugu
1720014,NaN,1719963,Kannada
1720015,NaN,1719942,Gujarati
1720015,NaN,1719925,English
1720015,NaN,1720072,Urdu
1720015,NaN,1719972,Marathi
1720015,NaN,1719960,Hindi
1720015,NaN,1720163,Manipuri
1720015,NaN,1720127,Punjabi
1720015,NaN,1719977,Telugu
1720015,NaN,1719981,Kannada
1720015,NaN,1719974,Malayalam
1720018,NaN,NaN,NaN
1720019,NaN,NaN,NaN
1720020,NaN,1720022,English
1720021,NaN,1719928,English
1720021,NaN,1720317,Urdu
1720021,NaN,1720398,Hindi
1720021,NaN,1719978,Telugu
1720021,NaN,1720109,Kannada
1720023,NaN,1721213,Urdu
1720023,NaN,1719992,English
1720023,NaN,1720050,Hindi
1720023,NaN,1720069,Manipuri
1720023,NaN,1720130,Punjabi
1720023,NaN,1720053,Tamil
1720023,NaN,1720108,Kannada
1720027,NaN,1719988,English
1720027,NaN,1720406,Urdu
1720027,NaN,1720079,Hindi
1720027,NaN,1720061,Manipuri
1720027,NaN,1720059,Tamil
1720027,NaN,1720115,Telugu
1720027,NaN,1720113,Kannada
1720027,NaN,1720063,Malayalam
1720028,NaN,1722130,Urdu
1720028,NaN,1720112,Marathi
1720028,NaN,1720195,Hindi
1720029,NaN,1719938,English
1720029,NaN,1720038,Urdu
1720029,NaN,1719983,Hindi
1720029,NaN,1720083,Bengali
1720029,NaN,1720131,Punjabi
1720029,NaN,1719976,Telugu
1720029,NaN,1719965,Malayalam
1720030,NaN,1720156,Urdu
1720030,NaN,1720082,Hindi
1720030,NaN,1720095,Marathi
1720030,NaN,1720305,Punjabi
1720031,NaN,1719991,English
1720031,NaN,1720076,Urdu
1720031,NaN,1720106,Marathi
1720031,NaN,1720073,Manipuri
1720031,NaN,1720133,Punjabi
1720031,NaN,1720049,Tamil
1720032,NaN,1720045,Tamil
1720032,NaN,1719968,English
1720032,NaN,1720403,Urdu
1720032,NaN,1720036,Hindi
1720032,NaN,1720186,Punjabi
1720032,NaN,1720114,Telugu
1720034,NaN,1719953,English
1720034,NaN,1720057,Urdu
1720034,NaN,1720043,Tamil
1720034,NaN,1720117,Telugu
1720037,NaN,NaN,NaN
1720039,NaN,1719929,English
1720039,NaN,1720315,Urdu
1720039,NaN,1719997,Hindi
1720039,NaN,1720084,Bengali
1720039,NaN,1720040,Tamil
1720039,NaN,1720004,Telugu
1720039,NaN,1720067,Kannada
1720042,NaN,1720157,Urdu
1720042,NaN,1720286,Hindi
1720044,NaN,1721215,Urdu
