Main_PRID,Language,Extracted_PRID,Extracted_Language
1750000,NaN,1750192,Malayalam
1750000,NaN,1749786,English
1750000,NaN,1750168,Urdu
1750000,NaN,1749866,Marathi
1750000,NaN,1749800,Hindi
1750000,NaN,1749803,Manipuri
1750000,NaN,1749810,Gujarati
1750000,NaN,1749891,Tamil
1750000,NaN,1749898,Telugu
1750001,NaN,1750193,Malayalam
1750001,NaN,1749798,English
1750001,NaN,1749907,Urdu
1750001,NaN,1749882,Marathi
1750001,NaN,1749830,Hindi
1750001,NaN,1749804,Manipuri
1750001,NaN,1749812,Gujarati
1750001,NaN,1749916,Tamil
1750001,NaN,1749900,Telugu
1750002,NaN,1749774,Malayalam
1750002,NaN,1749749,English
1750002,NaN,1749751,Urdu
1750002,NaN,1749750,Hindi
1750002,NaN,1749773,Marathi
1750002,NaN,1749772,Bengali
1750002,NaN,1749780,Manipuri
1750002,NaN,1749885,Assamese
1750002,NaN,1749766,Punjabi
1750002,NaN,1749779,Gujarati
1750002,NaN,1749778,Tamil
1750002,NaN,1749833,Telugu
1750002,NaN,1750010,Kannada
1750003,NaN,1749864,English
1750003,NaN,1749952,Hindi
1750003,NaN,1749894,Marathi
1750003,NaN,1749915,Tamil
1750003,NaN,1749974,Telugu
1750004,NaN,1750064,Urdu
1750004,NaN,1749987,Hindi
1750005,NaN,1749789,English
1750005,NaN,1749909,Urdu
1750005,NaN,1749813,Hindi
1750005,NaN,1749817,Marathi
1750005,NaN,1749823,Manipuri
1750005,NaN,1749825,Gujarati
1750005,NaN,1749918,Tamil
1750005,NaN,1749899,Telugu
1750006,NaN,1749890,English
1750006,NaN,1750179,Urdu
1750006,NaN,1749934,Marathi
1750006,NaN,1749933,Hindi
1750007,NaN,1749896,English
1750007,NaN,1750085,Urdu
1750007,NaN,1749962,Marathi
1750007,NaN,1750031,Hindi
1750007,NaN,1749946,Tamil
1750008,NaN,1749990,English
1750008,NaN,1750159,Urdu
1750008,NaN,1750083,Hindi
1750008,NaN,1750128,Telugu
1750009,NaN,1749670,Hindi
1750009,NaN,1749590,English
1750009,NaN,1749693,Manipuri
1750009,NaN,1749744,Bengali
1750009,NaN,1749752,Telugu
1750011,NaN,NaN,NaN
1750012,NaN,1750129,Telugu
1750012,NaN,1749981,English
1750012,NaN,1750030,Urdu
1750013,NaN,1749742,English
1750013,NaN,1749887,Urdu
1750013,NaN,1749903,Marathi
1750013,NaN,1749788,Hindi
1750013,NaN,1749763,Manipuri
1750013,NaN,1749994,Bengali
1750013,NaN,1766827,Assamese
1750013,NaN,1749819,Punjabi
1750013,NaN,1749762,Gujarati
1750013,NaN,1749955,Odia
1750013,NaN,1749828,Telugu
1750013,NaN,1749858,Kannada
1750013,NaN,1749849,Malayalam
1750014,NaN,1749929,English
1750014,NaN,1749937,Marathi
1750014,NaN,1749972,Hindi
1750014,NaN,1750041,Bengali
1750014,NaN,1750058,Punjabi
1750014,NaN,1749958,Tamil
1750015,NaN,1749927,English
1750015,NaN,1750672,Urdu
1750015,NaN,1749969,Hindi
1750015,NaN,1749989,Marathi
1750015,NaN,1750039,Bengali
1750015,NaN,1749951,Tamil
1750016,NaN,1750057,Punjabi
1750016,NaN,1749939,English
1750016,NaN,1749992,Marathi
1750016,NaN,1749978,Hindi
1750016,NaN,1750044,Bengali
1750016,NaN,1749968,Tamil
1750016,NaN,1750020,Telugu
1750016,NaN,1749941,Kannada
1750017,NaN,1749739,English
1750017,NaN,1749871,Urdu
1750017,NaN,1749790,Hindi
1750017,NaN,1749835,Marathi
1750017,NaN,1750565,Assamese
1750017,NaN,1749995,Bengali
1750017,NaN,1749765,Manipuri
1750017,NaN,1749886,Punjabi
1750017,NaN,1749761,Gujarati
1750017,NaN,1749953,Odia
1750017,NaN,1749827,Telugu
1750017,NaN,1749855,Kannada
1750017,NaN,1749843,Malayalam
1750018,NaN,1749966,English
1750018,NaN,1750071,Urdu
1750018,NaN,1750021,Telugu
1750019,NaN,1749956,Urdu
1750019,NaN,1749845,English
1750019,NaN,1749921,Hindi
1750019,NaN,1749982,Tamil
1750022,NaN,NaN,NaN
1750023,NaN,1749636,English
1750023,NaN,1749799,Hindi
1750023,NaN,1749674,Tamil
1750024,NaN,1750089,Urdu
1750024,NaN,1750025,Hindi
1750024,NaN,1750178,Marathi
1750024,NaN,1750500,Bengali
1750024,NaN,1754464,Assamese
