Main_PRID,Language,Extracted_PRID,Extracted_Language
1510000,NaN,NaN,NaN
1510001,NaN,NaN,NaN
1510002,NaN,NaN,NaN
1510003,NaN,NaN,NaN
1510004,NaN,NaN,NaN
1510005,NaN,NaN,NaN
1510006,NaN,NaN,NaN
1510007,NaN,NaN,NaN
1510008,NaN,NaN,NaN
1510009,NaN,NaN,NaN
1510010,NaN,NaN,NaN
1510011,NaN,NaN,NaN
1510012,NaN,1508213,English
1510013,NaN,1508126,English
1510014,NaN,NaN,NaN
1510015,NaN,NaN,NaN
1510016,NaN,1510018,English
1510017,NaN,NaN,NaN
1510019,NaN,NaN,NaN
1510020,NaN,1508003,English
1510021,NaN,1509971,English
1510021,NaN,1509980,Gujarati
1510021,NaN,1509993,Tamil
1510021,NaN,1509973,Telugu
1510022,NaN,NaN,NaN
1510023,NaN,1509939,English
1510024,NaN,NaN,NaN
1510025,NaN,1509990,English
1510026,NaN,NaN,NaN
1510027,NaN,NaN,NaN
1510028,NaN,NaN,NaN
1510029,NaN,1510031,Malayalam
1510030,NaN,NaN,NaN
1510032,NaN,NaN,NaN
1510033,NaN,1510034,English
1510035,NaN,NaN,NaN
1510036,NaN,NaN,NaN
1510037,NaN,NaN,NaN
1510038,NaN,NaN,NaN
1510039,NaN,NaN,NaN
1510040,NaN,NaN,NaN
1510041,NaN,NaN,NaN
1510042,NaN,NaN,NaN
1510043,NaN,1511217,Tamil
1510044,NaN,NaN,NaN
1510045,NaN,NaN,NaN
1510046,NaN,NaN,NaN
1510047,NaN,1510212,Tamil
1510048,NaN,NaN,NaN
1510049,NaN,NaN,NaN
1510050,NaN,NaN,NaN
1510051,NaN,NaN,NaN
1510052,NaN,NaN,NaN
1510053,NaN,NaN,NaN
1510054,NaN,1510056,English
1510055,NaN,NaN,NaN
1510057,NaN,NaN,NaN
1510058,NaN,NaN,NaN
1510059,NaN,NaN,NaN
1510060,NaN,NaN,NaN
1510061,NaN,NaN,NaN
1510062,NaN,NaN,NaN
1510063,NaN,NaN,NaN
1510064,NaN,NaN,NaN
1510065,NaN,NaN,NaN
1510066,NaN,NaN,NaN
1510067,NaN,NaN,NaN
1510068,NaN,1510069,Telugu
1510070,NaN,NaN,NaN
1510071,NaN,NaN,NaN
1510072,NaN,NaN,NaN
1510073,NaN,NaN,NaN
1510074,NaN,NaN,NaN
1510075,NaN,NaN,NaN
1510076,NaN,NaN,NaN
1510077,NaN,NaN,NaN
1510078,NaN,NaN,NaN
1510079,NaN,NaN,NaN
1510080,NaN,NaN,NaN
1510081,NaN,NaN,NaN
1510082,NaN,NaN,NaN
1510083,NaN,NaN,NaN
1510084,NaN,NaN,NaN
1510085,NaN,NaN,NaN
1510086,NaN,NaN,NaN
1510087,NaN,NaN,NaN
1510088,NaN,NaN,NaN
1510089,NaN,NaN,NaN
1510090,NaN,NaN,NaN
1510091,NaN,NaN,NaN
1510092,NaN,NaN,NaN
1510093,NaN,NaN,NaN
1510094,NaN,NaN,NaN
