Main_PRID,Language,Extracted_PRID,Extracted_Language
1564326,NaN,1564395,Kannada
1564326,NaN,1565143,Hindi
1564326,NaN,1564600,Bengali
1564326,NaN,1564391,Gujarati
1564327,NaN,NaN,NaN
1564328,NaN,1564473,Marathi
1564328,NaN,1564503,Bengali
1564329,NaN,NaN,NaN
1564330,NaN,1564474,Marathi
1564331,NaN,1564713,Malayalam
1564331,NaN,1564924,Assamese
1564331,NaN,1564482,Urdu
1564331,NaN,1564463,Marathi
1564331,NaN,1564490,Bengali
1564331,NaN,1564422,Gujarati
1564331,NaN,1564433,Tamil
1564331,NaN,1564536,Telugu
1564332,NaN,1564475,Marathi
1564332,NaN,1564486,Urdu
1564332,NaN,1564477,Bengali
1564333,NaN,NaN,NaN
1564334,NaN,1564434,Tamil
1564334,NaN,1564535,Telugu
1564335,NaN,NaN,NaN
1564336,NaN,NaN,NaN
1564337,NaN,1564400,Assamese
1564337,NaN,1564484,Urdu
1564337,NaN,1564462,Marathi
1564337,NaN,1564533,Hindi
1564337,NaN,1564516,Bengali
1564337,NaN,1564384,Gujarati
1564337,NaN,1564415,Tamil
1564337,NaN,1564539,Telugu
1564337,NaN,1564525,Kannada
1564337,NaN,1564714,Malayalam
1564338,NaN,NaN,NaN
1564339,NaN,1564511,Urdu
1564339,NaN,1564416,Tamil
1564339,NaN,1564540,Telugu
1564339,NaN,1564439,Kannada
1564340,NaN,1564716,Malayalam
1564340,NaN,1564918,Assamese
1564340,NaN,1564481,Urdu
1564340,NaN,1564460,Marathi
1564340,NaN,1564538,Hindi
1564340,NaN,1564517,Bengali
1564340,NaN,1564383,Gujarati
1564340,NaN,1564410,Tamil
1564340,NaN,1564543,Telugu
1564340,NaN,1564440,Kannada
1564341,NaN,1564558,Hindi
1564341,NaN,1564411,Tamil
1564341,NaN,1564545,Telugu
1564341,NaN,1564441,Kannada
1564342,NaN,1564919,Assamese
1564342,NaN,1564485,Urdu
1564342,NaN,1564467,Marathi
1564342,NaN,1564496,Bengali
1564342,NaN,1564425,Gujarati
1564342,NaN,1564443,Tamil
1564342,NaN,1564524,Telugu
1564342,NaN,1564444,Kannada
1564342,NaN,1564606,Malayalam
1564343,NaN,1564607,Malayalam
1564343,NaN,1564428,Assamese
1564343,NaN,1564507,Urdu
1564343,NaN,1564541,Hindi
1564343,NaN,1564461,Marathi
1564343,NaN,1564515,Bengali
1564343,NaN,1564385,Gujarati
1564343,NaN,1564420,Tamil
1564343,NaN,1564546,Telugu
1564343,NaN,1564447,Kannada
1564344,NaN,1564442,Tamil
1564344,NaN,1564526,Telugu
1564344,NaN,1564446,Kannada
1564345,NaN,1564508,Urdu
1564345,NaN,1564555,Hindi
1564345,NaN,1564419,Tamil
1564345,NaN,1564547,Telugu
1564345,NaN,1564448,Kannada
1564346,NaN,1564609,Malayalam
1564346,NaN,1564480,Urdu
1564346,NaN,1564512,Marathi
1564346,NaN,1564397,Assamese
1564346,NaN,1564489,Bengali
1564346,NaN,1564386,Gujarati
1564346,NaN,1564432,Tamil
1564346,NaN,1564529,Telugu
1564346,NaN,1564449,Kannada
1564347,NaN,1564431,Tamil
1564347,NaN,1564530,Telugu
1564347,NaN,1564451,Kannada
1564348,NaN,1564711,Malayalam
1564348,NaN,1564584,Assamese
1564348,NaN,1564513,Marathi
1564348,NaN,1564478,Bengali
