Main_PRID,Language,Extracted_PRID,Extracted_Language
1479783,NaN,NaN,NaN
1479784,NaN,NaN,NaN
1479785,NaN,NaN,NaN
1479786,NaN,NaN,NaN
1479787,NaN,NaN,NaN
1479788,NaN,NaN,NaN
1479789,NaN,NaN,NaN
1479790,NaN,NaN,NaN
1479791,NaN,NaN,NaN
1479792,NaN,NaN,NaN
1479793,NaN,NaN,NaN
1479794,NaN,NaN,NaN
1479795,NaN,NaN,NaN
1479796,NaN,NaN,NaN
1479797,NaN,NaN,NaN
1479798,NaN,NaN,NaN
1479799,NaN,NaN,NaN
1479800,NaN,NaN,NaN
1479801,NaN,NaN,NaN
1479802,NaN,NaN,NaN
1479803,NaN,NaN,NaN
1479804,NaN,NaN,NaN
1479805,NaN,NaN,NaN
1479806,NaN,NaN,NaN
1479807,NaN,NaN,NaN
1479808,NaN,NaN,NaN
1479809,NaN,NaN,NaN
1479810,NaN,NaN,NaN
1479811,NaN,NaN,NaN
1479812,NaN,NaN,NaN
1479813,NaN,NaN,NaN
1479814,NaN,NaN,NaN
1479815,NaN,NaN,NaN
1479816,NaN,NaN,NaN
1479817,NaN,NaN,NaN
1479818,NaN,NaN,NaN
1479819,NaN,NaN,NaN
1479820,NaN,NaN,NaN
1479821,NaN,NaN,NaN
1479822,NaN,NaN,NaN
1479823,NaN,NaN,NaN
1479824,NaN,NaN,NaN
1479825,NaN,NaN,NaN
1479826,NaN,NaN,NaN
1479827,NaN,NaN,NaN
1479828,NaN,NaN,NaN
1479829,NaN,NaN,NaN
1479830,NaN,NaN,NaN
1479831,NaN,NaN,NaN
1479832,NaN,NaN,NaN
1479833,NaN,NaN,NaN
1479834,NaN,NaN,NaN
1479835,NaN,NaN,NaN
1479836,NaN,NaN,NaN
1479837,NaN,NaN,NaN
1479838,NaN,NaN,NaN
1479839,NaN,NaN,NaN
1479840,NaN,NaN,NaN
1479841,NaN,NaN,NaN
1479842,NaN,NaN,NaN
1479843,NaN,NaN,NaN
1479844,NaN,NaN,NaN
1479845,NaN,NaN,NaN
1479846,NaN,NaN,NaN
1479847,NaN,NaN,NaN
1479848,NaN,NaN,NaN
1479849,NaN,NaN,NaN
1479850,NaN,NaN,NaN
1479851,NaN,NaN,NaN
1479852,NaN,NaN,NaN
1479853,NaN,NaN,NaN
1479854,NaN,NaN,NaN
1479855,NaN,NaN,NaN
1479856,NaN,NaN,NaN
1479857,NaN,NaN,NaN
1479858,NaN,NaN,NaN
1479859,NaN,NaN,NaN
1479860,NaN,NaN,NaN
1479861,NaN,NaN,NaN
1479862,NaN,NaN,NaN
1479863,NaN,NaN,NaN
1479864,NaN,NaN,NaN
1479865,NaN,NaN,NaN
1479866,NaN,NaN,NaN
1479867,NaN,NaN,NaN
1479868,NaN,NaN,NaN
1479869,NaN,NaN,NaN
1479870,NaN,NaN,NaN
1479871,NaN,NaN,NaN
1479872,NaN,NaN,NaN
