Main_PRID,Language,Extracted_PRID,Extracted_Language
1591000,NaN,1590976,English
1591000,NaN,1591001,Urdu
1591000,NaN,1590982,Marathi
1591000,NaN,1590977,Hindi
1591000,NaN,1591021,Bengali
1591000,NaN,1591157,Malayalam
1591002,NaN,1590862,English
1591002,NaN,1591013,Hindi
1591003,NaN,1591262,Assamese
1591003,NaN,1590963,English
1591003,NaN,1590986,Marathi
1591003,NaN,1590978,Hindi
1591003,NaN,1590989,Bengali
1591003,NaN,1591010,Punjabi
1591003,NaN,1590985,Gujarati
1591004,NaN,1591024,Urdu
1591004,NaN,1591287,Hindi
1591005,NaN,1590972,English
1591006,NaN,1589943,English
1591007,NaN,1589864,English
1591008,NaN,1590479,English
1591009,NaN,1590144,English
1591011,NaN,1590890,English
1591012,NaN,1590972,English
1591012,NaN,1591005,Bengali
1591012,NaN,1591059,Gujarati
1591014,NaN,1590917,Gujarati
1591014,NaN,1590898,Urdu
1591014,NaN,1590799,English
1591014,NaN,1590953,Hindi
1591015,NaN,1590882,English
1591015,NaN,1590961,Urdu
1591015,NaN,1590921,Marathi
1591016,NaN,1590896,English
1591016,NaN,1590979,Hindi
1591016,NaN,1591037,Bengali
1591016,NaN,1591155,Malayalam
1591017,NaN,1591042,Bengali
1591017,NaN,1591043,Hindi
1591017,NaN,1591072,Urdu
1591018,NaN,1590927,English
1591019,NaN,1590996,English
1591020,NaN,1590992,English
1591020,NaN,1591025,Urdu
1591020,NaN,1590997,Marathi
1591020,NaN,1591036,Bengali
1591022,NaN,1590996,English
1591022,NaN,1591019,Marathi
1591022,NaN,1591030,Hindi
1591022,NaN,1591027,Bengali
1591022,NaN,1591216,Punjabi
1591022,NaN,1591057,Gujarati
1591022,NaN,1591034,Tamil
1591022,NaN,1591156,Malayalam
1591023,NaN,1591045,Hindi
1591023,NaN,1591080,Urdu
1591026,NaN,1590993,English
1591026,NaN,1591119,Hindi
1591026,NaN,1591033,Bengali
1591028,NaN,1590911,English
