Main_PRID,Language,Extracted_PRID,Extracted_Language
1650000,NaN,1649985,English
1650000,NaN,1650083,Urdu
1650000,NaN,1650037,Marathi
1650000,NaN,1650071,Bengali
1650000,NaN,1650245,Assamese
1650000,NaN,1650076,Manipuri
1650000,NaN,1650161,Odia
1650000,NaN,1650048,Tamil
1650000,NaN,1650029,Telugu
1650001,NaN,1649846,English
1650001,NaN,1649885,Urdu
1650001,NaN,1651289,Hindi
1650001,NaN,1649879,Marathi
1650001,NaN,1649908,Bengali
1650001,NaN,1649856,Manipuri
1650001,NaN,1649926,Punjabi
1650001,NaN,1649875,Telugu
1650001,NaN,1649930,Malayalam
1650002,NaN,1649842,English
1650002,NaN,1649888,Urdu
1650002,NaN,1651433,Marathi
1650002,NaN,1651268,Hindi
1650002,NaN,1649900,Bengali
1650002,NaN,1649867,Assamese
1650002,NaN,1649870,Manipuri
1650002,NaN,1649925,Punjabi
1650002,NaN,1649883,Gujarati
1650002,NaN,1650082,Odia
1650002,NaN,1649877,Telugu
1650002,NaN,1650009,Kannada
1650002,NaN,1649932,Malayalam
1650003,NaN,1650008,Punjabi
1650003,NaN,1650004,Malayalam
1650003,NaN,1649953,English
1650003,NaN,1649965,Urdu
1650003,NaN,1649968,Marathi
1650003,NaN,1649976,Hindi
1650003,NaN,1650242,Assamese
1650003,NaN,1649967,Manipuri
1650003,NaN,1649981,Gujarati
1650003,NaN,1650197,Odia
1650003,NaN,1650042,Tamil
1650003,NaN,1650010,Telugu
1650003,NaN,1650130,Kannada
1650005,NaN,1649980,English
1650005,NaN,1650105,Urdu
1650005,NaN,1650015,Hindi
1650005,NaN,1649995,Marathi
1650005,NaN,1650306,Tamil
1650006,NaN,1649931,English
1650006,NaN,1649942,Urdu
1650006,NaN,1649948,Marathi
1650006,NaN,1649943,Hindi
1650006,NaN,1649946,Assamese
1650006,NaN,1649955,Manipuri
1650006,NaN,1649972,Bengali
1650006,NaN,1649939,Gujarati
1650006,NaN,1650079,Odia
1650006,NaN,1649998,Tamil
1650006,NaN,1649991,Telugu
1650006,NaN,1650018,Kannada
1650006,NaN,1649933,Malayalam
1650007,NaN,1649940,English
1650007,NaN,1649947,Urdu
1650007,NaN,1649954,Marathi
1650007,NaN,1649952,Hindi
1650007,NaN,1649973,Bengali
1650007,NaN,1649950,Assamese
1650007,NaN,1649956,Manipuri
1650007,NaN,1650104,Odia
1650007,NaN,1650040,Tamil
1650007,NaN,1650022,Telugu
1650011,NaN,1650089,Telugu
1650011,NaN,1650213,Urdu
1650011,NaN,1650064,Marathi
1650011,NaN,1650157,Hindi
1650011,NaN,1650090,Bengali
1650011,NaN,1650233,Manipuri
1650011,NaN,1650185,Punjabi
1650011,NaN,1650138,Odia
1650011,NaN,1650170,Tamil
1650012,NaN,1649977,Urdu
1650012,NaN,1650199,Punjabi
1650012,NaN,1649958,English
1650012,NaN,1649996,Hindi
1650012,NaN,1650043,Bengali
1650012,NaN,1650540,Assamese
1650012,NaN,1650062,Tamil
1650013,NaN,1650317,Urdu
1650013,NaN,1650288,Hindi
1650013,NaN,1650091,Bengali
1650013,NaN,1650249,Punjabi
1650013,NaN,1650168,Tamil
1650014,NaN,1650035,Assamese
1650014,NaN,1649941,English
1650014,NaN,1649963,Urdu
1650014,NaN,1651266,Hindi
1650014,NaN,1649966,Marathi
1650014,NaN,1650061,Manipuri
1650014,NaN,1649974,Bengali
1650014,NaN,1650034,Punjabi
1650014,NaN,1650020,Gujarati
1650014,NaN,1650024,Odia
1650014,NaN,1650277,Tamil
1650014,NaN,1649987,Telugu
1650014,NaN,1649957,Malayalam
1650016,NaN,NaN,NaN
1650017,NaN,1649997,English
1650017,NaN,1650218,Urdu
1650017,NaN,1650049,Hindi
1650017,NaN,1650045,Marathi
1650017,NaN,1650059,Bengali
1650017,NaN,1650239,Assamese
1650017,NaN,1650054,Tamil
1650017,NaN,1650220,Telugu
1650017,NaN,1650316,Kannada
1650019,NaN,1649959,English
1650019,NaN,1649984,Marathi
1650019,NaN,1650072,Bengali
1650019,NaN,1650033,Manipuri
1650019,NaN,1650271,Assamese
1650019,NaN,1650196,Punjabi
1650019,NaN,1650310,Tamil
1650021,NaN,1650194,Punjabi
1650021,NaN,1650325,Tamil
1650021,NaN,1650282,Hindi
1650021,NaN,1650107,Marathi
1650023,NaN,1650270,Assamese
1650023,NaN,1650293,Urdu
1650023,NaN,1649978,English
1650023,NaN,1650092,Hindi
1650023,NaN,1650315,Tamil
1650025,NaN,1650323,Urdu
1650025,NaN,1650150,Hindi
1650025,NaN,1650075,Marathi
1650025,NaN,1650159,Manipuri
1650025,NaN,1650273,Assamese
1650025,NaN,1650165,Tamil
1650025,NaN,1650093,Telugu
1650026,NaN,1649975,English
1650026,NaN,1649982,Urdu
1650026,NaN,1649992,Marathi
1650026,NaN,1649989,Hindi
1650026,NaN,1650272,Assamese
1650026,NaN,1650027,Manipuri
1650026,NaN,1650200,Punjabi
1650026,NaN,1650047,Tamil
1650028,NaN,1649988,English
1650028,NaN,1650343,Urdu
1650028,NaN,1650124,Hindi
1650028,NaN,1650065,Manipuri
1650028,NaN,1650056,Punjabi
1650028,NaN,1650307,Tamil
1650030,NaN,1650178,Punjabi
1650030,NaN,1650292,Urdu
1650030,NaN,1650118,Marathi
1650030,NaN,1650114,Hindi
1650030,NaN,1650244,Assamese
1650030,NaN,1650327,Manipuri
1650030,NaN,1650163,Tamil
1650030,NaN,1650223,Telugu
1650031,NaN,1649962,English
1650031,NaN,1649983,Urdu
1650031,NaN,1650084,Hindi
1650031,NaN,1650241,Assamese
1650031,NaN,1650193,Punjabi
1650031,NaN,1650044,Tamil
1650032,NaN,1650162,Tamil
1650032,NaN,1650265,Assamese
1650032,NaN,1650290,Urdu
1650032,NaN,1650112,Hindi
1650032,NaN,1650111,Marathi
1650032,NaN,1650359,Manipuri
1650032,NaN,1650247,Bengali
1650032,NaN,1650251,Punjabi
1650036,NaN,1650113,Telugu
1650036,NaN,1649971,English
1650036,NaN,1649994,Urdu
1650036,NaN,1650264,Hindi
1650036,NaN,1650173,Manipuri
1650036,NaN,1650530,Assamese
1650036,NaN,1650256,Punjabi
1650036,NaN,1650268,Tamil
1650038,NaN,1650225,Hindi
1650038,NaN,1650126,Marathi
1650038,NaN,1650208,Manipuri
1650038,NaN,1650231,Telugu
1650038,NaN,1650287,Urdu
1650038,NaN,1650169,Odia
1650038,NaN,1650160,Tamil
1650039,NaN,1650086,Hindi
1650039,NaN,1650283,Urdu
1650039,NaN,1650229,Telugu
1650039,NaN,1649986,English
1650039,NaN,1650066,Bengali
1650039,NaN,1650252,Punjabi
1650039,NaN,1650051,Tamil
