Main_PRID,Language,Extracted_PRID,Extracted_Language
1830000,NaN,1829878,English
1830000,NaN,1830016,Urdu
1830000,NaN,1829841,Hindi
1830000,NaN,1829963,Punjabi
1830001,NaN,1829812,English
1830001,NaN,1829957,Urdu
1830001,NaN,1829917,Marathi
1830001,NaN,1829997,Hindi
1830001,NaN,1830045,Punjabi
1830001,NaN,1829911,Odia
1830002,NaN,1829869,English
1830002,NaN,1830037,Urdu
1830002,NaN,1829901,Marathi
1830002,NaN,1829978,Punjabi
1830003,NaN,1829884,Tamil
1830003,NaN,1829842,English
1830003,NaN,1829956,Urdu
1830003,NaN,1829909,Odia
1830004,NaN,1829810,English
1830004,NaN,1837839,Urdu
1830004,NaN,1830024,Hindi
1830004,NaN,1829908,Marathi
1830004,NaN,1829920,Odia
1830005,NaN,1829898,English
1830005,NaN,1829992,Urdu
1830005,NaN,1829960,Hindi
1830005,NaN,1829973,Manipuri
1830006,NaN,1829945,English
1830006,NaN,1829985,Urdu
1830006,NaN,1837073,Marathi
1830006,NaN,1829964,Hindi
1830006,NaN,1829970,Manipuri
1830006,NaN,1830161,Bengali
1830006,NaN,1830392,Assamese
1830006,NaN,1830211,Punjabi
1830006,NaN,1829975,Gujarati
1830006,NaN,1830087,Odia
1830006,NaN,1830014,Telugu
1830006,NaN,1830460,Kannada
1830006,NaN,1830057,Malayalam
1830007,NaN,1829745,English
1830007,NaN,1829818,Urdu
1830007,NaN,1829955,Hindi
1830007,NaN,1829896,Manipuri
1830008,NaN,1829856,English
1830008,NaN,1829946,Urdu
1830008,NaN,1829923,Odia
1830009,NaN,1829805,English
1830009,NaN,1829879,Hindi
1830009,NaN,1829880,Marathi
1830009,NaN,1830050,Punjabi
1830009,NaN,1829958,Telugu
1830010,NaN,1829839,English
1830010,NaN,1829998,Urdu
1830011,NaN,1829944,English
1830011,NaN,1829991,Urdu
1830011,NaN,1829962,Hindi
1830011,NaN,1829974,Marathi
1830011,NaN,1829965,Manipuri
1830011,NaN,1830292,Assamese
1830011,NaN,1830079,Punjabi
1830011,NaN,1829976,Gujarati
1830011,NaN,1830084,Odia
1830011,NaN,1829980,Tamil
1830011,NaN,1830015,Telugu
1830011,NaN,1830061,Kannada
1830011,NaN,1829972,Malayalam
1830012,NaN,1829732,English
1830012,NaN,1829847,Urdu
1830012,NaN,1829825,Hindi
1830013,NaN,1829816,English
1830013,NaN,1837555,Urdu
1830013,NaN,1830229,Hindi
1830017,NaN,1830066,Urdu
1830017,NaN,1830101,Hindi
1830017,NaN,1830179,Manipuri
1830017,NaN,1830203,Punjabi
1830017,NaN,1830021,Gujarati
1830017,NaN,1830098,Telugu
1830018,NaN,1829006,English
1830018,NaN,1829165,Urdu
1830018,NaN,1829043,Marathi
1830018,NaN,1829078,Hindi
1830018,NaN,1829050,Manipuri
1830018,NaN,1829082,Bengali
1830018,NaN,1829054,Punjabi
1830018,NaN,1829068,Odia
1830019,NaN,1829578,English
1830019,NaN,1829619,Urdu
1830019,NaN,1829602,Marathi
1830019,NaN,1829637,Hindi
1830019,NaN,1829630,Manipuri
1830019,NaN,1829681,Bengali
1830019,NaN,1829719,Punjabi
1830019,NaN,1829591,Gujarati
1830019,NaN,1829600,Odia
1830019,NaN,1829748,Tamil
1830019,NaN,1829670,Telugu
1830019,NaN,1829683,Malayalam
1830020,NaN,1829700,English
1830020,NaN,1829733,Urdu
1830020,NaN,1829762,Marathi
1830020,NaN,1829769,Hindi
1830020,NaN,1829742,Manipuri
1830020,NaN,1829858,Bengali
1830020,NaN,1829776,Punjabi
1830020,NaN,1829736,Gujarati
1830020,NaN,1829845,Odia
1830020,NaN,1829775,Tamil
1830020,NaN,1829782,Telugu
1830020,NaN,1830083,Kannada
1830020,NaN,1829738,Malayalam
1830022,NaN,1830017,English
1830022,NaN,1830066,Urdu
1830022,NaN,1830101,Hindi
1830022,NaN,1830179,Manipuri
1830022,NaN,1830203,Punjabi
1830022,NaN,1830021,Gujarati
1830022,NaN,1830098,Telugu
1830023,NaN,1829882,Tamil
1830023,NaN,1829802,English
1830023,NaN,1829905,Hindi
1830023,NaN,1830049,Punjabi
1830025,NaN,1829948,English
1830025,NaN,1830088,Urdu
1830026,NaN,1830248,Urdu
1830026,NaN,1830090,Marathi
1830026,NaN,1830132,Hindi
1830026,NaN,1830174,Manipuri
1830026,NaN,1830177,Bengali
1830026,NaN,1830209,Punjabi
1830026,NaN,1830071,Tamil
1830026,NaN,1830104,Telugu
1830026,NaN,1830092,Malayalam
1830027,NaN,1829873,English
1830027,NaN,1830044,Urdu
1830028,NaN,1829819,English
1830028,NaN,1830054,Urdu
1830029,NaN,1829787,English
1830029,NaN,1831629,Hindi
1830029,NaN,1829838,Marathi
1830030,NaN,1830103,Punjabi
1830030,NaN,1829943,English
1830030,NaN,1829993,Urdu
1830030,NaN,1829953,Hindi
1830030,NaN,1829987,Marathi
1830030,NaN,1829968,Manipuri
1830030,NaN,1830164,Bengali
1830030,NaN,1829979,Gujarati
1830030,NaN,1829983,Tamil
1830030,NaN,1830034,Malayalam
1830031,NaN,1829947,English
1830031,NaN,1829996,Urdu
1830031,NaN,1829990,Marathi
1830031,NaN,1829951,Hindi
1830031,NaN,1829967,Manipuri
1830031,NaN,1830167,Bengali
1830031,NaN,1830105,Punjabi
1830031,NaN,1829982,Gujarati
1830031,NaN,1829986,Tamil
1830031,NaN,1830035,Malayalam
1830032,NaN,1830354,Urdu
