Main_PRID,Language,Extracted_PRID,Extracted_Language
1508000,NaN,NaN,NaN
1508001,NaN,NaN,NaN
1508002,NaN,NaN,NaN
1508003,NaN,1510020,Tamil
1508004,NaN,NaN,NaN
1508005,NaN,1510720,Tamil
1508006,NaN,NaN,NaN
1508007,NaN,NaN,NaN
1508008,NaN,NaN,NaN
1508009,NaN,NaN,NaN
1508010,NaN,NaN,NaN
1508011,NaN,NaN,NaN
1508012,NaN,NaN,NaN
1508013,NaN,NaN,NaN
1508014,NaN,NaN,NaN
1508015,NaN,NaN,NaN
1508016,NaN,1508669,Tamil
1508017,NaN,1508018,English
1508019,NaN,1508020,English
1508021,NaN,NaN,NaN
1508022,NaN,NaN,NaN
1508023,NaN,NaN,NaN
1508024,NaN,NaN,NaN
1508025,NaN,NaN,NaN
1508026,NaN,NaN,NaN
1508027,NaN,NaN,NaN
1508028,NaN,NaN,NaN
1508029,NaN,1508386,Tamil
1508030,NaN,NaN,NaN
1508031,NaN,1508667,Tamil
1508032,NaN,NaN,NaN
1508033,NaN,NaN,NaN
1508034,NaN,NaN,NaN
1508035,NaN,1508671,Tamil
1508036,NaN,1507006,English
1508037,NaN,NaN,NaN
1508038,NaN,1509587,Tamil
1508039,NaN,1508040,English
1508041,NaN,NaN,NaN
1508042,NaN,NaN,NaN
1508043,NaN,1507282,English
1508044,NaN,NaN,NaN
1508045,NaN,1508046,English
1508047,NaN,1508048,English
1508049,NaN,NaN,NaN
1508050,NaN,1507358,English
1508051,NaN,NaN,NaN
1508052,NaN,1507632,English
1508053,NaN,NaN,NaN
1508054,NaN,NaN,NaN
1508055,NaN,1507715,English
1508056,NaN,1507685,English
1508057,NaN,1508471,Tamil
1508058,NaN,NaN,NaN
1508059,NaN,NaN,NaN
1508060,NaN,NaN,NaN
1508061,NaN,NaN,NaN
1508062,NaN,NaN,NaN
1508063,NaN,NaN,NaN
1508064,NaN,NaN,NaN
1508065,NaN,NaN,NaN
1508066,NaN,1508672,Tamil
1508067,NaN,1508069,English
1508068,NaN,NaN,NaN
1508070,NaN,NaN,NaN
1508071,NaN,1508072,English
1508073,NaN,1508074,English
1508075,NaN,NaN,NaN
1508076,NaN,NaN,NaN
1508077,NaN,NaN,NaN
1508078,NaN,NaN,NaN
1508079,NaN,NaN,NaN
1508080,NaN,1508472,Tamil
1508081,NaN,NaN,NaN
1508082,NaN,NaN,NaN
1508083,NaN,NaN,NaN
1508084,NaN,NaN,NaN
1508086,NaN,1508666,Tamil
1508087,NaN,NaN,NaN
1508088,NaN,NaN,NaN
1508089,NaN,NaN,NaN
1508090,NaN,NaN,NaN
1508091,NaN,NaN,NaN
1508092,NaN,NaN,NaN
1508093,NaN,NaN,NaN
1508094,NaN,NaN,NaN
1508095,NaN,NaN,NaN
1508096,NaN,NaN,NaN
1508097,NaN,NaN,NaN
1508098,NaN,NaN,NaN
1508099,NaN,NaN,NaN
1508100,NaN,NaN,NaN
1508101,NaN,NaN,NaN
1508102,NaN,1508668,Tamil
1508103,NaN,NaN,NaN
1508104,NaN,NaN,NaN
1508105,NaN,NaN,NaN
1508106,NaN,NaN,NaN
1508107,NaN,NaN,NaN
1508108,NaN,NaN,NaN
1508109,NaN,NaN,NaN
1508110,NaN,1508183,Tamil
1508111,NaN,NaN,NaN
1508112,NaN,1508470,Tamil
1508113,NaN,NaN,NaN
1508114,NaN,1510728,Tamil
1508115,NaN,NaN,NaN
1508116,NaN,NaN,NaN
1508117,NaN,NaN,NaN
1508118,NaN,1508305,Tamil
1508119,NaN,1530407,Tamil
1508120,NaN,NaN,NaN
1508121,NaN,NaN,NaN
1508123,NaN,NaN,NaN
1508124,NaN,NaN,NaN
1508125,NaN,NaN,NaN
1508126,NaN,1510013,Tamil
1508127,NaN,NaN,NaN
1508128,NaN,NaN,NaN
1508129,NaN,NaN,NaN
1508130,NaN,NaN,NaN
1508131,NaN,NaN,NaN
1508132,NaN,1509191,Tamil
1508133,NaN,NaN,NaN
1508134,NaN,NaN,NaN
1508135,NaN,NaN,NaN
1508136,NaN,1507931,English
1508137,NaN,NaN,NaN
1508138,NaN,1507882,English
1508139,NaN,NaN,NaN
1508140,NaN,NaN,NaN
1508141,NaN,NaN,NaN
1508142,NaN,NaN,NaN
