Main_PRID,Language,Extracted_PRID,Extracted_Language
1730000,NaN,1729982,English
1730001,NaN,1729684,English
1730001,NaN,1729936,Urdu
1730001,NaN,1729739,Marathi
1730001,NaN,1729803,Punjabi
1730001,NaN,1729897,Odia
1730001,NaN,1729789,Tamil
1730001,NaN,1729750,Telugu
1730001,NaN,1729832,Kannada
1730001,NaN,1729774,Malayalam
1730002,NaN,1730043,Telugu
1730002,NaN,1739832,Assamese
1730002,NaN,1729973,English
1730002,NaN,1730010,Marathi
1730002,NaN,1730021,Hindi
1730002,NaN,1730062,Bengali
1730002,NaN,1730032,Manipuri
1730002,NaN,1730112,Punjabi
1730002,NaN,1730015,Gujarati
1730002,NaN,1730025,Odia
1730002,NaN,1730014,Tamil
1730002,NaN,1730104,Kannada
1730002,NaN,1729983,Malayalam
1730003,NaN,1730107,Urdu
1730003,NaN,1730045,Hindi
1730003,NaN,1730019,Marathi
1730003,NaN,1730098,Bengali
1730003,NaN,1730069,Punjabi
1730003,NaN,1730052,Tamil
1730003,NaN,1730181,Telugu
1730003,NaN,1730131,Kannada
1730003,NaN,1730088,Malayalam
1730004,NaN,1730078,Punjabi
1730004,NaN,1730221,Telugu
1730004,NaN,1729969,English
1730004,NaN,1729998,Marathi
1730004,NaN,1729992,Hindi
1730004,NaN,1730063,Bengali
1730004,NaN,1730040,Manipuri
1730004,NaN,1730162,Odia
1730004,NaN,1730060,Tamil
1730004,NaN,1730095,Kannada
1730004,NaN,1730064,Malayalam
1730005,NaN,1730118,Urdu
1730005,NaN,1730105,Hindi
1730005,NaN,1730050,Marathi
1730005,NaN,1730080,Bengali
1730005,NaN,1730066,Punjabi
1730005,NaN,1730092,Tamil
1730005,NaN,1730180,Telugu
1730005,NaN,1730137,Kannada
1730006,NaN,1729576,Manipuri
1730006,NaN,1728738,English
1730006,NaN,1728928,Hindi
1730006,NaN,1728772,Marathi
1730006,NaN,1728839,Bengali
1730006,NaN,1728905,Punjabi
1730006,NaN,1728876,Odia
1730006,NaN,1728785,Tamil
1730006,NaN,1728870,Telugu
1730006,NaN,1728812,Malayalam
1730007,NaN,1730202,Urdu
1730007,NaN,1730126,Hindi
1730007,NaN,1730081,Punjabi
1730007,NaN,1730055,Tamil
1730008,NaN,1730070,Punjabi
1730008,NaN,1729968,English
1730008,NaN,1729999,Hindi
1730008,NaN,1729997,Tamil
1730009,NaN,1730109,Urdu
1730009,NaN,1730056,Hindi
1730009,NaN,1730041,Tamil
1730011,NaN,1729944,English
1730012,NaN,1730207,Urdu
1730012,NaN,1730044,Marathi
1730012,NaN,1730164,Hindi
1730012,NaN,1730160,Bengali
1730012,NaN,1730328,Punjabi
1730012,NaN,1730079,Gujarati
1730012,NaN,1730114,Tamil
1730013,NaN,1729923,English
1730016,NaN,1730020,Urdu
1730016,NaN,1730059,Hindi
1730016,NaN,1730047,Marathi
1730016,NaN,1730033,Manipuri
1730016,NaN,1730061,Bengali
1730016,NaN,1730182,Assamese
1730016,NaN,1730113,Punjabi
1730016,NaN,1730029,Gujarati
1730016,NaN,1730142,Odia
1730016,NaN,1730035,Tamil
1730016,NaN,1730026,Telugu
1730016,NaN,1730129,Kannada
1730016,NaN,1730042,Malayalam
1730017,NaN,1730203,Urdu
1730017,NaN,1730058,Hindi
1730017,NaN,1730115,Tamil
1730018,NaN,1729986,English
1730018,NaN,1730108,Urdu
1730018,NaN,1730053,Hindi
1730018,NaN,1730085,Bengali
1730018,NaN,1730067,Punjabi
1730022,NaN,1729978,English
1730022,NaN,1730039,Urdu
1730022,NaN,1730119,Hindi
1730022,NaN,1730074,Bengali
1730022,NaN,1730144,Punjabi
1730022,NaN,1730031,Tamil
1730022,NaN,1730024,Telugu
1730022,NaN,1730130,Kannada
1730023,NaN,1729923,English
1730023,NaN,1729963,Urdu
1730023,NaN,1729961,Marathi
1730023,NaN,1729947,Hindi
1730023,NaN,1730013,Bengali
1730023,NaN,1729976,Punjabi
1730023,NaN,1729950,Gujarati
1730023,NaN,1730135,Odia
1730023,NaN,1729985,Tamil
1730023,NaN,1729991,Telugu
1730023,NaN,1730102,Kannada
1730023,NaN,1729930,Malayalam
1730027,NaN,1730204,Urdu
1730027,NaN,1730225,Hindi
1730027,NaN,1730087,Punjabi
1730027,NaN,1730075,Tamil
1730028,NaN,1729988,Tamil
1730028,NaN,1730051,Telugu
1730028,NaN,1729944,English
1730028,NaN,1729966,Urdu
1730028,NaN,1729970,Hindi
1730028,NaN,1729972,Marathi
1730028,NaN,1730011,Bengali
1730028,NaN,1730072,Punjabi
1730028,NaN,1729984,Gujarati
1730028,NaN,1730239,Odia
1730028,NaN,1730110,Kannada
1730028,NaN,1729960,Malayalam
1730030,NaN,1729945,English
1730030,NaN,1729974,Urdu
1730030,NaN,1729971,Hindi
1730030,NaN,1730077,Punjabi
1730030,NaN,1729993,Tamil
1730034,NaN,1730326,Punjabi
1730034,NaN,1730200,Urdu
1730034,NaN,1730173,Hindi
1730034,NaN,1730161,Bengali
1730034,NaN,1730103,Tamil
1730036,NaN,1730038,English
1730037,NaN,1730187,Assamese
1730037,NaN,1729979,English
1730037,NaN,1730049,Urdu
1730037,NaN,1729994,Hindi
1730037,NaN,1729987,Marathi
1730037,NaN,1730096,Bengali
1730037,NaN,1730189,Manipuri
1730037,NaN,1730073,Punjabi
1730037,NaN,1730054,Gujarati
1730037,NaN,1730143,Odia
1730037,NaN,1730381,Tamil
1730037,NaN,1730295,Kannada
1730037,NaN,1730249,Malayalam
1730046,NaN,1730198,Urdu
1730046,NaN,1730459,Hindi
1730046,NaN,1730111,Punjabi
1730046,NaN,1730083,Tamil
1730046,NaN,1730222,Telugu
1730048,NaN,1729861,English
1730048,NaN,1729924,Urdu
1730048,NaN,1729911,Punjabi
1730048,NaN,1729904,Telugu
1730057,NaN,1730094,Urdu
1730057,NaN,1730099,Marathi
1730057,NaN,1730093,Hindi
1730057,NaN,1730157,Bengali
1730057,NaN,1730089,Punjabi
1730057,NaN,1730090,Punjabi
1730057,NaN,1730091,Tamil
1730065,NaN,NaN,NaN
1730068,NaN,NaN,NaN
