Main_PRID,Language,Extracted_PRID,Extracted_Language
1949000,NaN,1949151,Assamese
1949000,NaN,1948769,English
1949000,NaN,1948771,Urdu
1949000,NaN,1948790,Marathi
1949000,NaN,1948798,Hindi
1949000,NaN,1948832,Nepali
1949000,NaN,1948777,Manipuri
1949000,NaN,1948938,Bengali
1949000,NaN,1949011,Punjabi
1949000,NaN,1948788,Gujarati
1949000,NaN,1948985,Odia
1949000,NaN,1948809,Tamil
1949000,NaN,1948839,Telugu
1949000,NaN,1949116,Kannada
1949000,NaN,1948772,Malayalam
1949001,NaN,1949096,Urdu
1949001,NaN,1949059,Hindi
1949001,NaN,1949222,Punjabi
1949001,NaN,1949126,Tamil
1949002,NaN,1949174,Tamil
1949002,NaN,1949306,Telugu
1949002,NaN,1948903,English
1949002,NaN,1949260,Urdu
1949002,NaN,1948905,Hindi
1949002,NaN,1949197,Marathi
1949002,NaN,1949354,Manipuri
1949002,NaN,1950064,Bengali
1949002,NaN,1949091,Punjabi
1949002,NaN,1949242,Gujarati
1949002,NaN,1950273,Odia
1949002,NaN,1949253,Kannada
1949003,NaN,1948946,Marathi
1949003,NaN,1948896,Manipuri
1949003,NaN,1948980,Telugu
1949003,NaN,1949210,Bengali
1949003,NaN,1949166,Odia
1949003,NaN,1948823,English
1949003,NaN,1948844,Urdu
1949003,NaN,1949014,Hindi
1949003,NaN,1949185,Assamese
1949003,NaN,1949046,Punjabi
1949003,NaN,1948882,Tamil
1949003,NaN,1949125,Kannada
1949003,NaN,1948897,Malayalam
1949004,NaN,1948770,English
1949004,NaN,1948773,Urdu
1949004,NaN,1948799,Hindi
1949004,NaN,1948841,Nepali
1949004,NaN,1948802,Marathi
1949004,NaN,1948789,Manipuri
1949004,NaN,1948935,Bengali
1949004,NaN,1949139,Assamese
1949004,NaN,1949017,Punjabi
1949004,NaN,1948794,Gujarati
1949004,NaN,1948988,Odia
1949004,NaN,1948821,Tamil
1949004,NaN,1948834,Telugu
1949004,NaN,1949110,Kannada
1949004,NaN,1948774,Malayalam
1949005,NaN,1949172,Tamil
1949005,NaN,1949123,Telugu
1949005,NaN,1949861,Bengali
1949005,NaN,1949874,Assamese
1949005,NaN,1949170,Odia
1949005,NaN,1949669,Khasi
1949005,NaN,1948922,English
1949005,NaN,1948881,Urdu
1949005,NaN,1949373,Marathi
1949005,NaN,1949331,Manipuri
1949005,NaN,1949214,Punjabi
1949005,NaN,1949135,Gujarati
1949005,NaN,1949128,Kannada
1949006,NaN,1949271,Kannada
1949006,NaN,1948732,English
1949006,NaN,1948767,Urdu
1949006,NaN,1948737,Marathi
1949006,NaN,1948784,Hindi
1949006,NaN,1949243,Assamese
1949006,NaN,1949562,Manipuri
1949006,NaN,1948943,Bengali
1949006,NaN,1948783,Gujarati
1949006,NaN,1950284,Odia
1949006,NaN,1948828,Tamil
1949006,NaN,1949524,Telugu
1949006,NaN,1948760,Malayalam
1949007,NaN,1949093,Urdu
1949007,NaN,1949191,Marathi
1949007,NaN,1949094,Hindi
1949007,NaN,1949434,Punjabi
1949008,NaN,1948975,Hindi
1949008,NaN,1948962,English
1949008,NaN,1949196,Marathi
1949008,NaN,1949445,Punjabi
1949009,NaN,1948892,Hindi
1949009,NaN,1949205,Marathi
1949009,NaN,1949221,Punjabi
1949009,NaN,1948838,English
1949009,NaN,1948868,Urdu
1949009,NaN,1949044,Tamil
1949010,NaN,1949668,Khasi
1949010,NaN,1948831,English
1949010,NaN,1948869,Urdu
1949010,NaN,1949145,Marathi
1949010,NaN,1948974,Hindi
1949010,NaN,1949042,Nepali
1949010,NaN,1949211,Bengali
1949010,NaN,1949220,Assamese
1949010,NaN,1949557,Manipuri
1949010,NaN,1949227,Punjabi
1949010,NaN,1949171,Odia
1949010,NaN,1948960,Tamil
1949010,NaN,1948993,Telugu
1949010,NaN,1949152,Kannada
1949010,NaN,1948963,Malayalam
1949012,NaN,1948889,English
1949012,NaN,1949127,Khasi
1949012,NaN,1948958,Urdu
1949012,NaN,1949037,Marathi
1949012,NaN,1949347,Bengali
1949012,NaN,1949550,Manipuri
1949012,NaN,1949267,Assamese
1949012,NaN,1949081,Punjabi
1949012,NaN,1949131,Gujarati
1949012,NaN,1950432,Odia
1949012,NaN,1949138,Tamil
1949012,NaN,1948944,Telugu
1949012,NaN,1949107,Kannada
1949012,NaN,1948930,Malayalam
1949013,NaN,1948814,English
1949013,NaN,1949650,Khasi
1949013,NaN,1948827,Urdu
1949013,NaN,1949047,Hindi
1949013,NaN,1949282,Marathi
1949013,NaN,1948871,Nepali
1949013,NaN,1949279,Assamese
1949013,NaN,1949162,Manipuri
1949013,NaN,1949209,Bengali
1949013,NaN,1949050,Punjabi
1949013,NaN,1948870,Gujarati
1949013,NaN,1949165,Odia
1949013,NaN,1948876,Tamil
1949013,NaN,1949153,Kannada
1949013,NaN,1948873,Malayalam
1949015,NaN,1948864,Nepali
1949015,NaN,1948921,Marathi
1949015,NaN,1949137,Assamese
1949015,NaN,1948803,English
1949015,NaN,1948818,Urdu
1949015,NaN,1948829,Hindi
1949015,NaN,1948923,Bengali
1949015,NaN,1949358,Punjabi
1949015,NaN,1949133,Tamil
1949015,NaN,1948875,Telugu
1949016,NaN,1949664,Khasi
1949016,NaN,1948900,English
1949016,NaN,1949259,Urdu
1949016,NaN,1949284,Assamese
1949016,NaN,1949310,Bengali
1949016,NaN,1949365,Manipuri
1949016,NaN,1949422,Punjabi
1949016,NaN,1949074,Gujarati
1949016,NaN,1950274,Odia
1949016,NaN,1949067,Tamil
1949016,NaN,1948929,Telugu
1949016,NaN,1949136,Kannada
1949016,NaN,1948940,Malayalam
1949018,NaN,1948954,Marathi
1949018,NaN,1948987,Manipuri
1949018,NaN,1948815,English
1949018,NaN,1949023,Khasi
1949018,NaN,1948843,Urdu
1949018,NaN,1949344,Punjabi
1949018,NaN,1948924,Gujarati
1949019,NaN,1948867,English
1949019,NaN,1948953,Urdu
1949019,NaN,1948941,Hindi
1949019,NaN,1949504,Punjabi
1949019,NaN,1949069,Tamil
1949019,NaN,1948927,Telugu
1949020,NaN,1949052,Tamil
1949020,NaN,1948926,Telugu
1949020,NaN,1948858,English
1949020,NaN,1948919,Urdu
1949020,NaN,1948861,Hindi
1949020,NaN,1949065,Marathi
1949020,NaN,1949521,Punjabi
1949021,NaN,NaN,NaN
1949022,NaN,1948729,English
1949022,NaN,1948766,Urdu
1949022,NaN,1948779,Hindi
1949022,NaN,1948736,Marathi
1949022,NaN,1948807,Manipuri
1949022,NaN,1948928,Bengali
1949022,NaN,1949814,Assamese
1949022,NaN,1948781,Gujarati
1949022,NaN,1950285,Odia
1949022,NaN,1948813,Tamil
1949022,NaN,1949788,Telugu
1949022,NaN,1949272,Kannada
1949022,NaN,1948759,Malayalam
1949024,NaN,1948865,English
1949025,NaN,1948909,English
1949025,NaN,1948964,Urdu
1949025,NaN,1949148,Marathi
1949025,NaN,1948971,Hindi
1949025,NaN,1949352,Bengali
1949025,NaN,1949353,Manipuri
1949025,NaN,1949280,Assamese
1949025,NaN,1949226,Punjabi
1949025,NaN,1949179,Gujarati
1949025,NaN,1949381,Odia
1949025,NaN,1948972,Tamil
1949025,NaN,1949061,Telugu
1949025,NaN,1949159,Kannada
1949025,NaN,1948947,Malayalam
1949026,NaN,1949216,Assamese
1949026,NaN,1948748,English
1949026,NaN,1948762,Urdu
1949026,NaN,1948776,Marathi
1949026,NaN,1948811,Hindi
1949026,NaN,1948780,Manipuri
1949026,NaN,1948937,Bengali
1949026,NaN,1948785,Gujarati
1949026,NaN,1948989,Odia
1949026,NaN,1948786,Tamil
1949026,NaN,1948836,Telugu
1949026,NaN,1949119,Kannada
1949026,NaN,1948761,Malayalam
1949027,NaN,1948891,English
1949027,NaN,1949035,Khasi
1949027,NaN,1948957,Urdu
1949027,NaN,1948956,Hindi
1949027,NaN,1949287,Bengali
1949027,NaN,1949183,Assamese
1949027,NaN,1949546,Manipuri
1949027,NaN,1949088,Punjabi
1949027,NaN,1949098,Gujarati
1949027,NaN,1950282,Odia
1949027,NaN,1948977,Tamil
1949027,NaN,1949063,Telugu
1949027,NaN,1949130,Kannada
1949027,NaN,1948916,Malayalam
1949028,NaN,1948967,Tamil
1949028,NaN,1949164,Kannada
1949028,NaN,1948904,English
1949028,NaN,1948911,Urdu
1949028,NaN,1948908,Hindi
1949028,NaN,1949040,Marathi
1949028,NaN,1949349,Bengali
1949028,NaN,1949361,Manipuri
1949028,NaN,1949228,Assamese
1949028,NaN,1949084,Punjabi
1949028,NaN,1949255,Gujarati
1949028,NaN,1949254,Odia
1949028,NaN,1948932,Telugu
1949028,NaN,1948983,Malayalam
1949029,NaN,1949154,Kannada
1949029,NaN,1949667,Khasi
1949029,NaN,1948840,English
1949029,NaN,1949030,Khasi
1949029,NaN,1948920,Urdu
1949029,NaN,1948939,Marathi
1949029,NaN,1948942,Hindi
1949029,NaN,1949215,Bengali
1949029,NaN,1949588,Manipuri
1949029,NaN,1949251,Assamese
1949029,NaN,1949219,Punjabi
1949029,NaN,1948901,Gujarati
1949029,NaN,1949169,Odia
1949029,NaN,1949207,Tamil
1949029,NaN,1948994,Telugu
1949029,NaN,1948872,Malayalam
1949031,NaN,1948713,English
1949031,NaN,1948765,Urdu
1949031,NaN,1948730,Marathi
1949031,NaN,1948751,Hindi
1949031,NaN,1948918,Bengali
1949031,NaN,1949188,Assamese
1949031,NaN,1948797,Manipuri
1949031,NaN,1948775,Gujarati
1949031,NaN,1950287,Odia
1949031,NaN,1950684,Tamil
1949031,NaN,1949785,Telugu
1949031,NaN,1949273,Kannada
1949031,NaN,1948757,Malayalam
1949032,NaN,1948990,English
1949032,NaN,1949113,Hindi
1949032,NaN,1949906,Punjabi
1949033,NaN,NaN,NaN
1949034,NaN,1949064,Hindi
1949034,NaN,1949231,Odia
1949034,NaN,1949108,Urdu
1949034,NaN,1949195,Marathi
1949034,NaN,1950725,Assamese
1949034,NaN,1949329,Manipuri
1949034,NaN,1950062,Bengali
1949034,NaN,1949366,Punjabi
1949034,NaN,1949291,Gujarati
1949034,NaN,1949180,Tamil
1949034,NaN,1949299,Telugu
1949034,NaN,1949246,Kannada
1949034,NaN,1949066,Malayalam
1949036,NaN,1949234,Odia
1949036,NaN,1949281,Gujarati
1949036,NaN,1949184,Marathi
1949036,NaN,1949072,Hindi
1949036,NaN,1949218,Punjabi
1949036,NaN,1949202,Tamil
1949036,NaN,1949068,Telugu
1949036,NaN,1949283,Kannada
1949036,NaN,1950048,Bengali
1949036,NaN,1949581,Manipuri
1949036,NaN,1949961,Assamese
1949036,NaN,1948999,English
1949036,NaN,1949086,Urdu
1949038,NaN,1948966,Malayalam
1949038,NaN,1948902,English
1949038,NaN,1949030,Khasi
1949038,NaN,1949256,Urdu
1949038,NaN,1948968,Hindi
1949038,NaN,1949051,Marathi
1949038,NaN,1949359,Manipuri
1949038,NaN,1949305,Bengali
1949038,NaN,1949142,Assamese
1949038,NaN,1949225,Punjabi
1949038,NaN,1950281,Odia
1949038,NaN,1948986,Tamil
1949038,NaN,1948984,Telugu
1949038,NaN,1949161,Kannada
1949039,NaN,1949198,Khasi
1949039,NaN,1948885,English
1949039,NaN,1948948,Urdu
1949039,NaN,1949101,Hindi
1949039,NaN,1949178,Marathi
1949039,NaN,1950030,Manipuri
1949039,NaN,1949852,Bengali
1949039,NaN,1949499,Punjabi
1949039,NaN,1949157,Gujarati
1949039,NaN,1950431,Odia
1949039,NaN,1949102,Tamil
1949039,NaN,1949146,Kannada
1949039,NaN,1948945,Malayalam
1949041,NaN,1950050,Bengali
1949041,NaN,1949302,Gujarati
1949041,NaN,1949115,Urdu
1949041,NaN,1949189,Marathi
1949041,NaN,1949097,Hindi
1949041,NaN,1949298,Manipuri
1949041,NaN,1949809,Assamese
1949041,NaN,1949364,Punjabi
1949041,NaN,1949232,Odia
1949041,NaN,1949176,Tamil
1949041,NaN,1949078,Telugu
1949041,NaN,1949250,Kannada
1949041,NaN,1949106,Malayalam
1949043,NaN,1948830,English
1949043,NaN,1948862,Urdu
1949043,NaN,1948880,Hindi
1949043,NaN,1949058,Nepali
1949043,NaN,1949351,Punjabi
1949043,NaN,1948884,Tamil
1949043,NaN,1948925,Telugu
1949045,NaN,1948887,Hindi
1949045,NaN,1949206,Marathi
1949045,NaN,1949346,Punjabi
1949045,NaN,1948842,English
1949045,NaN,1948863,Urdu
1949045,NaN,1948934,Telugu
1949048,NaN,1949167,Odia
1949048,NaN,1948890,Hindi
1949048,NaN,1949090,Punjabi
1949048,NaN,1948888,Gujarati
1949048,NaN,1949134,Kannada
1949048,NaN,1948969,Malayalam
1949048,NaN,1948894,Marathi
1949048,NaN,1949467,Assamese
1949048,NaN,1949212,Bengali
1949048,NaN,1948835,English
1949048,NaN,1948856,Urdu
1949048,NaN,1949568,Manipuri
1949048,NaN,1948961,Tamil
1949048,NaN,1948933,Telugu
1949049,NaN,1948866,English
1949049,NaN,1948951,Urdu
1949049,NaN,1948915,Hindi
1949049,NaN,1949053,Marathi
1949049,NaN,1949342,Punjabi
1949049,NaN,1948979,Telugu
1949054,NaN,1948936,English
1949054,NaN,1949301,Telugu
1949054,NaN,1948913,Hindi
1949054,NaN,1949470,Punjabi
1949055,NaN,1948910,English
1949055,NaN,1948973,Urdu
1949055,NaN,1949150,Marathi
1949055,NaN,1948970,Hindi
1949055,NaN,1949070,Nepali
1949056,NaN,NaN,NaN
1949057,NaN,NaN,NaN
1949060,NaN,1949244,Kannada
1949060,NaN,1948950,English
1949060,NaN,1949200,Khasi
1949060,NaN,1948995,Urdu
1949060,NaN,1949192,Marathi
1949060,NaN,1949124,Hindi
1949060,NaN,1949846,Assamese
1949060,NaN,1949912,Bengali
1949060,NaN,1949247,Manipuri
1949060,NaN,1949079,Punjabi
1949060,NaN,1948997,Gujarati
1949060,NaN,1949173,Odia
1949060,NaN,1949071,Tamil
1949060,NaN,1948992,Malayalam
1949062,NaN,1948976,Tamil
1949062,NaN,1948931,Telugu
1949062,NaN,1948893,English
1949062,NaN,1948959,Urdu
1949062,NaN,1948895,Hindi
1949062,NaN,1949309,Bengali
1949062,NaN,1949369,Manipuri
1949062,NaN,1949249,Punjabi
1949062,NaN,1949089,Gujarati
1949062,NaN,1950279,Odia
1949062,NaN,1949156,Kannada
1949062,NaN,1948914,Malayalam
1949073,NaN,1949140,Urdu
1949073,NaN,1949118,Hindi
1949073,NaN,1949475,Punjabi
1949073,NaN,1949296,Telugu
1949075,NaN,1948998,English
1949076,NaN,1948952,English
1949076,NaN,1948996,Urdu
1949076,NaN,1949193,Marathi
1949076,NaN,1949129,Hindi
1949076,NaN,1949355,Punjabi
1949077,NaN,1948571,English
1949077,NaN,1948633,Urdu
1949077,NaN,1948682,Hindi
1949077,NaN,1948728,Tamil
1949080,NaN,1948906,English
1949082,NaN,1948878,Marathi
1949082,NaN,1948810,Hindi
1949082,NaN,1949895,Punjabi
1949082,NaN,1949117,Gujarati
1949082,NaN,1949144,Tamil
1949082,NaN,1948981,Telugu
1949082,NaN,1949263,Kannada
1949082,NaN,1949208,Malayalam
1949082,NaN,1949245,Manipuri
1949082,NaN,1949181,Assamese
1949082,NaN,1950283,Odia
1949082,NaN,1948808,English
1949082,NaN,1948859,Urdu
1949082,NaN,1949517,Bengali
1949083,NaN,1949278,Urdu
1949083,NaN,1949163,Hindi
1949083,NaN,1949405,Tamil
1949085,NaN,1948816,English
1949087,NaN,NaN,NaN
1949092,NaN,1949322,Urdu
1949092,NaN,1949177,Hindi
1949092,NaN,1949463,Tamil
1949095,NaN,1949114,Marathi
1949099,NaN,1948538,English
1949099,NaN,1948654,Urdu
1949099,NaN,1948616,Hindi
1949099,NaN,1948595,Marathi
1949099,NaN,1948567,Tamil
