Main_PRID,Language,Extracted_PRID,Extracted_Language
1795000,NaN,1794815,English
1795001,NaN,1794857,English
1795001,NaN,1795849,Hindi
1795002,NaN,1794810,English
1795003,NaN,1794123,English
1795003,NaN,1794228,Urdu
1795003,NaN,1794411,Marathi
1795003,NaN,1794172,Hindi
1795003,NaN,1795277,Assamese
1795003,NaN,1794337,Bengali
1795003,NaN,1794576,Punjabi
1795003,NaN,1794225,Gujarati
1795003,NaN,1794542,Odia
1795003,NaN,1794278,Tamil
1795003,NaN,1794306,Telugu
1795003,NaN,1794240,Kannada
1795003,NaN,1794284,Malayalam
1795004,NaN,1794865,English
1795004,NaN,1794949,Hindi
1795004,NaN,1795178,Punjabi
1795004,NaN,1794921,Telugu
1795005,NaN,1794164,English
1795005,NaN,1794321,Urdu
1795005,NaN,1794309,Marathi
1795005,NaN,1794190,Hindi
1795005,NaN,1794532,Bengali
1795005,NaN,1794633,Assamese
1795005,NaN,1794573,Punjabi
1795005,NaN,1794235,Gujarati
1795005,NaN,1794512,Odia
1795005,NaN,1794264,Tamil
1795005,NaN,1794283,Telugu
1795005,NaN,1794358,Kannada
1795005,NaN,1794209,Malayalam
1795006,NaN,1794707,English
1795006,NaN,1794954,Urdu
1795006,NaN,1794856,Tamil
1795006,NaN,1794935,Telugu
1795006,NaN,1794890,Kannada
1795007,NaN,1794341,English
1795007,NaN,1794616,Urdu
1795007,NaN,1794605,Hindi
1795007,NaN,1794515,Tamil
1795007,NaN,1794476,Telugu
1795008,NaN,1794906,English
1795008,NaN,1795019,Hindi
1795009,NaN,1794862,Tamil
1795009,NaN,1794745,English
1795009,NaN,1794922,Telugu
1795010,NaN,1794822,English
1795010,NaN,1794945,Urdu
1795010,NaN,1794920,Telugu
1795011,NaN,1794940,English
1795011,NaN,1794977,Urdu
1795011,NaN,1794971,Hindi
1795011,NaN,1794985,Marathi
1795011,NaN,1796130,Bengali
1795011,NaN,1796407,Assamese
1795011,NaN,1795039,Punjabi
1795011,NaN,1795034,Gujarati
1795011,NaN,1795023,Odia
1795011,NaN,1795018,Tamil
1795011,NaN,1795029,Telugu
1795011,NaN,1795081,Kannada
1795011,NaN,1794964,Malayalam
1795012,NaN,1794836,English
1795013,NaN,1794929,English
1795013,NaN,1794980,Urdu
1795013,NaN,1795494,Hindi
1795013,NaN,1794988,Marathi
1795013,NaN,1794994,Manipuri
1795013,NaN,1795208,Bengali
1795013,NaN,1795044,Punjabi
1795013,NaN,1794974,Gujarati
1795013,NaN,1794966,Telugu
1795013,NaN,1794938,Malayalam
1795014,NaN,1794932,English
1795014,NaN,1794981,Urdu
1795014,NaN,1794986,Marathi
1795014,NaN,1794973,Hindi
1795014,NaN,1795211,Bengali
1795014,NaN,1794999,Manipuri
1795014,NaN,1795042,Punjabi
1795014,NaN,1794975,Gujarati
1795014,NaN,1794967,Telugu
1795014,NaN,1794939,Malayalam
1795015,NaN,1795041,Punjabi
1795015,NaN,1794968,Telugu
1795015,NaN,1794936,English
1795015,NaN,1795051,Urdu
1795015,NaN,1794987,Marathi
1795015,NaN,1795022,Hindi
1795015,NaN,1795021,Manipuri
1795015,NaN,1795214,Bengali
1795015,NaN,1794978,Gujarati
1795015,NaN,1794941,Malayalam
1795016,NaN,1794947,Urdu
1795016,NaN,1794863,English
1795016,NaN,1795155,Punjabi
1795016,NaN,1794970,Telugu
1795017,NaN,1794937,English
1795017,NaN,1794979,Urdu
1795017,NaN,1794983,Marathi
1795017,NaN,1794969,Hindi
1795017,NaN,1796132,Bengali
1795017,NaN,1796334,Assamese
1795017,NaN,1795026,Manipuri
1795017,NaN,1795040,Punjabi
1795017,NaN,1795032,Gujarati
1795017,NaN,1795024,Odia
1795017,NaN,1795028,Telugu
1795017,NaN,1795080,Kannada
1795017,NaN,1794963,Malayalam
1795020,NaN,1794802,English
1795020,NaN,1794878,Hindi
1795020,NaN,1794990,Manipuri
1795025,NaN,1794785,English
1795025,NaN,1794909,Marathi
1795025,NaN,1794896,Hindi
1795027,NaN,1794748,English
1795027,NaN,1794876,Tamil
1795027,NaN,1794924,Telugu
1795030,NaN,1795079,Tamil
1795030,NaN,1795274,Telugu
1795030,NaN,1795047,Urdu
1795030,NaN,1795123,Marathi
1795030,NaN,1795066,Gujarati
1795030,NaN,1795106,Malayalam
1795031,NaN,NaN,NaN
1795033,NaN,1794817,English
1795033,NaN,1795050,Urdu
1795035,NaN,1794809,English
1795035,NaN,1797291,Manipuri
1795036,NaN,1794698,English
1795036,NaN,1794915,Bengali
1795036,NaN,1794787,Tamil
1795037,NaN,1794867,English
1795037,NaN,1794982,Urdu
1795037,NaN,1794948,Hindi
1795037,NaN,1794989,Manipuri
1795037,NaN,1794931,Telugu
1795038,NaN,1795116,Hindi
1795038,NaN,1795228,Bengali
1795038,NaN,1795077,Tamil
1795043,NaN,1805522,Hindi
1795043,NaN,1795229,Bengali
1795043,NaN,1795507,Punjabi
1795045,NaN,1795110,Marathi
1795045,NaN,1795179,Hindi
1795045,NaN,1795150,Manipuri
1795045,NaN,1795226,Bengali
1795045,NaN,1795108,Gujarati
1795045,NaN,1795062,Tamil
1795045,NaN,1795298,Telugu
1795045,NaN,1795190,Kannada
1795045,NaN,1795096,Malayalam
1795046,NaN,1794762,English
1795048,NaN,1794750,English
1795048,NaN,1794821,Tamil
1795048,NaN,1794933,Telugu
1795049,NaN,1795131,Marathi
1795049,NaN,1795052,Tamil
1795049,NaN,1795031,English
1795049,NaN,1795221,Bengali
1795049,NaN,1795301,Telugu
1795049,NaN,1795094,Malayalam
1795053,NaN,NaN,NaN
1795054,NaN,NaN,NaN
1795055,NaN,1795056,Tamil
1795057,NaN,NaN,NaN
1795058,NaN,1794908,Marathi
1795058,NaN,1794819,English
1795059,NaN,1795407,Urdu
1795059,NaN,1795162,Marathi
1795059,NaN,1795251,Hindi
1795059,NaN,1795159,Manipuri
1795059,NaN,1795225,Bengali
1795059,NaN,1795200,Odia
1795059,NaN,1795143,Tamil
1795059,NaN,1795372,Telugu
1795059,NaN,1795084,Kannada
1795059,NaN,1795113,Malayalam
1795060,NaN,1794907,English
1795060,NaN,1794976,Hindi
1795061,NaN,1794820,English
1795061,NaN,1794991,Manipuri
1795063,NaN,1794807,English
1795064,NaN,1794794,English
1795064,NaN,1794886,Hindi
1795064,NaN,1794930,Telugu
1795065,NaN,1795141,Urdu
1795065,NaN,1795161,Marathi
1795065,NaN,1795160,Hindi
1795065,NaN,1795185,Manipuri
1795065,NaN,1795237,Bengali
1795065,NaN,1796082,Assamese
1795065,NaN,1795147,Punjabi
1795065,NaN,1795072,Gujarati
1795065,NaN,1795149,Odia
1795065,NaN,1795083,Tamil
1795065,NaN,1795114,Telugu
1795065,NaN,1795931,Kannada
1795065,NaN,1795152,Malayalam
1795067,NaN,1795218,Urdu
1795067,NaN,1795166,Marathi
1795067,NaN,1795238,Bengali
1795067,NaN,1795091,Tamil
1795067,NaN,1795294,Telugu
1795068,NaN,1795233,Urdu
1795068,NaN,1795168,Marathi
1795068,NaN,1795241,Bengali
1795068,NaN,1795151,Tamil
1795068,NaN,1795289,Telugu
1795068,NaN,1795115,Malayalam
1795069,NaN,1795220,Urdu
1795070,NaN,1795370,Urdu
1795071,NaN,1795193,Urdu
1795073,NaN,1795365,Urdu
1795074,NaN,1795246,Urdu
1795074,NaN,1795146,Tamil
1795075,NaN,1795245,Urdu
1795075,NaN,1795174,Tamil
1795075,NaN,1795156,Malayalam
1795076,NaN,1794840,English
1795078,NaN,1795135,Gujarati
1795078,NaN,1800259,Urdu
1795078,NaN,1795171,Hindi
1795078,NaN,1795232,Bengali
1795078,NaN,1795263,Tamil
1795082,NaN,1795254,Urdu
1795082,NaN,1795169,Hindi
1795082,NaN,1795323,Bengali
1795082,NaN,1795506,Punjabi
1795082,NaN,1795188,Tamil
1795082,NaN,1795297,Telugu
1795082,NaN,1795182,Kannada
1795085,NaN,NaN,NaN
1795086,NaN,1795945,Kannada
1795086,NaN,1794839,Bengali
1795086,NaN,1794310,English
1795086,NaN,1794457,Urdu
1795086,NaN,1794502,Marathi
1795086,NaN,1794316,Hindi
1795086,NaN,1794700,Assamese
1795086,NaN,1794402,Manipuri
1795086,NaN,1794584,Punjabi
1795086,NaN,1794412,Gujarati
1795086,NaN,1794514,Odia
1795086,NaN,1795100,Tamil
1795086,NaN,1795669,Telugu
1795087,NaN,1795222,Urdu
1795087,NaN,1795240,Manipuri
1795088,NaN,1795206,Urdu
1795088,NaN,1795242,Manipuri
1795089,NaN,1795396,Urdu
