Main_PRID,Language,Extracted_PRID,Extracted_Language
1483825,NaN,NaN,NaN
1483826,NaN,NaN,NaN
1483827,NaN,NaN,NaN
1483828,NaN,NaN,NaN
1483829,NaN,NaN,NaN
1483830,NaN,NaN,NaN
1483831,NaN,NaN,NaN
1483832,NaN,NaN,NaN
1483833,NaN,NaN,NaN
1483834,NaN,NaN,NaN
1483835,NaN,NaN,NaN
1483836,NaN,NaN,NaN
1483837,NaN,NaN,NaN
1483838,NaN,NaN,NaN
1483839,NaN,NaN,NaN
1483840,NaN,NaN,NaN
1483841,NaN,NaN,NaN
1483842,NaN,NaN,NaN
1483843,NaN,NaN,NaN
1483844,NaN,NaN,NaN
1483845,NaN,NaN,NaN
1483846,NaN,NaN,NaN
1483847,NaN,NaN,NaN
1483848,NaN,NaN,NaN
1483849,NaN,NaN,NaN
1483850,NaN,NaN,NaN
1483851,NaN,NaN,NaN
1483852,NaN,NaN,NaN
1483853,NaN,NaN,NaN
1483854,NaN,NaN,NaN
1483855,NaN,NaN,NaN
1483856,NaN,NaN,NaN
1483857,NaN,NaN,NaN
1483858,NaN,NaN,NaN
1483859,NaN,NaN,NaN
1483860,NaN,1483861,English
1483862,NaN,1483863,English
1483864,NaN,NaN,NaN
1483865,NaN,NaN,NaN
1483866,NaN,NaN,NaN
1483867,NaN,NaN,NaN
1483868,NaN,NaN,NaN
1483869,NaN,NaN,NaN
1483870,NaN,NaN,NaN
1483871,NaN,NaN,NaN
1483872,NaN,NaN,NaN
1483873,NaN,NaN,NaN
1483874,NaN,NaN,NaN
1483875,NaN,NaN,NaN
1483876,NaN,NaN,NaN
1483877,NaN,NaN,NaN
1483878,NaN,NaN,NaN
1483879,NaN,1483881,English
1483880,NaN,NaN,NaN
1483882,NaN,NaN,NaN
1483883,NaN,NaN,NaN
1483884,NaN,NaN,NaN
1483885,NaN,NaN,NaN
1483886,NaN,NaN,NaN
1483887,NaN,NaN,NaN
1483888,NaN,NaN,NaN
1483889,NaN,NaN,NaN
1483890,NaN,NaN,NaN
1483891,NaN,NaN,NaN
1483892,NaN,NaN,NaN
1483893,NaN,NaN,NaN
1483894,NaN,NaN,NaN
1483895,NaN,NaN,NaN
1483896,NaN,NaN,NaN
1483897,NaN,NaN,NaN
1483898,NaN,NaN,NaN
1483899,NaN,NaN,NaN
1483900,NaN,NaN,NaN
1483901,NaN,NaN,NaN
1483902,NaN,NaN,NaN
1483903,NaN,NaN,NaN
1483904,NaN,NaN,NaN
1483905,NaN,NaN,NaN
1483906,NaN,NaN,NaN
1483907,NaN,NaN,NaN
1483908,NaN,NaN,NaN
1483909,NaN,NaN,NaN
1483910,NaN,NaN,NaN
1483911,NaN,NaN,NaN
1483912,NaN,NaN,NaN
1483913,NaN,NaN,NaN
1483914,NaN,NaN,NaN
1483915,NaN,NaN,NaN
1483916,NaN,NaN,NaN
1483917,NaN,NaN,NaN
1483918,NaN,NaN,NaN
1483919,NaN,NaN,NaN
1483920,NaN,NaN,NaN
1483921,NaN,NaN,NaN
1483922,NaN,NaN,NaN
1483923,NaN,NaN,NaN
1483924,NaN,NaN,NaN
1483925,NaN,NaN,NaN
1483926,NaN,NaN,NaN
1483927,NaN,NaN,NaN
1483928,NaN,NaN,NaN
1483929,NaN,NaN,NaN
1483930,NaN,NaN,NaN
1483931,NaN,NaN,NaN
1483932,NaN,NaN,NaN
1483933,NaN,NaN,NaN
1483934,NaN,NaN,NaN
1483935,NaN,NaN,NaN
1483936,NaN,NaN,NaN
1483937,NaN,NaN,NaN
1483938,NaN,NaN,NaN
1483939,NaN,NaN,NaN
1483940,NaN,NaN,NaN
1483941,NaN,NaN,NaN
1483942,NaN,NaN,NaN
1483943,NaN,NaN,NaN
1483944,NaN,NaN,NaN
1483945,NaN,NaN,NaN
1483946,NaN,NaN,NaN
1483947,NaN,NaN,NaN
1483948,NaN,NaN,NaN
