Main_PRID,Language,Extracted_PRID,Extracted_Language
1860000,NaN,1859982,English
1860000,NaN,1860047,Marathi
1860000,NaN,1859995,Hindi
1860000,NaN,1860107,Gujarati
1860000,NaN,1860037,Tamil
1860000,NaN,1860081,Telugu
1860000,NaN,1860016,Malayalam
1860001,NaN,1859983,English
1860001,NaN,1860054,Marathi
1860001,NaN,1859994,Hindi
1860001,NaN,1860105,Gujarati
1860001,NaN,1860058,Tamil
1860001,NaN,1860082,Telugu
1860001,NaN,1860017,Malayalam
1860002,NaN,1860084,Telugu
1860002,NaN,1859989,English
1860002,NaN,1860070,Marathi
1860002,NaN,1860006,Hindi
1860002,NaN,1860103,Gujarati
1860002,NaN,1860051,Tamil
1860002,NaN,1860018,Malayalam
1860003,NaN,1859977,English
1860003,NaN,1859993,Urdu
1860003,NaN,1860027,Marathi
1860003,NaN,1860242,Manipuri
1860003,NaN,1860455,Assamese
1860003,NaN,1860115,Bengali
1860003,NaN,1860274,Punjabi
1860003,NaN,1860005,Gujarati
1860003,NaN,1860101,Odia
1860003,NaN,1860009,Tamil
1860003,NaN,1860132,Telugu
1860003,NaN,1860216,Kannada
1860003,NaN,1859996,Malayalam
1860004,NaN,1859963,English
1860004,NaN,1860140,Hindi
1860004,NaN,1860020,Marathi
1860004,NaN,1861055,Assamese
1860004,NaN,1860436,Bengali
1860004,NaN,1860125,Manipuri
1860004,NaN,1860283,Punjabi
1860004,NaN,1860035,Gujarati
1860004,NaN,1860579,Odia
1860004,NaN,1860104,Tamil
1860004,NaN,1860498,Telugu
1860004,NaN,1860220,Kannada
1860004,NaN,1859991,Malayalam
1860007,NaN,1860249,Telugu
1860007,NaN,1860019,Tamil
1860007,NaN,1859975,English
1860007,NaN,1860056,Hindi
1860008,NaN,1859988,English
1860008,NaN,1860025,Urdu
1860008,NaN,1860063,Marathi
1860008,NaN,1859973,Hindi
1860008,NaN,1860116,Bengali
1860008,NaN,1860398,Punjabi
1860008,NaN,1860033,Tamil
1860008,NaN,1860128,Telugu
1860010,NaN,1859954,Marathi
1860010,NaN,1859898,English
1860010,NaN,1860080,Urdu
1860010,NaN,1859956,Gujarati
1860011,NaN,1859978,English
1860011,NaN,1860067,Urdu
1860011,NaN,1860061,Hindi
1860011,NaN,1860085,Tamil
1860011,NaN,1860258,Telugu
1860012,NaN,1859972,English
1860012,NaN,1860057,Urdu
1860012,NaN,1860165,Marathi
1860012,NaN,1859971,Hindi
1860012,NaN,1860920,Manipuri
1860012,NaN,1860215,Bengali
1860012,NaN,1860454,Assamese
1860012,NaN,1860500,Punjabi
1860012,NaN,1860022,Gujarati
1860012,NaN,1860559,Odia
1860012,NaN,1860370,Tamil
1860012,NaN,1860295,Telugu
1860012,NaN,1860301,Kannada
1860013,NaN,1860232,Marathi
1860013,NaN,1860539,Urdu
1860013,NaN,1860106,Hindi
1860013,NaN,1860064,Tamil
1860013,NaN,1860129,Telugu
1860014,NaN,1860088,English
1860015,NaN,1859962,English
1860015,NaN,1860138,Hindi
1860015,NaN,1860034,Marathi
1860015,NaN,1860512,Assamese
1860015,NaN,1860435,Bengali
1860015,NaN,1860130,Manipuri
1860015,NaN,1860284,Punjabi
1860015,NaN,1860035,Gujarati
1860015,NaN,1860049,Gujarati
1860015,NaN,1862746,Odia
1860015,NaN,1860099,Tamil
1860015,NaN,1860560,Telugu
1860015,NaN,1860441,Kannada
1860015,NaN,1859990,Malayalam
1860021,NaN,1859963,English
1860021,NaN,1860004,Urdu
1860021,NaN,1860140,Hindi
1860021,NaN,1860020,Marathi
1860021,NaN,1861055,Assamese
1860021,NaN,1860436,Bengali
1860021,NaN,1860125,Manipuri
1860021,NaN,1860283,Punjabi
1860021,NaN,1860035,Gujarati
1860021,NaN,1860579,Odia
1860021,NaN,1860104,Tamil
1860021,NaN,1860498,Telugu
1860021,NaN,1860220,Kannada
1860021,NaN,1859991,Malayalam
1860023,NaN,1859976,English
1860023,NaN,1860068,Urdu
1860023,NaN,1859999,Hindi
1860023,NaN,1860062,Tamil
1860023,NaN,1860251,Telugu
1860024,NaN,1859939,Malayalam
1860024,NaN,1859927,English
1860024,NaN,1860032,Urdu
1860024,NaN,1859958,Marathi
1860024,NaN,1860150,Hindi
1860024,NaN,1859949,Manipuri
1860024,NaN,1860112,Bengali
1860024,NaN,1860355,Assamese
1860024,NaN,1860038,Punjabi
1860024,NaN,1859947,Gujarati
1860024,NaN,1860040,Odia
1860024,NaN,1860553,Telugu
1860024,NaN,1860229,Kannada
1860026,NaN,1860076,Hindi
1860026,NaN,1860113,Bengali
1860026,NaN,1860456,Assamese
1860026,NaN,1860572,Odia
1860026,NaN,1859964,English
1860026,NaN,1860059,Urdu
1860026,NaN,1860065,Marathi
1860026,NaN,1860122,Manipuri
1860026,NaN,1860285,Punjabi
1860026,NaN,1860369,Tamil
1860026,NaN,1860555,Telugu
1860026,NaN,1860443,Kannada
1860026,NaN,1859992,Malayalam
1860028,NaN,1859974,English
1860028,NaN,1860069,Urdu
1860028,NaN,1860086,Tamil
1860029,NaN,1860031,Malayalam
1860030,NaN,1859928,English
1860030,NaN,1859986,Urdu
1860030,NaN,1859959,Marathi
1860030,NaN,1860157,Hindi
1860030,NaN,1860575,Assamese
1860030,NaN,1860126,Manipuri
1860030,NaN,1860838,Bengali
1860030,NaN,1860036,Punjabi
1860030,NaN,1859960,Gujarati
1860030,NaN,1859969,Odia
1860030,NaN,1860562,Telugu
1860030,NaN,1860439,Kannada
1860030,NaN,1859941,Malayalam
1860039,NaN,1861472,Bengali
1860039,NaN,1859914,Odia
1860039,NaN,1859893,English
1860039,NaN,1859934,Urdu
1860039,NaN,1859953,Marathi
1860039,NaN,1859930,Hindi
1860039,NaN,1859926,Manipuri
1860039,NaN,1861059,Assamese
1860039,NaN,1859910,Gujarati
1860039,NaN,1859913,Tamil
1860039,NaN,1860552,Telugu
1860039,NaN,1860434,Kannada
1860039,NaN,1859915,Malayalam
1860041,NaN,1860450,Assamese
1860041,NaN,1859807,English
1860041,NaN,1859842,Gujarati
1860041,NaN,1859872,Urdu
1860041,NaN,1859773,Hindi
1860041,NaN,1859961,Marathi
1860041,NaN,1859925,Manipuri
1860041,NaN,1860213,Bengali
1860041,NaN,1859906,Odia
1860041,NaN,1859862,Tamil
1860041,NaN,1860092,Telugu
1860041,NaN,1859856,Kannada
1860041,NaN,1859867,Malayalam
1860042,NaN,1859386,English
1860042,NaN,1859451,Urdu
1860042,NaN,1859703,Hindi
1860042,NaN,1860111,Bengali
1860042,NaN,1859700,Manipuri
1860042,NaN,1860860,Assamese
1860042,NaN,1859426,Gujarati
1860042,NaN,1860558,Odia
1860042,NaN,1859427,Tamil
1860042,NaN,1859492,Telugu
1860042,NaN,1859555,Kannada
1860042,NaN,1859404,Malayalam
1860043,NaN,1859209,English
1860043,NaN,1859269,Urdu
1860043,NaN,1859270,Marathi
1860043,NaN,1859264,Hindi
1860043,NaN,1860510,Assamese
1860043,NaN,1859262,Bengali
1860043,NaN,1859274,Manipuri
1860043,NaN,1859225,Gujarati
1860043,NaN,1859286,Odia
1860043,NaN,1859250,Tamil
1860043,NaN,1859239,Telugu
1860043,NaN,1859381,Kannada
1860043,NaN,1859251,Malayalam
1860044,NaN,1859781,English
1860044,NaN,1859793,Urdu
1860044,NaN,1859854,Marathi
1860044,NaN,1859814,Hindi
1860044,NaN,1860045,Punjabi
1860044,NaN,1859791,Gujarati
1860046,NaN,1859603,English
1860046,NaN,1859745,Urdu
1860046,NaN,1859631,Marathi
1860046,NaN,1859688,Hindi
1860046,NaN,1859656,Tamil
1860048,NaN,1860121,Urdu
1860048,NaN,1860133,Hindi
1860048,NaN,1860135,Marathi
1860048,NaN,1860120,Manipuri
1860048,NaN,1860210,Bengali
1860048,NaN,1860358,Assamese
1860048,NaN,1860279,Punjabi
1860048,NaN,1860072,Gujarati
1860048,NaN,1860182,Odia
1860048,NaN,1860158,Tamil
1860048,NaN,1860255,Telugu
1860048,NaN,1860212,Kannada
1860048,NaN,1860096,Malayalam
1860050,NaN,1860100,Urdu
1860050,NaN,1860052,Hindi
1860050,NaN,1860374,Marathi
1860050,NaN,1860440,Bengali
1860050,NaN,1860356,Assamese
1860050,NaN,1860237,Manipuri
1860050,NaN,1860520,Punjabi
1860050,NaN,1860074,Gujarati
1860050,NaN,1860393,Odia
1860050,NaN,1860367,Tamil
1860050,NaN,1860299,Telugu
1860050,NaN,1860296,Kannada
1860050,NaN,1860275,Malayalam
1860053,NaN,1860083,Urdu
1860053,NaN,1860089,Hindi
1860053,NaN,1860235,Marathi
1860053,NaN,1860185,Gujarati
1860053,NaN,1860186,Odia
1860053,NaN,1860090,Tamil
1860053,NaN,1860127,Telugu
1860055,NaN,1860841,Bengali
1860055,NaN,1860451,Assamese
1860055,NaN,1860114,Urdu
1860055,NaN,1860124,Marathi
1860055,NaN,1860123,Hindi
1860055,NaN,1860248,Manipuri
1860055,NaN,1860278,Punjabi
1860055,NaN,1860077,Gujarati
1860055,NaN,1860149,Odia
1860055,NaN,1860117,Tamil
1860055,NaN,1860256,Telugu
1860055,NaN,1860445,Kannada
1860055,NaN,1860094,Malayalam
1860060,NaN,1859911,English
1860060,NaN,1859940,Hindi
1860060,NaN,1860280,Punjabi
1860066,NaN,1860076,Hindi
1860066,NaN,1860113,Bengali
1860066,NaN,1860456,Assamese
1860066,NaN,1860572,Odia
1860066,NaN,1859964,English
1860066,NaN,1860059,Urdu
1860066,NaN,1860065,Marathi
1860066,NaN,1860122,Manipuri
1860066,NaN,1860285,Punjabi
1860066,NaN,1860026,Gujarati
1860066,NaN,1860369,Tamil
1860066,NaN,1860555,Telugu
1860066,NaN,1860443,Kannada
1860066,NaN,1859992,Malayalam
1860071,NaN,1860084,Telugu
1860071,NaN,1859989,English
1860071,NaN,1860002,Urdu
1860071,NaN,1860070,Marathi
1860071,NaN,1860006,Hindi
1860071,NaN,1860103,Gujarati
1860071,NaN,1860051,Tamil
1860071,NaN,1860018,Malayalam
1860073,NaN,1860087,Marathi
1860075,NaN,1860200,Kannada
1860075,NaN,1860119,Urdu
1860075,NaN,1860139,Marathi
1860075,NaN,1860118,Hindi
1860075,NaN,1860513,Assamese
1860075,NaN,1860437,Bengali
1860075,NaN,1860245,Manipuri
1860075,NaN,1860470,Punjabi
1860075,NaN,1860091,Gujarati
1860075,NaN,1860189,Odia
1860075,NaN,1860095,Tamil
1860075,NaN,1860109,Telugu
1860075,NaN,1860098,Malayalam
1860078,NaN,NaN,NaN
1860079,NaN,1859948,Kannada
1860079,NaN,1860360,Assamese
1860079,NaN,1859888,Tamil
1860079,NaN,1859904,Malayalam
1860079,NaN,1859839,English
1860079,NaN,1859919,Urdu
1860079,NaN,1859884,Hindi
1860079,NaN,1859886,Marathi
1860079,NaN,1860281,Punjabi
1860079,NaN,1859873,Gujarati
1860079,NaN,1859955,Odia
1860093,NaN,NaN,NaN
1860097,NaN,NaN,NaN
1860102,NaN,1860164,Urdu
1860102,NaN,1860160,Marathi
1860102,NaN,1860202,Hindi
1860102,NaN,1860162,Manipuri
1860102,NaN,1860458,Assamese
1860102,NaN,1860345,Bengali
1860102,NaN,1860277,Punjabi
1860102,NaN,1860168,Gujarati
1860102,NaN,1860483,Odia
1860102,NaN,1860146,Tamil
1860102,NaN,1860334,Telugu
1860102,NaN,1860254,Kannada
1860102,NaN,1860148,Malayalam
1860108,NaN,1860524,Urdu
1860108,NaN,1860163,Marathi
1860108,NaN,1860203,Hindi
1860110,NaN,1860825,Urdu
1860110,NaN,1859936,English
1860131,NaN,1860187,Urdu
1860131,NaN,1860137,Marathi
1860131,NaN,1860250,Telugu
1860131,NaN,1860204,Kannada
1860134,NaN,1859933,English
1860134,NaN,1859997,Urdu
1860136,NaN,1860169,Urdu
1860136,NaN,1860179,Hindi
1860136,NaN,1860172,Marathi
1860136,NaN,1860341,Manipuri
1860136,NaN,1860211,Bengali
1860136,NaN,1861348,Assamese
1860136,NaN,1860397,Punjabi
1860136,NaN,1860195,Gujarati
1860136,NaN,1860196,Odia
1860136,NaN,1860191,Tamil
1860136,NaN,1860259,Telugu
1860136,NaN,1860446,Kannada
1860136,NaN,1860159,Malayalam
1860141,NaN,1860504,Urdu
1860141,NaN,1860288,Hindi
1860141,NaN,1860223,Marathi
1860142,NaN,1860246,Urdu
1860142,NaN,1860368,Marathi
1860142,NaN,1860143,Hindi
1860142,NaN,1860593,Bengali
1860142,NaN,1860343,Manipuri
1860142,NaN,1861052,Assamese
1860142,NaN,1860472,Punjabi
1860142,NaN,1860247,Gujarati
1860142,NaN,1860401,Odia
1860142,NaN,1860372,Tamil
1860142,NaN,1860302,Telugu
1860142,NaN,1860814,Kannada
1860142,NaN,1860155,Malayalam
1860144,NaN,1860293,Urdu
1860144,NaN,1860166,Hindi
1860145,NaN,1860828,Urdu
1860145,NaN,1860188,Marathi
1860145,NaN,1860241,Hindi
1860147,NaN,NaN,NaN
1860151,NaN,1859800,English
1860151,NaN,1859863,Gujarati
1860151,NaN,1859876,Urdu
1860151,NaN,1859802,Hindi
1860151,NaN,1859901,Marathi
1860152,NaN,1860844,Bengali
1860152,NaN,1860294,Urdu
1860152,NaN,1860374,Marathi
1860152,NaN,1860153,Hindi
1860152,NaN,1860373,Marathi
1860152,NaN,1860530,Manipuri
1860152,NaN,1860459,Assamese
1860152,NaN,1860586,Punjabi
1860152,NaN,1860325,Gujarati
1860152,NaN,1860363,Odia
1860152,NaN,1860323,Telugu
1860152,NaN,1905462,Malayalam
1860154,NaN,1860199,Marathi
1860156,NaN,1860531,Urdu
1860156,NaN,1860253,Marathi
1860156,NaN,1860292,Hindi
1860161,NaN,1860525,Urdu
1860161,NaN,1860218,Hindi
1860161,NaN,1860521,Punjabi
1860167,NaN,1860484,Urdu
1860167,NaN,1860244,Hindi
1860170,NaN,NaN,NaN
1860171,NaN,NaN,NaN
1860173,NaN,1860528,Urdu
1860173,NaN,1860300,Hindi
1860174,NaN,1860197,English
1860176,NaN,1860532,Urdu
1860176,NaN,1860331,Hindi
1860177,NaN,1860264,Marathi
1860178,NaN,1860329,Urdu
1860178,NaN,1860333,Telugu
1860180,NaN,1860298,Hindi
1860180,NaN,1860526,Urdu
1860181,NaN,1860387,Urdu
1860181,NaN,1860327,Hindi
1860183,NaN,1860385,Urdu
1860183,NaN,1860240,Marathi
1860183,NaN,1860308,Hindi
1860184,NaN,1860388,Urdu
1860184,NaN,1860243,Hindi
1860190,NaN,NaN,NaN
1860192,NaN,1860432,Kannada
1860192,NaN,1860457,Assamese
1860192,NaN,1860351,Urdu
1860192,NaN,1860266,Marathi
1860192,NaN,1860311,Hindi
1860192,NaN,1860636,Bengali
1860192,NaN,1860412,Manipuri
1860192,NaN,1860471,Punjabi
1860192,NaN,1860260,Gujarati
1860192,NaN,1860262,Odia
1860192,NaN,1860348,Tamil
1860192,NaN,1860549,Telugu
1860192,NaN,1860233,Malayalam
1860193,NaN,NaN,NaN
1860194,NaN,1860317,Urdu
1860194,NaN,1860238,Hindi
1860194,NaN,1860239,Marathi
1860194,NaN,1860252,Manipuri
1860194,NaN,1860438,Bengali
1860194,NaN,1860515,Assamese
1860194,NaN,1860273,Punjabi
1860194,NaN,1860214,Gujarati
1860194,NaN,1860364,Odia
1860194,NaN,1860326,Tamil
1860194,NaN,1860328,Telugu
1860194,NaN,1860286,Kannada
1860194,NaN,1860224,Malayalam
1860198,NaN,NaN,NaN
1860201,NaN,NaN,NaN
1860205,NaN,NaN,NaN
1860206,NaN,1860836,Bengali
1860206,NaN,1860316,Urdu
1860206,NaN,1860263,Marathi
1860206,NaN,1860350,Hindi
1860206,NaN,1860612,Assamese
1860206,NaN,1860257,Manipuri
1860206,NaN,1860272,Punjabi
1860206,NaN,1860219,Gujarati
1860206,NaN,1860556,Odia
1860206,NaN,1860324,Tamil
1860206,NaN,1860330,Telugu
1860206,NaN,1860282,Kannada
1860206,NaN,1860227,Malayalam
1860207,NaN,1860269,Punjabi
1860208,NaN,1859818,English
1860208,NaN,1861051,Urdu
1860208,NaN,1859882,Hindi
1860208,NaN,1859841,Gujarati
1860208,NaN,1859874,Tamil
1860209,NaN,1859806,English
1860209,NaN,1859987,Urdu
1860209,NaN,1859917,Marathi
1860209,NaN,1859870,Hindi
1860209,NaN,1859937,Odia
1860209,NaN,1859965,Kannada
1860217,NaN,NaN,NaN
1860221,NaN,1860225,Marathi
1860222,NaN,NaN,NaN
1860226,NaN,1860366,Urdu
1860226,NaN,1860729,Hindi
1860226,NaN,1860353,Marathi
1860226,NaN,1860332,Telugu
1860228,NaN,NaN,NaN
1860230,NaN,1860361,Urdu
1860230,NaN,1860785,Hindi
1860231,NaN,NaN,NaN
1860234,NaN,1860305,Urdu
1860234,NaN,1860762,Hindi
1860236,NaN,NaN,NaN
1860261,NaN,NaN,NaN
1860265,NaN,1860842,Bengali
1860265,NaN,1860371,Urdu
1860265,NaN,1860318,Marathi
1860265,NaN,1860357,Hindi
1860265,NaN,1860599,Manipuri
1860265,NaN,1860460,Assamese
1860265,NaN,1861365,Punjabi
1860265,NaN,1860314,Gujarati
1860265,NaN,1860567,Odia
1860265,NaN,1860346,Tamil
1860265,NaN,1860495,Telugu
1860265,NaN,1860447,Kannada
1860265,NaN,1860276,Malayalam
1860267,NaN,1860268,Hindi
1860267,NaN,1860362,Urdu
1860267,NaN,1860423,Marathi
1860267,NaN,1860845,Bengali
1860267,NaN,1860870,Assamese
1860267,NaN,1860430,Manipuri
1860267,NaN,1860600,Punjabi
1860267,NaN,1860375,Gujarati
1860267,NaN,1860365,Odia
1860267,NaN,1860494,Tamil
1860267,NaN,1860339,Telugu
1860267,NaN,1860554,Kannada
1860267,NaN,1860444,Malayalam
1860270,NaN,NaN,NaN
1860271,NaN,1859810,English
1860271,NaN,1859935,Urdu
1860271,NaN,1859903,Hindi
1860271,NaN,1859946,Marathi
1860271,NaN,1859897,Tamil
1860287,NaN,1858990,Bengali
1860287,NaN,1858680,English
1860287,NaN,1858769,Urdu
1860287,NaN,1858996,Marathi
1860287,NaN,1858681,Hindi
1860287,NaN,1858908,Assamese
1860287,NaN,1858732,Manipuri
1860287,NaN,1859015,Punjabi
1860287,NaN,1858807,Gujarati
1860287,NaN,1858886,Odia
1860287,NaN,1858900,Tamil
1860287,NaN,1859178,Kannada
1860287,NaN,1858913,Malayalam
1860289,NaN,1860307,Urdu
1860289,NaN,1860303,Hindi
1860289,NaN,1860379,Gujarati
1860289,NaN,1860320,Tamil
1860289,NaN,1860336,Telugu
1860289,NaN,1860580,Malayalam
1860290,NaN,1860175,English
1860290,NaN,1860503,Urdu
1860290,NaN,1860745,Hindi
1860290,NaN,1860335,Telugu
1860291,NaN,1860321,Tamil
1860291,NaN,1860306,Urdu
1860291,NaN,1860315,Marathi
1860291,NaN,1860304,Hindi
1860291,NaN,1860378,Gujarati
1860291,NaN,1860337,Telugu
1860291,NaN,1860581,Malayalam
1860297,NaN,1860338,Telugu
1860297,NaN,1860309,Urdu
1860297,NaN,1860313,Marathi
1860297,NaN,1860310,Hindi
1860297,NaN,1860377,Gujarati
1860297,NaN,1860322,Tamil
1860297,NaN,1860582,Malayalam
1860312,NaN,1860340,Marathi
1860319,NaN,1860842,Bengali
1860319,NaN,1860265,English
1860319,NaN,1860371,Urdu
1860319,NaN,1860318,Marathi
1860319,NaN,1860357,Hindi
1860319,NaN,1860599,Manipuri
1860319,NaN,1860460,Assamese
1860319,NaN,1861365,Punjabi
1860319,NaN,1860314,Gujarati
1860319,NaN,1860567,Odia
1860319,NaN,1860346,Tamil
1860319,NaN,1860495,Telugu
1860319,NaN,1860447,Kannada
1860319,NaN,1860276,Malayalam
1860342,NaN,1856271,Bengali
1860342,NaN,1856136,English
1860342,NaN,1856180,Urdu
1860342,NaN,1856163,Marathi
1860342,NaN,1856248,Hindi
1860342,NaN,1856256,Assamese
1860342,NaN,1856193,Manipuri
1860342,NaN,1856446,Punjabi
1860342,NaN,1856166,Gujarati
1860342,NaN,1856209,Odia
1860342,NaN,1856238,Tamil
1860342,NaN,1856169,Kannada
1860342,NaN,1856161,Malayalam
1860344,NaN,1855523,Bengali
1860344,NaN,1855079,English
1860344,NaN,1855195,Urdu
1860344,NaN,1855080,Hindi
1860344,NaN,1855196,Marathi
1860344,NaN,1857686,Assamese
1860344,NaN,1855292,Manipuri
1860344,NaN,1855669,Punjabi
1860344,NaN,1855157,Gujarati
1860344,NaN,1855220,Odia
1860344,NaN,1855253,Tamil
1860344,NaN,1855455,Kannada
1860344,NaN,1855226,Malayalam
1860347,NaN,1854526,English
1860347,NaN,1854590,Urdu
1860347,NaN,1854527,Hindi
1860347,NaN,1854705,Bengali
1860347,NaN,1854550,Manipuri
1860347,NaN,1855075,Assamese
1860347,NaN,1854664,Punjabi
1860347,NaN,1854581,Gujarati
1860347,NaN,1855025,Odia
1860347,NaN,1854826,Tamil
1860347,NaN,1854787,Kannada
1860347,NaN,1854637,Malayalam
1860349,NaN,1854899,English
1860349,NaN,1854928,Urdu
1860349,NaN,1855117,Marathi
1860349,NaN,1855060,Hindi
1860349,NaN,1858909,Assamese
1860349,NaN,1855094,Bengali
1860349,NaN,1854961,Manipuri
1860349,NaN,1855154,Punjabi
1860349,NaN,1854948,Gujarati
1860349,NaN,1855020,Odia
1860349,NaN,1855284,Tamil
1860349,NaN,1855225,Malayalam
1860352,NaN,1855055,English
1860352,NaN,1855102,Urdu
1860352,NaN,1856108,Marathi
1860352,NaN,1855056,Hindi
1860352,NaN,1855988,Bengali
1860352,NaN,1855712,Assamese
1860352,NaN,1855293,Manipuri
1860352,NaN,1855159,Punjabi
1860352,NaN,1855129,Gujarati
1860352,NaN,1855358,Odia
1860352,NaN,1855412,Tamil
1860352,NaN,1855295,Malayalam
1860354,NaN,1859701,English
1860354,NaN,1859724,Urdu
1860354,NaN,1859754,Marathi
1860354,NaN,1859744,Hindi
1860354,NaN,1859787,Manipuri
1860354,NaN,1859771,Bengali
1860354,NaN,1859799,Punjabi
1860354,NaN,1859722,Gujarati
1860354,NaN,1859923,Odia
1860354,NaN,1859815,Telugu
1860354,NaN,1859859,Kannada
1860354,NaN,1859718,Malayalam
1860359,NaN,1860389,Tamil
1860359,NaN,1860422,Telugu
1860359,NaN,1860442,Bengali
1860359,NaN,1860421,Odia
1860359,NaN,1860380,Urdu
1860359,NaN,1860390,Marathi
1860359,NaN,1860411,Hindi
1860359,NaN,1860522,Punjabi
1860376,NaN,NaN,NaN
1860381,NaN,1860402,Urdu
1860381,NaN,1860394,Marathi
1860381,NaN,1860384,Hindi
1860381,NaN,1860429,Manipuri
