Main_PRID,Language,Extracted_PRID,Extracted_Language
1500000,NaN,NaN,NaN
1500001,NaN,NaN,NaN
1500002,NaN,NaN,NaN
1500003,NaN,NaN,NaN
1500004,NaN,NaN,NaN
1500005,NaN,NaN,NaN
1500006,NaN,NaN,NaN
1500007,NaN,NaN,NaN
1500008,NaN,NaN,NaN
1500009,NaN,NaN,NaN
1500010,NaN,NaN,NaN
1500011,NaN,NaN,NaN
1500012,NaN,NaN,NaN
1500013,NaN,NaN,NaN
1500014,NaN,1500017,English
1500015,NaN,NaN,NaN
1500016,NaN,NaN,NaN
1500018,NaN,NaN,NaN
1500019,NaN,NaN,NaN
1500020,NaN,NaN,NaN
1500021,NaN,NaN,NaN
1500022,NaN,NaN,NaN
1500024,NaN,NaN,NaN
1500025,NaN,NaN,NaN
1500026,NaN,1500028,English
1500027,NaN,NaN,NaN
1500029,NaN,NaN,NaN
1500030,NaN,NaN,NaN
1500032,NaN,1500031,Malayalam
1500033,NaN,1499996,English
1500034,NaN,1499877,English
1500035,NaN,1499896,English
1500036,NaN,NaN,NaN
1500037,NaN,NaN,NaN
1500038,NaN,NaN,NaN
1500039,NaN,NaN,NaN
1500040,NaN,NaN,NaN
1500041,NaN,NaN,NaN
1500042,NaN,NaN,NaN
1500043,NaN,NaN,NaN
1500044,NaN,NaN,NaN
1500045,NaN,NaN,NaN
1500046,NaN,NaN,NaN
1500047,NaN,NaN,NaN
1500048,NaN,NaN,NaN
1500049,NaN,NaN,NaN
1500050,NaN,NaN,NaN
1500051,NaN,NaN,NaN
1500052,NaN,NaN,NaN
1500053,NaN,NaN,NaN
1500054,NaN,NaN,NaN
1500055,NaN,NaN,NaN
1500056,NaN,NaN,NaN
1500057,NaN,NaN,NaN
1500059,NaN,NaN,NaN
1500060,NaN,NaN,NaN
1500061,NaN,NaN,NaN
1500062,NaN,NaN,NaN
1500063,NaN,NaN,NaN
1500064,NaN,NaN,NaN
1500065,NaN,NaN,NaN
1500066,NaN,1500067,English
