Main_PRID,Language,Extracted_PRID,Extracted_Language
1485846,NaN,NaN,NaN
1485847,NaN,NaN,NaN
1485848,NaN,NaN,NaN
1485849,NaN,NaN,NaN
1485850,NaN,NaN,NaN
1485851,NaN,NaN,NaN
1485852,NaN,NaN,NaN
1485853,NaN,NaN,NaN
1485854,NaN,NaN,NaN
1485855,NaN,NaN,NaN
1485856,NaN,NaN,NaN
1485857,NaN,NaN,NaN
1485858,NaN,NaN,NaN
1485859,NaN,NaN,NaN
1485860,NaN,NaN,NaN
1485861,NaN,NaN,NaN
1485862,NaN,NaN,NaN
1485863,NaN,NaN,NaN
1485864,NaN,NaN,NaN
1485865,NaN,NaN,NaN
1485866,NaN,1485867,English
1485868,NaN,NaN,NaN
1485869,NaN,NaN,NaN
1485870,NaN,NaN,NaN
1485871,NaN,NaN,NaN
1485872,NaN,NaN,NaN
1485873,NaN,NaN,NaN
1485874,NaN,NaN,NaN
1485875,NaN,NaN,NaN
1485876,NaN,NaN,NaN
1485877,NaN,NaN,NaN
1485878,NaN,NaN,NaN
1485879,NaN,NaN,NaN
1485880,NaN,NaN,NaN
1485881,NaN,NaN,NaN
1485882,NaN,NaN,NaN
1485883,NaN,NaN,NaN
1485884,NaN,NaN,NaN
1485885,NaN,NaN,NaN
1485886,NaN,NaN,NaN
1485887,NaN,NaN,NaN
1485888,NaN,NaN,NaN
1485889,NaN,NaN,NaN
1485890,NaN,NaN,NaN
1485891,NaN,NaN,NaN
1485892,NaN,NaN,NaN
1485893,NaN,NaN,NaN
1485894,NaN,NaN,NaN
1485895,NaN,NaN,NaN
1485896,NaN,NaN,NaN
1485897,NaN,NaN,NaN
1485898,NaN,NaN,NaN
1485899,NaN,NaN,NaN
1485900,NaN,NaN,NaN
1485901,NaN,NaN,NaN
1485902,NaN,NaN,NaN
1485903,NaN,NaN,NaN
1485904,NaN,NaN,NaN
1485905,NaN,NaN,NaN
1485906,NaN,NaN,NaN
1485907,NaN,NaN,NaN
1485908,NaN,NaN,NaN
1485909,NaN,NaN,NaN
1485910,NaN,NaN,NaN
1485911,NaN,NaN,NaN
1485912,NaN,NaN,NaN
1485913,NaN,NaN,NaN
1485914,NaN,NaN,NaN
1485915,NaN,NaN,NaN
1485916,NaN,NaN,NaN
1485917,NaN,NaN,NaN
1485918,NaN,NaN,NaN
1485919,NaN,NaN,NaN
1485920,NaN,NaN,NaN
1485921,NaN,NaN,NaN
1485922,NaN,NaN,NaN
1485923,NaN,NaN,NaN
1485924,NaN,NaN,NaN
1485926,NaN,NaN,NaN
1485927,NaN,NaN,NaN
1485928,NaN,NaN,NaN
1485929,NaN,NaN,NaN
1485930,NaN,NaN,NaN
1485931,NaN,NaN,NaN
1485932,NaN,NaN,NaN
1485933,NaN,NaN,NaN
1485934,NaN,NaN,NaN
1485935,NaN,NaN,NaN
1485937,NaN,NaN,NaN
1485938,NaN,NaN,NaN
1485939,NaN,NaN,NaN
1485940,NaN,NaN,NaN
1485941,NaN,NaN,NaN
1485942,NaN,NaN,NaN
1485943,NaN,NaN,NaN
1485944,NaN,NaN,NaN
1485945,NaN,NaN,NaN
1485946,NaN,NaN,NaN
1485947,NaN,NaN,NaN
1485948,NaN,NaN,NaN
1485949,NaN,NaN,NaN
1485950,NaN,NaN,NaN
1485951,NaN,NaN,NaN
1485952,NaN,NaN,NaN
1485953,NaN,NaN,NaN
1485954,NaN,NaN,NaN
1485955,NaN,NaN,NaN
1485956,NaN,NaN,NaN
1485957,NaN,NaN,NaN
1485958,NaN,NaN,NaN
1485959,NaN,NaN,NaN
1485960,NaN,NaN,NaN
1485961,NaN,NaN,NaN
1485962,NaN,NaN,NaN
1485963,NaN,NaN,NaN
1485964,NaN,NaN,NaN
1485965,NaN,NaN,NaN
1485966,NaN,NaN,NaN
1485967,NaN,NaN,NaN
1485968,NaN,NaN,NaN
1485969,NaN,NaN,NaN
1485970,NaN,NaN,NaN
1485971,NaN,NaN,NaN
1485972,NaN,NaN,NaN
1485973,NaN,NaN,NaN
1485974,NaN,NaN,NaN
1485975,NaN,NaN,NaN
1485976,NaN,NaN,NaN
1485977,NaN,NaN,NaN
1485978,NaN,NaN,NaN
1485979,NaN,NaN,NaN
1485980,NaN,NaN,NaN
1485981,NaN,NaN,NaN
1485982,NaN,NaN,NaN
1485983,NaN,NaN,NaN
1485984,NaN,NaN,NaN
1485985,NaN,NaN,NaN
1485986,NaN,NaN,NaN
1485987,NaN,NaN,NaN
1485988,NaN,NaN,NaN
1485989,NaN,1485990,English
1485991,NaN,NaN,NaN
1485992,NaN,NaN,NaN
1485993,NaN,NaN,NaN
1485994,NaN,NaN,NaN
1485995,NaN,NaN,NaN
1485996,NaN,NaN,NaN
1485997,NaN,NaN,NaN
1485998,NaN,NaN,NaN
1485999,NaN,NaN,NaN
1486000,NaN,NaN,NaN
1486001,NaN,NaN,NaN
1486002,NaN,NaN,NaN
1486003,NaN,NaN,NaN
1486004,NaN,NaN,NaN
1486005,NaN,NaN,NaN
1486006,NaN,NaN,NaN
1486007,NaN,NaN,NaN
1486008,NaN,NaN,NaN
1486009,NaN,NaN,NaN
1486010,NaN,NaN,NaN
1486011,NaN,NaN,NaN
1486012,NaN,NaN,NaN
1486013,NaN,NaN,NaN
1486014,NaN,NaN,NaN
1486015,NaN,NaN,NaN
1486016,NaN,NaN,NaN
1486017,NaN,NaN,NaN
1486018,NaN,NaN,NaN
1486019,NaN,NaN,NaN
1486020,NaN,NaN,NaN
1486021,NaN,NaN,NaN
1486022,NaN,NaN,NaN
1486023,NaN,NaN,NaN
1486024,NaN,NaN,NaN
1486025,NaN,NaN,NaN
1486026,NaN,NaN,NaN
1486027,NaN,NaN,NaN
1486028,NaN,NaN,NaN
1486029,NaN,NaN,NaN
1486030,NaN,NaN,NaN
1486031,NaN,NaN,NaN
1486032,NaN,NaN,NaN
1486033,NaN,NaN,NaN
1486034,NaN,NaN,NaN
1486035,NaN,NaN,NaN
1486036,NaN,NaN,NaN
1486037,NaN,NaN,NaN
1486038,NaN,NaN,NaN
1486039,NaN,NaN,NaN
