Main_PRID,Language,Extracted_PRID,Extracted_Language
1670000,NaN,1669971,Telugu
1670000,NaN,1669966,Assamese
1670000,NaN,1670523,Manipuri
1670000,NaN,1669815,English
1670000,NaN,1669991,Urdu
1670000,NaN,1669918,Tamil
1670001,NaN,1668840,Marathi
1670001,NaN,1668905,Tamil
1670001,NaN,1668823,Kannada
1670001,NaN,1668825,Hindi
1670001,NaN,1668898,Punjabi
1670001,NaN,1668819,Manipuri
1670001,NaN,1668808,English
1670001,NaN,1668876,Bengali
1670001,NaN,1668981,Assamese
1670001,NaN,1668859,Telugu
1670001,NaN,1668843,Malayalam
1670002,NaN,1669863,English
1670003,NaN,1670278,Urdu
1670003,NaN,1670161,Hindi
1670003,NaN,1670080,Marathi
1670003,NaN,1670132,Manipuri
1670003,NaN,1670149,Bengali
1670003,NaN,1670298,Assamese
1670003,NaN,1670221,Punjabi
1670003,NaN,1670262,Tamil
1670003,NaN,1670051,Telugu
1670003,NaN,1670095,Malayalam
1670004,NaN,1669976,English
1670005,NaN,1670033,Assamese
1670005,NaN,1670282,Urdu
1670005,NaN,1670199,Hindi
1670005,NaN,1670129,Manipuri
1670005,NaN,1670145,Bengali
1670005,NaN,1670153,Punjabi
1670005,NaN,1670310,Tamil
1670005,NaN,1670239,Telugu
1670006,NaN,1669976,English
1670006,NaN,1670297,Urdu
1670006,NaN,1670004,Hindi
1670006,NaN,1670027,Marathi
1670006,NaN,1670134,Manipuri
1670006,NaN,1670235,Assamese
1670006,NaN,1670037,Bengali
1670006,NaN,1670018,Tamil
1670006,NaN,1670287,Telugu
1670007,NaN,1668517,English
1670008,NaN,1670291,Urdu
1670008,NaN,1670075,Marathi
1670008,NaN,1670021,Hindi
1670008,NaN,1670121,Manipuri
1670008,NaN,1670237,Assamese
1670008,NaN,1670179,Bengali
1670008,NaN,1670151,Punjabi
1670008,NaN,1670030,Gujarati
1670008,NaN,1670174,Odia
1670008,NaN,1670048,Tamil
1670008,NaN,1670094,Telugu
1670008,NaN,1670142,Kannada
1670008,NaN,1670062,Malayalam
1670009,NaN,1670290,Urdu
1670009,NaN,1670092,Marathi
1670009,NaN,1670022,Hindi
1670009,NaN,1670123,Manipuri
1670009,NaN,1670216,Bengali
1670009,NaN,1670143,Punjabi
1670009,NaN,1670035,Gujarati
1670009,NaN,1670186,Odia
1670009,NaN,1670091,Telugu
1670009,NaN,1670167,Kannada
1670009,NaN,1670064,Malayalam
1670010,NaN,1670288,Urdu
1670010,NaN,1670124,Marathi
1670010,NaN,1670058,Hindi
1670010,NaN,1670178,Bengali
1670010,NaN,1670105,Manipuri
1670010,NaN,1670233,Assamese
1670010,NaN,1670144,Punjabi
1670010,NaN,1670040,Gujarati
1670010,NaN,1670175,Odia
1670010,NaN,1670043,Tamil
1670010,NaN,1670125,Telugu
1670010,NaN,1670246,Kannada
1670010,NaN,1670160,Malayalam
1670011,NaN,1670177,Odia
1670011,NaN,1670054,Marathi
1670011,NaN,1670085,Tamil
1670011,NaN,1670164,Kannada
1670011,NaN,1670087,Malayalam
1670011,NaN,1670190,Bengali
1670011,NaN,1670056,Assamese
1670011,NaN,1670293,Urdu
1670011,NaN,1670046,Hindi
1670011,NaN,1670119,Manipuri
1670011,NaN,1670180,Punjabi
1670011,NaN,1670044,Gujarati
1670011,NaN,1670090,Telugu
1670012,NaN,1670289,Urdu
1670012,NaN,1670207,Marathi
1670012,NaN,1670057,Hindi
1670012,NaN,1670215,Bengali
1670012,NaN,1670107,Manipuri
1670012,NaN,1670270,Punjabi
1670012,NaN,1670042,Gujarati
1670012,NaN,1670189,Odia
1670012,NaN,1670110,Telugu
1670012,NaN,1670251,Kannada
1670012,NaN,1670159,Malayalam
1670013,NaN,1670182,Odia
1670013,NaN,1670162,Marathi
1670013,NaN,1670169,Kannada
1670013,NaN,1670088,Malayalam
1670013,NaN,1670217,Bengali
1670013,NaN,1670294,Urdu
1670013,NaN,1670045,Hindi
1670013,NaN,1670120,Manipuri
1670013,NaN,1670181,Punjabi
1670013,NaN,1670047,Gujarati
1670013,NaN,1670089,Telugu
1670014,NaN,1670276,Urdu
1670014,NaN,1670061,Marathi
1670014,NaN,1670031,Hindi
1670014,NaN,1670240,Assamese
1670014,NaN,1670176,Bengali
1670014,NaN,1670116,Manipuri
1670014,NaN,1670150,Punjabi
1670014,NaN,1670065,Gujarati
1670014,NaN,1670194,Odia
1670014,NaN,1670115,Tamil
1670014,NaN,1670108,Telugu
1670014,NaN,1670214,Kannada
1670014,NaN,1670103,Malayalam
1670015,NaN,1670277,Urdu
1670015,NaN,1670100,Marathi
1670015,NaN,1670034,Hindi
1670015,NaN,1670211,Bengali
1670015,NaN,1670118,Manipuri
1670015,NaN,1670147,Punjabi
1670015,NaN,1670067,Gujarati
1670015,NaN,1670198,Odia
1670015,NaN,1670130,Telugu
1670015,NaN,1670252,Kannada
1670015,NaN,1670102,Malayalam
1670016,NaN,1670225,Assamese
1670016,NaN,1670274,Urdu
1670016,NaN,1670069,Marathi
1670016,NaN,1670023,Hindi
1670016,NaN,1670111,Manipuri
1670016,NaN,1670172,Bengali
1670016,NaN,1670156,Punjabi
1670016,NaN,1670026,Gujarati
1670016,NaN,1670191,Odia
1670016,NaN,1670133,Tamil
1670016,NaN,1670052,Telugu
1670016,NaN,1670148,Kannada
1670016,NaN,1670083,Malayalam
1670017,NaN,1670275,Urdu
1670017,NaN,1670097,Marathi
1670017,NaN,1670024,Hindi
1670017,NaN,1670113,Manipuri
1670017,NaN,1670219,Bengali
1670017,NaN,1670154,Punjabi
1670017,NaN,1670028,Gujarati
1670017,NaN,1670192,Odia
1670017,NaN,1670053,Telugu
1670017,NaN,1670173,Kannada
1670017,NaN,1670084,Malayalam
1670019,NaN,1669998,English
1670019,NaN,1670281,Urdu
1670019,NaN,1670036,Hindi
1670019,NaN,1670203,Marathi
1670019,NaN,1670152,Bengali
1670019,NaN,1670296,Assamese
1670019,NaN,1670127,Manipuri
1670019,NaN,1670238,Telugu
1670019,NaN,1670099,Malayalam
1670020,NaN,1669975,English
1670020,NaN,1670279,Urdu
1670020,NaN,1670025,Hindi
1670020,NaN,1670050,Assamese
1670020,NaN,1669997,Manipuri
1670020,NaN,1670039,Bengali
1670020,NaN,1670157,Punjabi
1670020,NaN,1669999,Gujarati
1670020,NaN,1670168,Odia
1670020,NaN,1669988,Tamil
1670020,NaN,1670082,Telugu
1670020,NaN,1670060,Malayalam
1670029,NaN,1670229,Assamese
1670029,NaN,1669990,English
1670029,NaN,1670284,Urdu
1670029,NaN,1670081,Hindi
1670029,NaN,1670049,Marathi
1670029,NaN,1670041,Bengali
1670029,NaN,1670155,Manipuri
1670029,NaN,1670146,Punjabi
1670029,NaN,1670096,Telugu
1670029,NaN,1670248,Kannada
1670029,NaN,1670093,Malayalam
1670032,NaN,1670137,Hindi
1670032,NaN,1670306,Urdu
1670032,NaN,1670140,Marathi
1670032,NaN,1670300,Assamese
1670032,NaN,1670187,Punjabi
1670032,NaN,1670171,Tamil
1670032,NaN,1670234,Telugu
1670032,NaN,1670249,Kannada
1670038,NaN,1669199,Gujarati
1670038,NaN,1669116,English
1670038,NaN,1669217,Urdu
1670038,NaN,1669202,Marathi
1670038,NaN,1669121,Hindi
1670038,NaN,1669302,Bengali
1670038,NaN,1669383,Assamese
1670038,NaN,1669280,Manipuri
1670038,NaN,1669203,Punjabi
1670038,NaN,1669205,Odia
1670038,NaN,1669967,Tamil
1670038,NaN,1669285,Telugu
1670038,NaN,1669865,Malayalam
1670055,NaN,1669978,English
1670059,NaN,NaN,NaN
1670063,NaN,1670321,Urdu
1670063,NaN,1670266,Hindi
1670063,NaN,1670254,Manipuri
1670063,NaN,1670197,Tamil
1670063,NaN,1670292,Telugu
1670066,NaN,NaN,NaN
1670068,NaN,NaN,NaN
1670070,NaN,1670335,Urdu
1670070,NaN,1670331,Hindi
1670070,NaN,1670253,Bengali
1670070,NaN,1670236,Assamese
1670070,NaN,1670228,Manipuri
1670070,NaN,1670527,Punjabi
1670070,NaN,1670210,Tamil
1670070,NaN,1670244,Telugu
1670071,NaN,NaN,NaN
1670072,NaN,NaN,NaN
1670073,NaN,1670114,Urdu
1670073,NaN,1670128,Marathi
1670073,NaN,1670158,Hindi
1670073,NaN,1670195,Bengali
1670073,NaN,1670232,Assamese
1670073,NaN,1670311,Manipuri
1670073,NaN,1670220,Punjabi
1670073,NaN,1670086,Gujarati
1670073,NaN,1670165,Odia
1670073,NaN,1670117,Tamil
1670073,NaN,1670131,Telugu
1670073,NaN,1670138,Kannada
1670073,NaN,1670126,Malayalam
1670074,NaN,NaN,NaN
1670076,NaN,1670329,Urdu
1670076,NaN,1670213,Marathi
1670076,NaN,1670212,Hindi
1670076,NaN,1670256,Punjabi
1670076,NaN,1670200,Tamil
1670076,NaN,1670227,Telugu
1670077,NaN,1670317,Urdu
1670077,NaN,1670302,Hindi
1670077,NaN,1670350,Tamil
1670078,NaN,NaN,NaN
1670079,NaN,1670343,Manipuri
1670079,NaN,1670299,Urdu
1670079,NaN,1670265,Hindi
1670079,NaN,1670188,Punjabi
1670079,NaN,1670243,Tamil
1670079,NaN,1670226,Telugu
1670098,NaN,NaN,NaN
1670101,NaN,1670345,Tamil
1670101,NaN,1670303,Urdu
1670101,NaN,1670314,Hindi
1670101,NaN,1670261,Bengali
1670101,NaN,1670184,Punjabi
1670104,NaN,1670319,Urdu
1670104,NaN,1670218,Marathi
1670104,NaN,1670166,Hindi
1670104,NaN,1670260,Bengali
1670104,NaN,1670185,Punjabi
1670104,NaN,1670263,Tamil
1670104,NaN,1670231,Telugu
1670106,NaN,1670557,Urdu
1670106,NaN,1670305,Hindi
1670106,NaN,1670196,Marathi
1670106,NaN,1670222,Assamese
1670106,NaN,1670258,Manipuri
1670106,NaN,1670241,Bengali
1670106,NaN,1670259,Punjabi
1670106,NaN,1670280,Gujarati
1670106,NaN,1670301,Telugu
1670109,NaN,1670326,Urdu
1670109,NaN,1670112,Hindi
