Main_PRID,Language,Extracted_PRID,Extracted_Language
1907000,NaN,1906815,English
1907000,NaN,1906901,Tamil
1907001,NaN,1906945,English
1907001,NaN,1907028,Hindi
1907002,NaN,1906824,English
1907003,NaN,1906742,English
1907003,NaN,1906818,Tamil
1907003,NaN,1907019,Telugu
1907004,NaN,1906910,English
1907004,NaN,1906956,Hindi
1907004,NaN,1907173,Punjabi
1907005,NaN,1906748,English
1907005,NaN,1906816,Hindi
1907005,NaN,1906842,Tamil
1907005,NaN,1907012,Telugu
1907006,NaN,1906915,English
1907006,NaN,1906992,Hindi
1907006,NaN,1907067,Tamil
1907007,NaN,1906797,English
1907007,NaN,1907008,Urdu
1907007,NaN,1906885,Tamil
1907009,NaN,1906729,English
1907009,NaN,1906908,Urdu
1907009,NaN,1906747,Tamil
1907010,NaN,1906728,English
1907010,NaN,1906916,Urdu
1907010,NaN,1906791,Tamil
1907011,NaN,1906685,English
1907011,NaN,1906699,Urdu
1907011,NaN,1906718,Marathi
1907011,NaN,1906763,Gujarati
1907011,NaN,1906714,Tamil
1907013,NaN,1906735,English
1907013,NaN,1906858,Tamil
1907013,NaN,1906817,Kannada
1907014,NaN,1906732,English
1907014,NaN,1906938,Urdu
1907014,NaN,1906866,Hindi
1907014,NaN,1906740,Gujarati
1907015,NaN,1906744,English
1907015,NaN,1906953,Urdu
1907015,NaN,1906831,Tamil
1907016,NaN,1906736,English
1907016,NaN,1906793,Tamil
1907016,NaN,1906799,Kannada
1907017,NaN,1906863,English
1907017,NaN,1907055,Urdu
1907017,NaN,1906948,Marathi
1907018,NaN,1906719,English
1907018,NaN,1907025,Urdu
1907018,NaN,1906875,Hindi
1907018,NaN,1906832,Marathi
1907018,NaN,1906787,Tamil
1907020,NaN,1906990,Gujarati
1907020,NaN,1906986,Assamese
1907020,NaN,1906899,English
1907020,NaN,1907044,Urdu
1907020,NaN,1906966,Hindi
1907020,NaN,1906981,Marathi
1907020,NaN,1907070,Manipuri
1907020,NaN,1906979,Odia
1907020,NaN,1907124,Tamil
1907020,NaN,1906972,Kannada
1907021,NaN,1906737,English
1907021,NaN,1906914,Urdu
1907021,NaN,1907076,Manipuri
1907022,NaN,1906869,English
1907022,NaN,1906937,Urdu
1907022,NaN,1907089,Tamil
1907023,NaN,1906743,English
1907023,NaN,1906852,Tamil
1907024,NaN,1906862,English
1907024,NaN,1907059,Urdu
1907026,NaN,1906794,English
1907027,NaN,1906918,English
1907027,NaN,1907034,Hindi
1907027,NaN,1907048,Marathi
1907027,NaN,1907116,Bengali
1907027,NaN,1908307,Manipuri
1907027,NaN,1907148,Punjabi
1907027,NaN,1906974,Kannada
1907029,NaN,NaN,NaN
1907030,NaN,1906913,English
1907030,NaN,1907036,Hindi
1907030,NaN,1907144,Kannada
1907031,NaN,NaN,NaN
1907032,NaN,1906907,English
1907032,NaN,1907033,Urdu
1907032,NaN,1906942,Marathi
1907032,NaN,1906961,Hindi
1907032,NaN,1907071,Manipuri
1907032,NaN,1907085,Bengali
1907032,NaN,1907872,Assamese
1907032,NaN,1907156,Punjabi
1907032,NaN,1906923,Gujarati
1907032,NaN,1907118,Odia
1907032,NaN,1907164,Telugu
1907032,NaN,1906971,Kannada
1907032,NaN,1906987,Malayalam
1907035,NaN,NaN,NaN
1907037,NaN,1906905,English
1907038,NaN,1906941,English
1907038,NaN,1906997,Urdu
1907039,NaN,1907171,Kannada
1907039,NaN,1906932,English
1907039,NaN,1906968,Urdu
1907039,NaN,1906950,Marathi
1907039,NaN,1907065,Manipuri
1907039,NaN,1907087,Bengali
1907039,NaN,1907100,Assamese
1907039,NaN,1907154,Punjabi
1907039,NaN,1906960,Gujarati
1907039,NaN,1907115,Odia
1907039,NaN,1907040,Tamil
1907039,NaN,1907168,Telugu
1907039,NaN,1906988,Malayalam
1907041,NaN,1906902,English
1907042,NaN,1906925,English
1907042,NaN,1906963,Urdu
1907042,NaN,1907061,Tamil
1907043,NaN,1906888,English
1907043,NaN,1907120,Bengali
1907045,NaN,1906985,Marathi
1907045,NaN,1906952,Gujarati
1907045,NaN,1906882,English
1907045,NaN,1906959,Hindi
1907046,NaN,1906903,English
1907047,NaN,1906906,English
1907049,NaN,1906893,English
1907050,NaN,1907093,Urdu
1907050,NaN,1907101,Hindi
1907050,NaN,1907092,Tamil
1907050,NaN,1907243,Telugu
1907051,NaN,1907098,Urdu
1907051,NaN,1907249,Marathi
1907051,NaN,1907088,Hindi
1907051,NaN,1907077,Tamil
