Main_PRID,Language,Extracted_PRID,Extracted_Language
1620000,NaN,1619643,English
1620000,NaN,1619924,Urdu
1620000,NaN,1619706,Hindi
1620000,NaN,1619813,Manipuri
1620000,NaN,1619806,Bengali
1620000,NaN,1619673,Assamese
1620000,NaN,1619723,Punjabi
1620000,NaN,1619766,Gujarati
1620000,NaN,1619885,Odia
1620000,NaN,1619738,Telugu
1620000,NaN,1619931,Kannada
1620001,NaN,1619788,English
1620001,NaN,1620021,Gujarati
1620001,NaN,1619990,Urdu
1620001,NaN,1619872,Hindi
1620001,NaN,1619927,Marathi
1620001,NaN,1619959,Bengali
1620001,NaN,1619859,Punjabi
1620001,NaN,1619917,Telugu
1620001,NaN,1619953,Kannada
1620002,NaN,1620178,Urdu
1620002,NaN,1620098,Marathi
1620002,NaN,1620051,Hindi
1620002,NaN,1620145,Assamese
1620002,NaN,1620193,Bengali
1620002,NaN,1620146,Punjabi
1620002,NaN,1620068,Gujarati
1620002,NaN,1620331,Odia
1620002,NaN,1620090,Tamil
1620002,NaN,1620155,Telugu
1620002,NaN,1620431,Kannada
1620003,NaN,1620044,Punjabi
1620003,NaN,1619978,English
1620003,NaN,1620038,Urdu
1620003,NaN,1620049,Bengali
1620003,NaN,1620093,Manipuri
1620003,NaN,1620060,Gujarati
1620003,NaN,1620198,Odia
1620003,NaN,1620070,Tamil
1620003,NaN,1620235,Telugu
1620004,NaN,1619889,English
1620004,NaN,1619964,Urdu
1620004,NaN,1619909,Hindi
1620004,NaN,1619938,Marathi
1620004,NaN,1619951,Manipuri
1620004,NaN,1620248,Assamese
1620004,NaN,1620008,Punjabi
1620004,NaN,1619945,Gujarati
1620004,NaN,1619947,Odia
1620004,NaN,1619930,Tamil
1620004,NaN,1619941,Telugu
1620004,NaN,1619961,Kannada
1620004,NaN,1619950,Malayalam
1620005,NaN,1619698,English
1620005,NaN,1619943,Urdu
1620005,NaN,1619797,Hindi
1620005,NaN,1619782,Marathi
1620005,NaN,1620127,Assamese
1620005,NaN,1619857,Punjabi
1620005,NaN,1619776,Gujarati
1620005,NaN,1619805,Odia
1620005,NaN,1620016,Tamil
1620005,NaN,1619820,Telugu
1620005,NaN,1619916,Kannada
1620006,NaN,1619678,English
1620006,NaN,1619942,Urdu
1620006,NaN,1619793,Hindi
1620006,NaN,1620255,Assamese
1620006,NaN,1620084,Manipuri
1620006,NaN,1619854,Punjabi
1620006,NaN,1619772,Gujarati
1620006,NaN,1619994,Tamil
1620006,NaN,1619818,Telugu
1620007,NaN,1620403,Kannada
1620007,NaN,1620094,Tamil
1620007,NaN,1620228,Urdu
1620007,NaN,1620212,Hindi
1620007,NaN,1620109,Bengali
1620007,NaN,1620121,Punjabi
1620007,NaN,1620191,Gujarati
1620007,NaN,1620119,Telugu
1620007,NaN,1620082,Malayalam
1620009,NaN,NaN,NaN
1620010,NaN,1619891,English
1620010,NaN,1619966,Urdu
1620010,NaN,1619910,Hindi
1620010,NaN,1619999,Bengali
1620010,NaN,1620249,Assamese
1620010,NaN,1619956,Manipuri
1620010,NaN,1619939,Gujarati
1620010,NaN,1619948,Odia
1620010,NaN,1619936,Tamil
1620010,NaN,1619932,Telugu
1620010,NaN,1619960,Kannada
1620010,NaN,1619949,Malayalam
1620011,NaN,1619918,English
1620011,NaN,1619984,Urdu
1620011,NaN,1619988,Hindi
1620011,NaN,1620088,Manipuri
1620011,NaN,1620045,Punjabi
1620011,NaN,1620035,Gujarati
1620011,NaN,1620092,Tamil
1620011,NaN,1619991,Telugu
1620012,NaN,1619753,English
1620012,NaN,1619897,Urdu
1620012,NaN,1619921,Marathi
1620012,NaN,1619873,Hindi
1620012,NaN,1620252,Assamese
1620012,NaN,1619832,Bengali
1620012,NaN,1619879,Manipuri
1620012,NaN,1619849,Punjabi
1620012,NaN,1619900,Gujarati
1620012,NaN,1619811,Odia
1620012,NaN,1619831,Telugu
1620012,NaN,1619954,Kannada
1620012,NaN,1619874,Malayalam
1620013,NaN,NaN,NaN
1620014,NaN,1619843,Punjabi
1620014,NaN,1619675,English
1620014,NaN,1619940,Urdu
1620014,NaN,1619730,Hindi
1620014,NaN,1619798,Marathi
1620014,NaN,1619828,Bengali
1620014,NaN,1619856,Assamese
1620014,NaN,1619770,Gujarati
1620014,NaN,1619784,Odia
1620014,NaN,1619743,Telugu
1620014,NaN,1620535,Kannada
1620014,NaN,1619790,Malayalam
1620015,NaN,1620355,Urdu
1620015,NaN,1620150,Hindi
1620015,NaN,1620120,Punjabi
1620015,NaN,1620076,Gujarati
1620015,NaN,1620104,Tamil
1620015,NaN,1620147,Telugu
1620015,NaN,1620139,Malayalam
1620017,NaN,1619677,English
1620017,NaN,1619983,Urdu
1620017,NaN,1619819,Hindi
1620017,NaN,1620080,Bengali
1620017,NaN,1620254,Assamese
1620017,NaN,1619855,Punjabi
1620017,NaN,1619774,Gujarati
1620017,NaN,1619758,Telugu
1620017,NaN,1619928,Kannada
1620018,NaN,1619985,English
1620018,NaN,1620039,Urdu
1620018,NaN,1619993,Hindi
1620018,NaN,1620061,Bengali
1620018,NaN,1620342,Manipuri
1620018,NaN,1620114,Punjabi
1620018,NaN,1620069,Gujarati
1620018,NaN,1620284,Odia
1620018,NaN,1620071,Tamil
1620018,NaN,1620020,Malayalam
1620019,NaN,1620138,Punjabi
1620019,NaN,1620102,Malayalam
1620019,NaN,1620106,Tamil
1620019,NaN,1620112,Bengali
1620019,NaN,1620180,Gujarati
1620019,NaN,1620151,Telugu
1620019,NaN,1620574,Urdu
1620019,NaN,1620087,Hindi
1620022,NaN,1619863,Punjabi
1620022,NaN,1619627,English
1620022,NaN,1619773,Gujarati
1620022,NaN,1619946,Marathi
1620022,NaN,1619937,Hindi
1620022,NaN,1619834,Assamese
1620022,NaN,1619981,Tamil
1620022,NaN,1619810,Telugu
1620023,NaN,1620034,Bengali
1620024,NaN,1620116,Punjabi
1620024,NaN,1620066,Telugu
1620024,NaN,1620318,Urdu
1620024,NaN,1620079,Marathi
1620024,NaN,1620042,Hindi
1620024,NaN,1620096,Bengali
1620024,NaN,1620332,Assamese
1620024,NaN,1620055,Gujarati
1620024,NaN,1620190,Odia
1620024,NaN,1620124,Tamil
1620024,NaN,1620243,Kannada
1620024,NaN,1620056,Malayalam
1620025,NaN,1619780,English
1620025,NaN,1619925,Urdu
1620025,NaN,1619920,Hindi
1620025,NaN,1620040,Bengali
1620025,NaN,1619862,Punjabi
1620025,NaN,1619998,Tamil
1620025,NaN,1619915,Telugu
1620026,NaN,1619623,English
1620026,NaN,1620028,Gujarati
1620026,NaN,1620269,Assamese
1620026,NaN,1619866,Punjabi
1620026,NaN,1619982,Tamil
1620026,NaN,1619741,Telugu
1620027,NaN,1620122,Telugu
1620027,NaN,1620081,Malayalam
1620027,NaN,1620358,Urdu
1620027,NaN,1620078,Hindi
1620027,NaN,1620149,Marathi
1620027,NaN,1620312,Manipuri
1620027,NaN,1620261,Punjabi
1620027,NaN,1620064,Gujarati
1620027,NaN,1620183,Odia
1620027,NaN,1620107,Tamil
1620027,NaN,1620421,Kannada
1620029,NaN,1619750,Gujarati
1620029,NaN,1619726,Tamil
1620029,NaN,1619597,English
1620029,NaN,1619696,Marathi
1620029,NaN,1619746,Hindi
1620029,NaN,1619638,Assamese
1620029,NaN,1619791,Manipuri
1620029,NaN,1619686,Punjabi
1620029,NaN,1619729,Telugu
1620029,NaN,1619680,Malayalam
1620030,NaN,1619733,Telugu
1620030,NaN,1619551,English
1620030,NaN,1619935,Hindi
1620030,NaN,1619734,Bengali
1620030,NaN,1619685,Punjabi
1620030,NaN,1619700,Tamil
1620031,NaN,1619545,English
1620031,NaN,1620037,Hindi
1620031,NaN,1619838,Assamese
1620031,NaN,1619852,Punjabi
1620031,NaN,1619702,Tamil
1620031,NaN,1619731,Telugu
1620032,NaN,1619671,English
1620032,NaN,1619914,Hindi
1620032,NaN,1620251,Assamese
1620032,NaN,1620390,Manipuri
1620032,NaN,1619980,Tamil
1620032,NaN,1620227,Telugu
1620033,NaN,1620247,Assamese
1620033,NaN,1619974,English
1620033,NaN,1620475,Urdu
1620033,NaN,1620036,Hindi
1620033,NaN,1620043,Marathi
1620033,NaN,1620309,Manipuri
1620033,NaN,1620048,Bengali
1620033,NaN,1620257,Punjabi
1620033,NaN,1620103,Tamil
1620033,NaN,1620052,Telugu
1620041,NaN,1619609,English
1620041,NaN,1619742,Hindi
1620041,NaN,1619728,Marathi
1620041,NaN,1619656,Assamese
1620041,NaN,1619803,Bengali
1620041,NaN,1619683,Punjabi
1620041,NaN,1619764,Gujarati
1620041,NaN,1619681,Odia
1620041,NaN,1619754,Tamil
1620041,NaN,1619747,Telugu
1620041,NaN,1619912,Kannada
1620041,NaN,1619739,Malayalam
1620046,NaN,1620357,Urdu
1620046,NaN,1620179,Marathi
1620046,NaN,1620128,Hindi
1620046,NaN,1620323,Assamese
1620046,NaN,1620273,Punjabi
1620046,NaN,1620175,Gujarati
1620046,NaN,1620218,Odia
1620046,NaN,1620110,Tamil
1620046,NaN,1620163,Telugu
1620046,NaN,1620393,Kannada
1620046,NaN,1620152,Malayalam
1620047,NaN,1620567,Urdu
1620047,NaN,1620216,Hindi
1620047,NaN,1620217,Marathi
1620047,NaN,1620246,Assamese
1620047,NaN,1620258,Punjabi
1620047,NaN,1620177,Gujarati
1620047,NaN,1620298,Tamil
1620047,NaN,1620165,Telugu
1620047,NaN,1620392,Kannada
1620050,NaN,1620099,Hindi
1620050,NaN,1620266,Punjabi
1620050,NaN,1620126,Tamil
1620050,NaN,1620424,Kannada
1620050,NaN,1620317,Urdu
1620050,NaN,1620195,Marathi
1620050,NaN,1620174,Gujarati
1620050,NaN,1620224,Telugu
1620053,NaN,1620361,Urdu
1620053,NaN,1620134,Hindi
1620053,NaN,1620275,Assamese
1620053,NaN,1620256,Punjabi
1620053,NaN,1620189,Gujarati
1620053,NaN,1620215,Odia
1620053,NaN,1620108,Tamil
1620053,NaN,1620162,Telugu
1620053,NaN,1620408,Kannada
1620054,NaN,1619646,English
1620054,NaN,1619878,Hindi
1620054,NaN,1619679,Marathi
1620054,NaN,1619777,Assamese
1620054,NaN,1619830,Manipuri
1620054,NaN,1619812,Bengali
1620054,NaN,1619864,Punjabi
1620054,NaN,1619781,Gujarati
1620054,NaN,1619804,Telugu
1620054,NaN,1619986,Kannada
1620054,NaN,1619767,Malayalam
1620057,NaN,1619655,English
1620057,NaN,1619802,Hindi
1620057,NaN,1619808,Manipuri
1620057,NaN,1619837,Assamese
1620057,NaN,1619757,Punjabi
1620057,NaN,1619816,Gujarati
1620057,NaN,1619995,Tamil
1620057,NaN,1619833,Telugu
1620057,NaN,1619934,Kannada
1620058,NaN,1619712,English
1620058,NaN,1620321,Urdu
1620058,NaN,1619880,Hindi
1620058,NaN,1619860,Punjabi
1620058,NaN,1619972,Tamil
1620058,NaN,1619824,Telugu
1620059,NaN,1620327,Urdu
1620059,NaN,1620161,Hindi
1620059,NaN,1620159,Marathi
1620059,NaN,1620141,Assamese
1620059,NaN,1620296,Manipuri
1620059,NaN,1620221,Bengali
1620059,NaN,1620118,Punjabi
1620059,NaN,1620171,Gujarati
1620059,NaN,1620187,Odia
1620059,NaN,1620111,Tamil
1620059,NaN,1620172,Telugu
1620059,NaN,1620242,Kannada
1620059,NaN,1620142,Malayalam
1620062,NaN,1620576,Urdu
1620062,NaN,1620182,Hindi
1620062,NaN,1620264,Punjabi
1620062,NaN,1620305,Gujarati
1620062,NaN,1620166,Tamil
1620062,NaN,1620206,Telugu
1620062,NaN,1620391,Kannada
1620062,NaN,1620154,Malayalam
1620063,NaN,1620065,Bengali
1620067,NaN,1619867,Punjabi
1620067,NaN,1619822,English
1620067,NaN,1619898,Urdu
1620067,NaN,1619877,Hindi
1620067,NaN,1619923,Marathi
1620067,NaN,1619919,Bengali
1620067,NaN,1620253,Assamese
1620067,NaN,1619902,Gujarati
1620067,NaN,1619965,Tamil
1620067,NaN,1619869,Telugu
1620067,NaN,1619955,Kannada
1620067,NaN,1619875,Malayalam
1620072,NaN,1620282,Urdu
1620072,NaN,1620173,Marathi
1620072,NaN,1620186,Hindi
1620072,NaN,1620310,Manipuri
1620072,NaN,1620105,Bengali
1620072,NaN,1620135,Punjabi
1620072,NaN,1620170,Gujarati
1620072,NaN,1620194,Odia
1620072,NaN,1620115,Tamil
1620072,NaN,1620160,Telugu
1620072,NaN,1620301,Kannada
1620072,NaN,1620148,Malayalam
1620073,NaN,NaN,NaN
1620074,NaN,1619622,English
1620074,NaN,1619799,Hindi
