Main_PRID,Language,Extracted_PRID,Extracted_Language
1870000,NaN,1869610,English
1870000,NaN,1869665,Urdu
1870000,NaN,1869798,Hindi
1870001,NaN,1870367,Assamese
1870001,NaN,1869518,English
1870001,NaN,1869579,Urdu
1870001,NaN,1870543,Marathi
1870001,NaN,1869863,Hindi
1870001,NaN,1869806,Manipuri
1870001,NaN,1870126,Punjabi
1870001,NaN,1869546,Gujarati
1870001,NaN,1869867,Odia
1870001,NaN,1870438,Tamil
1870001,NaN,1871055,Telugu
1870001,NaN,1870350,Kannada
1870001,NaN,1870162,Malayalam
1870002,NaN,1870102,Urdu
1870002,NaN,1869932,English
1870002,NaN,1869990,Marathi
1870002,NaN,1870136,Odia
1870002,NaN,1870055,Tamil
1870002,NaN,1870137,Telugu
1870003,NaN,1870885,Urdu
1870003,NaN,1870079,Hindi
1870004,NaN,1870884,Urdu
1870004,NaN,1870077,Marathi
1870004,NaN,1870166,Hindi
1870005,NaN,1869994,Urdu
1870006,NaN,NaN,NaN
1870007,NaN,1870354,Punjabi
1870007,NaN,1870052,Urdu
1870007,NaN,1870398,Hindi
1870007,NaN,1870064,Marathi
1870007,NaN,1870425,Bengali
1870007,NaN,1870116,Manipuri
1870007,NaN,1872611,Assamese
1870007,NaN,1870031,Gujarati
1870007,NaN,1870148,Odia
1870007,NaN,1870070,Tamil
1870007,NaN,1870145,Telugu
1870007,NaN,1870198,Kannada
1870007,NaN,1870038,Malayalam
1870008,NaN,NaN,NaN
1870009,NaN,1870281,Kannada
1870009,NaN,1870058,Urdu
1870009,NaN,1870036,Hindi
1870009,NaN,1870059,Marathi
1870009,NaN,1870906,Assamese
1870009,NaN,1870115,Manipuri
1870009,NaN,1870426,Bengali
1870009,NaN,1870131,Punjabi
1870009,NaN,1870035,Gujarati
1870009,NaN,1870149,Odia
1870009,NaN,1870081,Tamil
1870009,NaN,1870146,Telugu
1870009,NaN,1870027,Malayalam
1870010,NaN,1869935,English
1870010,NaN,1870074,Urdu
1870010,NaN,1870040,Marathi
1870010,NaN,1870062,Hindi
1870010,NaN,1870366,Assamese
1870010,NaN,1870109,Manipuri
1870010,NaN,1870294,Bengali
1870010,NaN,1870259,Punjabi
1870010,NaN,1869993,Gujarati
1870010,NaN,1870114,Odia
1870010,NaN,1870069,Tamil
1870010,NaN,1870174,Telugu
1870010,NaN,1870196,Kannada
1870011,NaN,NaN,NaN
1870012,NaN,NaN,NaN
1870013,NaN,1870054,Urdu
1870013,NaN,1870107,Hindi
1870014,NaN,1870911,Urdu
1870014,NaN,1870179,Hindi
1870014,NaN,1870194,Marathi
1870015,NaN,1869977,English
1870015,NaN,1869996,Urdu
1870015,NaN,1870033,Tamil
1870016,NaN,1870159,Urdu
1870016,NaN,1870112,Hindi
1870017,NaN,NaN,NaN
1870018,NaN,1869796,English
1870018,NaN,1869814,Urdu
1870018,NaN,1869802,Hindi
1870018,NaN,1869832,Marathi
1870018,NaN,1869836,Gujarati
1870018,NaN,1869812,Tamil
1870018,NaN,1869941,Telugu
1870019,NaN,1869942,Telugu
1870019,NaN,1869797,English
1870019,NaN,1869816,Urdu
1870019,NaN,1869830,Marathi
1870019,NaN,1869807,Hindi
1870019,NaN,1869838,Gujarati
1870019,NaN,1869813,Tamil
1870020,NaN,1869512,English
1870020,NaN,1870189,Urdu
1870020,NaN,1869980,Marathi
1870020,NaN,1869513,Hindi
1870020,NaN,1870205,Bengali
1870020,NaN,1871499,Assamese
1870020,NaN,1869852,Manipuri
1870020,NaN,1873148,Punjabi
1870020,NaN,1869855,Gujarati
1870020,NaN,1870436,Odia
1870020,NaN,1870215,Tamil
1870020,NaN,1871038,Telugu
1870020,NaN,1870325,Kannada
1870021,NaN,1869897,English
1870021,NaN,1870101,Urdu
1870021,NaN,1870111,Hindi
1870022,NaN,1869901,English
1870022,NaN,1870894,Urdu
1870022,NaN,1870147,Telugu
1870023,NaN,1869930,English
1870023,NaN,1869989,Urdu
1870023,NaN,1869964,Marathi
1870023,NaN,1869965,Hindi
1870023,NaN,1870427,Bengali
1870023,NaN,1870368,Assamese
1870023,NaN,1869961,Manipuri
1870023,NaN,1870128,Punjabi
1870023,NaN,1869944,Gujarati
1870023,NaN,1870025,Tamil
1870023,NaN,1870175,Telugu
1870023,NaN,1869962,Kannada
1870023,NaN,1870164,Malayalam
1870024,NaN,NaN,NaN
1870026,NaN,1869622,English
1870026,NaN,1869701,Urdu
1870026,NaN,1869729,Marathi
1870026,NaN,1869751,Hindi
1870026,NaN,1869809,Manipuri
1870026,NaN,1870213,Assamese
1870026,NaN,1869818,Punjabi
1870026,NaN,1869688,Gujarati
1870026,NaN,1869739,Odia
1870026,NaN,1869710,Tamil
1870026,NaN,1869782,Telugu
1870026,NaN,1869986,Kannada
1870026,NaN,1869709,Malayalam
1870028,NaN,1870152,Hindi
1870028,NaN,1870160,Urdu
1870029,NaN,1869835,Marathi
1870029,NaN,1869799,English
1870029,NaN,1869810,Urdu
1870029,NaN,1869854,Hindi
1870029,NaN,1869850,Manipuri
1870029,NaN,1869956,Assamese
1870029,NaN,1869972,Punjabi
1870029,NaN,1869833,Gujarati
1870029,NaN,1870120,Odia
1870029,NaN,1869815,Tamil
1870029,NaN,1869947,Telugu
1870029,NaN,1869970,Kannada
1870029,NaN,1869824,Malayalam
1870030,NaN,1870095,Urdu
1870030,NaN,1870401,Hindi
1870034,NaN,1869427,English
1870034,NaN,1869454,Urdu
1870034,NaN,1869526,Hindi
1870034,NaN,1869510,Marathi
1870034,NaN,1869976,Punjabi
1870034,NaN,1869440,Gujarati
1870034,NaN,1869465,Tamil
1870034,NaN,1869584,Telugu
1870034,NaN,1869619,Malayalam
1870037,NaN,1870573,Urdu
1870037,NaN,1870083,Marathi
1870037,NaN,1870169,Hindi
1870039,NaN,1869771,English
1870039,NaN,1869948,Urdu
1870039,NaN,1869772,Hindi
1870039,NaN,1871975,Assamese
1870039,NaN,1869820,Manipuri
1870039,NaN,1871054,Punjabi
